Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-08-27,1,2026082705013814,AHL,57,8,23,390.0,8970.0,1
2026-08-27,2,2026082705013813,AHL,57,49,10,390.0,3900.0,1
2026-08-27,3,2026082705013812,AHL,57,58,10,390.0,3900.0,1
2026-08-27,4,2026082705013811,AHL,57,58,33,390.0,12870.0,1
2026-08-27,5,2026082705013810,AHL,57,36,11,390.0,4290.0,1
2026-08-27,6,2026082705013808,AHL,42,36,10,390.0,3900.0,1
2026-08-27,7,2026082705013496,BEDC,43,13,200,289.0,57800.0,1
2026-08-27,8,2026082705013429,BEDC,13,64,33,290.0,9570.0,1
2026-08-27,9,2026082705013418,BEDC,43,90,200,289.0,57800.0,1
2026-08-27,10,2026082705013856,BGWT,47,34,10,513.0,5130.0,1
2026-08-27,11,2026082705013609,BGWT,47,45,20,510.0,10200.0,1
2026-08-27,12,2026082705013558,BGWT,47,59,21,500.0,10500.0,1
2026-08-27,13,2026082705013504,BGWT,47,59,70,500.0,35000.0,1
2026-08-27,14,2026082705013503,BGWT,47,58,18,500.0,9000.0,1
2026-08-27,15,2026082705013502,BGWT,47,41,452,500.0,226000.0,1
2026-08-27,16,2026082705013501,BGWT,47,3,60,499.9,29994.0,1
2026-08-27,17,2026082705013749,BHDC,57,41,27,420.0,11340.0,1
2026-08-27,18,2026082705013453,BHDC,43,42,10,420.0,4200.0,1
2026-08-27,19,2026082705013606,BHL,58,89,100,199.7,19970.0,1
2026-08-27,20,2026082705013605,BHL,19,89,65,199.7,12980.5,1
2026-08-27,21,2026082705013604,BHL,58,89,10,199.8,1998.0,1
2026-08-27,22,2026082705013582,BHL,36,13,300,200.0,60000.0,1
2026-08-27,23,2026082705013530,BHL,34,13,500,200.0,100000.0,1
2026-08-27,24,2026082705013551,BHPL,34,42,10,458.0,4580.0,1
2026-08-27,25,2026082705013854,BNHC,94,48,300,263.6,79080.0,1
2026-08-27,26,2026082705013815,BNHC,51,48,10,263.6,2636.0,1
2026-08-27,27,2026082705013762,BNHC,59,48,76,263.6,20033.6,1
2026-08-27,28,2026082705013711,CHDC,19,77,10,2183.0,21830.0,1
2026-08-27,29,2026082705013836,CKHL,57,51,10,575.0,5750.0,1
2026-08-27,30,2026082705013642,CKHL,45,38,10,575.0,5750.0,1
2026-08-27,31,2026082705013461,CLI,38,35,25,417.1,10427.5,1
2026-08-27,32,2026082705013460,CLI,48,35,27,417.1,11261.7,1
2026-08-27,33,2026082705013800,DOLTI,42,1,538,291.6,156880.8,1
