Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-09-15,1,2026091505019222,AHL,45,35,10,376.1,3761.0,1
2026-09-15,2,2026091505019210,AHL,45,19,15,376.1,5641.5,1
2026-09-15,3,2026091505019319,BBC,59,41,20,4136.0,82720.0,1
2026-09-15,4,2026091505019385,BEDC,7,47,50,309.9,15495.0,1
2026-09-15,5,2026091505019384,BEDC,7,54,100,309.8,30980.0,1
2026-09-15,6,2026091505019042,BEDC,7,11,190,309.0,58710.0,1
2026-09-15,7,2026091505019046,BEDC,7,17,1146,309.9,355145.4,1
2026-09-15,8,2026091505019045,BEDC,7,54,50,309.8,15490.0,1
2026-09-15,9,2026091505019044,BEDC,7,54,40,309.7,12388.0,1
2026-09-15,10,2026091505019043,BEDC,7,51,74,309.0,22866.0,1
2026-09-15,11,2026091505019221,BEDC,7,38,30,309.9,9297.0,1
2026-09-15,12,2026091505019220,BEDC,7,39,260,309.9,80574.0,1
2026-09-15,13,2026091505019219,BEDC,7,54,10,309.0,3090.0,1
2026-09-15,14,2026091505019291,BGWT,85,71,1000,505.0,505000.0,1
2026-09-15,15,2026091505019317,BHDC,49,35,110,433.7,47707.0,1
2026-09-15,16,2026091505019316,BHDC,49,43,100,433.7,43370.0,1
2026-09-15,17,2026091505019315,BHDC,49,36,190,433.6,82384.0,1
2026-09-15,18,2026091505019198,BHDC,90,36,490,433.6,212464.0,1
2026-09-15,19,2026091505019103,BHDC,6,6,11,433.0,4763.0,1
2026-09-15,20,2026091505019102,BHDC,6,6,11,432.8,4760.8,1
2026-09-15,21,2026091505019534,BHL,48,25,145,216.0,31320.0,1
2026-09-15,22,2026091505019400,BHL,49,42,10,217.0,2170.0,1
2026-09-15,23,2026091505019335,BHL,49,42,130,217.0,28210.0,1
2026-09-15,24,2026091505019334,BHL,49,50,100,217.0,21700.0,1
2026-09-15,25,2026091505019333,BHL,49,42,10,217.0,2170.0,1
2026-09-15,26,2026091505019332,BHL,49,58,25,217.0,5425.0,1
2026-09-15,27,2026091505019331,BHL,49,40,100,216.9,21690.0,1
2026-09-15,28,2026091505019330,BHL,49,6,25,216.9,5422.5,1
2026-09-15,29,2026091505019329,BHL,49,58,10,216.7,2167.0,1
2026-09-15,30,2026091505019294,BHL,51,7,206,216.0,44496.0,1
2026-09-15,31,2026091505019293,BHL,50,7,100,216.1,21610.0,1
2026-09-15,32,2026091505019094,BHL,51,14,100,216.0,21600.0,1
2026-09-15,33,2026091505019531,BNHC,28,48,100,279.0,27900.0,1
2026-09-15,34,2026091505019440,BNHC,45,38,100,282.0,28200.0,1
2026-09-15,35,2026091505019392,BNHC,28,48,36,279.0,10044.0,1
2026-09-15,36,2026091505019391,BNHC,48,48,64,280.0,17920.0,1
