Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-07-30,1,2026073005008445,BBC,26,52,20,4280.0,85600.0,1
2026-07-30,2,2026073005008570,BEDC,40,90,200,320.0,64000.0,1
2026-07-30,3,2026073005008550,BEDC,40,29,100,321.5,32150.0,1
2026-07-30,4,2026073005008512,BEDC,58,5,69,321.9,22211.1,1
2026-07-30,5,2026073005008489,BEDC,1,58,100,321.9,32190.0,1
2026-07-30,6,2026073005008586,BGWT,47,48,19,597.0,11343.0,1
2026-07-30,7,2026073005008585,BGWT,47,42,61,595.0,36295.0,1
2026-07-30,8,2026073005008487,BGWT,47,42,39,595.0,23205.0,1
2026-07-30,9,2026073005008486,BGWT,47,32,11,591.0,6501.0,1
2026-07-30,10,2026073005008457,BGWT,47,32,21,590.0,12390.0,1
2026-07-30,11,2026073005008456,BGWT,47,57,217,590.0,128030.0,1
2026-07-30,12,2026073005008544,BHDC,34,89,10,433.0,4330.0,1
2026-07-30,13,2026073005008305,BHDC,34,57,12,430.0,5160.0,1
2026-07-30,14,2026073005008251,BHDC,19,57,69,429.5,29635.5,1
2026-07-30,15,2026073005008559,BHL,57,17,315,210.5,66307.5,1
2026-07-30,16,2026073005008534,BHL,57,22,172,210.5,36206.0,1
2026-07-30,17,2026073005008533,BHL,41,22,100,210.6,21060.0,1
2026-07-30,18,2026073005008532,BHL,13,22,178,210.6,37486.8,1
2026-07-30,19,2026073005008488,BHL,13,35,42,210.6,8845.2,1
2026-07-30,20,2026073005008470,BHL,13,13,280,210.6,58968.0,1
2026-07-30,21,2026073005008257,BHL,33,48,100,210.9,21090.0,1
2026-07-30,22,2026073005008136,BHL,49,36,200,211.0,42200.0,1
2026-07-30,23,2026073005008469,BHL,83,13,100,210.7,21070.0,1
2026-07-30,24,2026073005008468,BHL,52,13,100,210.8,21080.0,1
2026-07-30,25,2026073005008271,BHL,17,50,200,210.8,42160.0,1
2026-07-30,26,2026073005008270,BHL,21,36,972,211.0,205092.0,1
2026-07-30,27,2026073005008259,BHL,42,36,10,211.0,2110.0,1
2026-07-30,28,2026073005008258,BHL,33,36,400,211.0,84400.0,1
2026-07-30,29,2026073005008543,BHPL,38,19,50,466.3,23315.0,1
2026-07-30,30,2026073005008491,BHPL,34,33,10,477.0,4770.0,1
2026-07-30,31,2026073005008490,BHPL,34,35,77,475.0,36575.0,1
2026-07-30,32,2026073005008460,BHPL,34,35,13,475.0,6175.0,1
2026-07-30,33,2026073005008459,BHPL,34,42,178,472.0,84016.0,1
2026-07-30,34,2026073005008458,BHPL,34,19,459,471.0,216189.0,1
2026-07-30,35,2026073005008614,BNHC,45,65,155,283.7,43973.5,1
2026-07-30,36,2026073005008613,BNHC,45,58,20,283.0,5660.0,1
2026-07-30,37,2026073005008612,BNHC,45,38,25,283.0,7075.0,1
2026-07-30,38,2026073005008213,BNHC,1,38,100,283.0,28300.0,1
2026-07-30,39,2026073005008513,CHDC,25,50,15,2229.9,33448.5,1
2026-07-30,40,2026073005008416,CHDC,69,50,10,2230.0,22300.0,1
2026-07-30,41,2026073005008415,CHDC,69,38,10,2230.0,22300.0,1
2026-07-30,42,2026073005008390,CIT,38,36,101,1716.0,173316.0,1
2026-07-30,43,2026073005008189,CIT,38,16,95,1715.0,162925.0,1
2026-07-30,44,2026073005008154,CIT,51,16,10,1715.0,17150.0,1
2026-07-30,45,2026073005008153,CIT,4,16,10,1715.0,17150.0,1
2026-07-30,46,2026073005008576,CKHL,82,34,55,588.0,32340.0,1
2026-07-30,47,2026073005008575,CKHL,82,42,10,580.0,5800.0,1
2026-07-30,48,2026073005008574,CKHL,82,38,15,580.0,8700.0,1
2026-07-30,49,2026073005008573,CKHL,82,25,20,575.0,11500.0,1
2026-07-30,50,2026073005008447,CKHL,35,58,10,574.0,5740.0,1
2026-07-30,51,2026073005008552,CLI,49,21,43,444.3,19104.9,1
2026-07-30,52,2026073005008496,CLI,49,77,13,444.3,5775.9,1
2026-07-30,53,2026073005008435,CLI,41,58,5,445.0,2225.0,1
2026-07-30,54,2026073005008285,CLI,49,22,13,444.3,5775.9,1
2026-07-30,55,2026073005008451,DOLTI,45,45,575,320.0,184000.0,1
2026-07-30,56,2026073005008450,DOLTI,45,45,90,320.0,28800.0,1
2026-07-30,57,2026073005008403,DOLTI,58,45,20,320.0,6400.0,1
2026-07-30,58,2026073005008276,DOLTI,48,45,20,321.5,6430.0,1
2026-07-30,59,2026073005008402,DORDI,21,48,1000,252.7,252700.0,1
2026-07-30,60,2026073005008505,EHPL,36,49,20,343.5,6870.0,1
2026-07-30,61,2026073005008473,EHPL,32,58,85,343.0,29155.0,1
2026-07-30,62,2026073005008472,EHPL,22,58,15,343.0,5145.0,1
2026-07-30,63,2026073005008471,EHPL,58,49,30,343.5,10305.0,1
2026-07-30,64,2026073005008433,EHPL,22,58,50,343.0,17150.0,1
2026-07-30,65,2026073005008241,EHPL,21,49,50,343.5,17175.0,1
2026-07-30,66,2026073005008587,ENL,60,42,10,806.0,8060.0,1
2026-07-30,67,2026073005008164,ENL,52,42,30,797.0,23910.0,1
2026-07-30,68,2026073005008615,GCIL,25,45,215,359.8,77357.0,1
2026-07-30,69,2026073005008449,GCIL,58,38,200,359.0,71800.0,1
2026-07-30,70,2026073005008145,GCIL,69,45,238,358.0,85204.0,1
2026-07-30,71,2026073005008144,GCIL,42,45,262,358.0,93796.0,1
2026-07-30,72,2026073005008135,GCIL,42,21,12,358.0,4296.0,1
2026-07-30,73,2026073005008170,GCIL,69,45,116,358.0,41528.0,1
2026-07-30,74,2026073005008283,GCIL,58,94,102,359.0,36618.0,1
2026-07-30,75,2026073005008235,GCIL,58,14,2,358.0,716.0,1
2026-07-30,76,2026073005008365,GCIL,58,56,51,359.0,18309.0,1
2026-07-30,77,2026073005008284,GCIL,58,58,10,359.0,3590.0,1
2026-07-30,78,2026073005008429,GCIL,58,6,300,359.0,107700.0,1
2026-07-30,79,2026073005008498,GVL,38,67,10,484.5,4845.0,1
2026-07-30,80,2026073005008497,GVL,38,36,11,484.0,5324.0,1
2026-07-30,81,2026073005008606,HATHY,58,42,30,712.0,21360.0,1
2026-07-30,82,2026073005008509,HATHY,7,42,50,713.0,35650.0,1
2026-07-30,83,2026073005008412,HATHY,58,42,10,720.0,7200.0,1
2026-07-30,84,2026073005008407,HATHY,68,74,219,711.0,155709.0,1
2026-07-30,85,2026073005008406,HATHY,38,74,150,712.0,106800.0,1
2026-07-30,86,2026073005008405,HATHY,54,74,11,712.1,7833.1,1
2026-07-30,87,2026073005008404,HATHY,6,74,20,714.9,14298.0,1
2026-07-30,88,2026073005008391,HATHY,58,42,27,714.9,19302.3,1
2026-07-30,89,2026073005008315,HATHY,44,39,7,712.0,4984.0,1
2026-07-30,90,2026073005008504,HDL,19,25,10,1161.2,11612.0,1
2026-07-30,91,2026073005008503,HDL,32,25,50,1161.2,58060.0,1
2026-07-30,92,2026073005008502,HDL,58,25,10,1162.0,11620.0,1
2026-07-30,93,2026073005008155,HDL,36,34,44,1163.9,51211.6,1
2026-07-30,94,2026073005008218,HDL,58,53,145,1164.0,168780.0,1
