Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-07-23,1,2026072305009475,AHL,49,50,70,432.0,30240.0,1
2026-07-23,2,2026072305009474,AHL,58,50,10,432.1,4321.0,1
2026-07-23,3,2026072305009365,AHL,49,50,20,432.2,8644.0,1
2026-07-23,4,2026072305009497,BBC,58,17,10,4390.0,43900.0,1
2026-07-23,5,2026072305009464,BBC,58,49,11,4380.0,48180.0,1
2026-07-23,6,2026072305009423,BBC,58,49,30,4380.0,131400.0,1
2026-07-23,7,2026072305009422,BBC,58,48,10,4379.0,43790.0,1
2026-07-23,8,2026072305009421,BBC,58,1,10,4377.0,43770.0,1
2026-07-23,9,2026072305009377,BBC,58,56,10,4330.0,43300.0,1
2026-07-23,10,2026072305009376,BBC,58,41,10,4325.0,43250.0,1
2026-07-23,11,2026072305009383,BBC,58,63,10,4348.0,43480.0,1
2026-07-23,12,2026072305009382,BBC,58,88,10,4346.0,43460.0,1
2026-07-23,13,2026072305009381,BBC,58,38,10,4345.0,43450.0,1
2026-07-23,14,2026072305009380,BBC,58,1,10,4345.0,43450.0,1
2026-07-23,15,2026072305009379,BBC,58,26,10,4344.0,43440.0,1
2026-07-23,16,2026072305009378,BBC,58,1,10,4339.0,43390.0,1
2026-07-23,17,2026072305009420,BBC,58,41,10,4372.0,43720.0,1
2026-07-23,18,2026072305009419,BBC,58,7,10,4365.0,43650.0,1
2026-07-23,19,2026072305009418,BBC,58,17,30,4350.0,130500.0,1
2026-07-23,20,2026072305009384,BBC,58,17,20,4350.0,87000.0,1
2026-07-23,21,2026072305009577,BEDC,14,47,12,330.0,3960.0,1
2026-07-23,22,2026072305009576,BEDC,62,47,100,330.5,33050.0,1
2026-07-23,23,2026072305009413,BEDC,41,39,10,331.3,3313.0,1
2026-07-23,24,2026072305009231,BHDC,35,34,20,444.9,8898.0,1
2026-07-23,25,2026072305009614,BHL,44,29,500,215.2,107600.0,1
2026-07-23,26,2026072305009560,BHL,44,58,20,215.2,4304.0,1
2026-07-23,27,2026072305009412,BHL,58,36,100,215.9,21590.0,1
2026-07-23,28,2026072305009397,BHL,57,6,10,216.5,2165.0,1
2026-07-23,29,2026072305009354,BHL,16,38,133,215.0,28595.0,1
2026-07-23,30,2026072305009353,BHL,57,38,200,215.0,43000.0,1
2026-07-23,31,2026072305009201,BHL,48,17,10,216.0,2160.0,1
2026-07-23,32,2026072305009352,BHL,46,38,21,215.0,4515.0,1
2026-07-23,33,2026072305009351,BHL,17,38,300,215.1,64530.0,1
2026-07-23,34,2026072305009350,BHL,49,38,20,215.2,4304.0,1
2026-07-23,35,2026072305009286,BHL,38,38,20,216.0,4320.0,1
2026-07-23,36,2026072305009268,BHL,42,38,506,216.0,109296.0,1
2026-07-23,37,2026072305009267,BHL,42,17,64,216.0,13824.0,1
2026-07-23,38,2026072305009465,BHPL,58,1,25,491.0,12275.0,1
2026-07-23,39,2026072305009398,BNHC,63,8,48,295.0,14160.0,1
2026-07-23,40,2026072305009591,CHDC,59,21,10,2205.0,22050.0,1
2026-07-23,41,2026072305009236,CHDC,26,48,41,2195.1,89999.1,1
2026-07-23,42,2026072305009235,CHDC,41,48,10,2195.1,21951.0,1
2026-07-23,43,2026072305009234,CHDC,19,48,10,2195.2,21952.0,1
2026-07-23,44,2026072305009373,CIT,34,44,20,1724.8,34496.0,1
2026-07-23,45,2026072305009347,CIT,29,44,25,1724.8,43120.0,1
2026-07-23,46,2026072305009269,CIT,19,39,11,1724.0,18964.0,1
2026-07-23,47,2026072305009555,CKHL,57,39,10,622.0,6220.0,1
2026-07-23,48,2026072305009182,CKHL,82,17,18,591.1,10639.8,1
2026-07-23,49,2026072305009181,CKHL,57,17,20,591.2,11824.0,1
2026-07-23,50,2026072305009180,CKHL,38,17,100,592.0,59200.0,1
2026-07-23,51,2026072305009179,CKHL,51,17,80,600.0,48000.0,1
2026-07-23,52,2026072305009554,CLI,18,32,40,455.0,18200.0,1
2026-07-23,53,2026072305009514,CLI,77,32,76,455.0,34580.0,1
2026-07-23,54,2026072305009513,CLI,77,5,95,454.9,43215.5,1
2026-07-23,55,2026072305009512,CLI,77,34,13,454.8,5912.4,1
2026-07-23,56,2026072305009511,CLI,77,58,13,454.0,5902.0,1
2026-07-23,57,2026072305009510,CLI,77,42,13,452.9,5887.7,1
2026-07-23,58,2026072305009509,CLI,77,34,13,451.0,5863.0,1
2026-07-23,59,2026072305009508,CLI,77,35,13,450.0,5850.0,1
2026-07-23,60,2026072305009331,CLI,19,49,171,450.0,76950.0,1
2026-07-23,61,2026072305009254,CLI,18,49,10,450.0,4500.0,1
2026-07-23,62,2026072305009244,CLI,94,46,13,448.0,5824.0,1
2026-07-23,63,2026072305009645,DOLTI,86,32,34,329.1,11189.4,1
2026-07-23,64,2026072305009644,DOLTI,17,32,50,329.4,16470.0,1
2026-07-23,65,2026072305009643,DOLTI,13,32,100,330.0,33000.0,1
2026-07-23,66,2026072305009642,DOLTI,58,32,25,330.0,8250.0,1
2026-07-23,67,2026072305009641,DOLTI,42,32,110,330.0,36300.0,1
2026-07-23,68,2026072305009640,DOLTI,62,32,100,330.2,33020.0,1
2026-07-23,69,2026072305009639,DOLTI,62,32,50,330.2,16510.0,1
2026-07-23,70,2026072305009638,DOLTI,49,32,10,332.0,3320.0,1
2026-07-23,71,2026072305009515,DOLTI,19,32,100,332.7,33270.0,1
2026-07-23,72,2026072305009414,DOLTI,51,45,70,331.0,23170.0,1
2026-07-23,73,2026072305009344,DOLTI,34,45,30,331.0,9930.0,1
2026-07-23,74,2026072305009161,DOLTI,58,95,97,332.8,32281.6,1
2026-07-23,75,2026072305009651,DORDI,59,32,109,263.0,28667.0,1
2026-07-23,76,2026072305009650,DORDI,35,32,241,263.0,63383.0,1
2026-07-23,77,2026072305009534,DORDI,32,28,2260,265.0,598900.0,1
2026-07-23,78,2026072305009533,DORDI,32,35,115,265.0,30475.0,1
