Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-09-17,1,2026091705012228,BEDC,58,32,10,302.0,3020.0,1
2026-09-17,2,2026091705012135,BEDC,34,32,30,302.0,9060.0,1
2026-09-17,3,2026091705011957,BEDC,59,32,10,302.0,3020.0,1
2026-09-17,4,2026091705012229,BHDC,47,58,39,429.0,16731.0,1
2026-09-17,5,2026091705011805,BHDC,58,1,20,428.7,8574.0,1
2026-09-17,6,2026091705012227,BHL,32,51,110,217.1,23881.0,1
2026-09-17,7,2026091705012106,BHL,26,51,400,217.2,86880.0,1
2026-09-17,8,2026091705012052,BHL,90,51,500,217.2,108600.0,1
2026-09-17,9,2026091705012021,BHL,90,48,1500,217.2,325800.0,1
2026-09-17,10,2026091705011956,BHL,90,38,100,217.5,21750.0,1
2026-09-17,11,2026091705011882,BHL,88,51,500,217.7,108850.0,1
2026-09-17,12,2026091705011843,BHL,14,51,490,217.7,106673.0,1
2026-09-17,13,2026091705011817,BHL,74,29,60,218.0,13080.0,1
2026-09-17,14,2026091705011816,BHL,74,45,200,218.0,43600.0,1
2026-09-17,15,2026091705012180,BHPL,34,35,10,460.9,4609.0,1
2026-09-17,16,2026091705012140,BHPL,58,32,100,457.0,45700.0,1
2026-09-17,17,2026091705012018,BNHC,57,48,600,279.8,167880.0,1
2026-09-17,18,2026091705012283,CHDC,86,19,10,2367.0,23670.0,1
2026-09-17,19,2026091705012265,CHDC,96,19,10,2367.0,23670.0,1
2026-09-17,20,2026091705012250,CHDC,11,19,10,2367.0,23670.0,1
2026-09-17,21,2026091705012213,CHDC,96,19,10,2367.0,23670.0,1
2026-09-17,22,2026091705012188,CHDC,49,19,10,2367.0,23670.0,1
2026-09-17,23,2026091705012176,CHDC,39,59,10,2352.0,23520.0,1
2026-09-17,24,2026091705011791,CHDC,39,38,100,2351.0,235100.0,1
2026-09-17,25,2026091705011790,CHDC,97,38,200,2355.0,471000.0,1
2026-09-17,26,2026091705011789,CHDC,39,38,100,2355.0,235500.0,1
2026-09-17,27,2026091705011788,CHDC,35,38,26,2356.0,61256.0,1
2026-09-17,28,2026091705012175,CHDC,60,59,20,2352.1,47042.0,1
2026-09-17,29,2026091705012169,CHDC,96,4,10,2365.0,23650.0,1
2026-09-17,30,2026091705012050,CHDC,86,19,10,2367.0,23670.0,1
2026-09-17,31,2026091705011861,CHDC,6,50,244,2344.0,571936.0,1
2026-09-17,32,2026091705011860,CHDC,39,50,56,2350.0,131600.0,1
2026-09-17,33,2026091705011792,CHDC,39,38,44,2350.0,103400.0,1
2026-09-17,34,2026091705012178,CIT,51,64,10,1735.0,17350.0,1
2026-09-17,35,2026091705012177,CIT,51,48,70,1735.0,121450.0,1
2026-09-17,36,2026091705012171,CIT,57,48,10,1735.0,17350.0,1
2026-09-17,37,2026091705011955,CIT,94,48,20,1735.0,34700.0,1
2026-09-17,38,2026091705011954,CIT,16,48,100,1735.1,173510.0,1
2026-09-17,39,2026091705011831,CIT,94,48,30,1735.0,52050.0,1
2026-09-17,40,2026091705011830,CIT,21,48,170,1735.0,294950.0,1
2026-09-17,41,2026091705012280,CKHL,45,33,10,597.0,5970.0,1
2026-09-17,42,2026091705012214,CKHL,82,33,20,597.0,11940.0,1
2026-09-17,43,2026091705012144,CLI,16,32,13,433.0,5629.0,1
2026-09-17,44,2026091705012143,CLI,16,54,20,433.0,8660.0,1
2026-09-17,45,2026091705012142,CLI,16,51,13,433.0,5629.0,1
2026-09-17,46,2026091705012141,CLI,16,35,13,433.0,5629.0,1
2026-09-17,47,2026091705012110,CLI,58,26,630,430.1,270963.0,1
2026-09-17,48,2026091705012109,CLI,33,26,500,431.0,215500.0,1
2026-09-17,49,2026091705012108,CLI,49,26,300,431.1,129330.0,1
2026-09-17,50,2026091705012107,CLI,42,26,70,432.0,30240.0,1
2026-09-17,51,2026091705011990,CLI,58,16,990,432.9,428571.0,1
2026-09-17,52,2026091705012285,DOLTI,35,94,10,306.0,3060.0,1
2026-09-17,53,2026091705012125,DOLTI,81,94,1440,306.0,440640.0,1
2026-09-17,54,2026091705012076,DOLTI,81,58,70,306.0,21420.0,1
2026-09-17,55,2026091705012027,DOLTI,81,6,490,306.0,149940.0,1
2026-09-17,56,2026091705012026,DOLTI,45,6,100,306.1,30610.0,1
2026-09-17,57,2026091705012025,DOLTI,45,6,200,307.0,61400.0,1
2026-09-17,58,2026091705012024,DOLTI,52,6,20,307.1,6142.0,1
2026-09-17,59,2026091705011811,DOLTI,52,58,155,307.1,47600.5,1
2026-09-17,60,2026091705012271,DORDI,50,49,10,261.8,2618.0,1
2026-09-17,61,2026091705012217,DORDI,52,49,300,261.8,78540.0,1
2026-09-17,62,2026091705012215,DORDI,33,32,300,261.7,78510.0,1
2026-09-17,63,2026091705012181,DORDI,33,58,50,261.7,13085.0,1
2026-09-17,64,2026091705012166,DORDI,51,45,200,261.1,52220.0,1
2026-09-17,65,2026091705011865,DORDI,81,32,1000,261.0,261000.0,1
2026-09-17,66,2026091705011864,DORDI,81,48,10,261.0,2610.0,1
2026-09-17,67,2026091705011948,DORDI,81,49,1000,261.8,261800.0,1
2026-09-17,68,2026091705011945,DORDI,62,49,100,261.8,26180.0,1
2026-09-17,69,2026091705011937,DORDI,32,59,15,261.8,3927.0,1
2026-09-17,70,2026091705011867,DORDI,81,32,24,261.0,6264.0,1
2026-09-17,71,2026091705011866,DORDI,81,41,100,261.0,26100.0,1
2026-09-17,72,2026091705012282,EHPL,29,57,50,332.4,16620.0,1
2026-09-17,73,2026091705012281,EHPL,29,53,10,332.0,3320.0,1
2026-09-17,74,2026091705012189,EHPL,19,53,20,332.0,6640.0,1
2026-09-17,75,2026091705012120,EHPL,49,53,20,332.0,6640.0,1
2026-09-17,76,2026091705012272,ENL,49,42,10,557.0,5570.0,1
2026-09-17,77,2026091705012255,ENL,60,42,10,557.0,5570.0,1
2026-09-17,78,2026091705012071,ENL,60,49,20,553.9,11078.0,1
2026-09-17,79,2026091705011944,ENL,60,42,500,554.0,277000.0,1
2026-09-17,80,2026091705011857,ENL,60,42,489,554.0,270906.0,1
2026-09-17,81,2026091705011856,ENL,60,65,100,553.9,55390.0,1
2026-09-17,82,2026091705011855,ENL,60,5,100,553.0,55300.0,1
2026-09-17,83,2026091705011854,ENL,60,42,400,550.0,220000.0,1
2026-09-17,84,2026091705011883,GCIL,25,38,14,379.0,5306.0,1
2026-09-17,85,2026091705011911,GCIL,29,39,15,380.0,5700.0,1
2026-09-17,86,2026091705012028,GCIL,25,42,12,379.0,4548.0,1
2026-09-17,87,2026091705012257,GVL,96,38,10,494.8,4948.0,1
2026-09-17,88,2026091705012256,GVL,96,57,200,494.5,98900.0,1
2026-09-17,89,2026091705012148,GVL,58,45,90,493.0,44370.0,1
2026-09-17,90,2026091705012121,GVL,28,34,4,491.2,1964.8,1
2026-09-17,91,2026091705011988,GVL,28,58,8,491.0,3928.0,1
2026-09-17,92,2026091705011941,GVL,58,45,200,494.0,98800.0,1
2026-09-17,93,2026091705011852,GVL,33,19,100,493.0,49300.0,1
2026-09-17,94,2026091705012275,HATHY,45,95,30,588.0,17640.0,1
2026-09-17,95,2026091705012195,HATHY,51,95,50,588.0,29400.0,1
