Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-09-03,1,2026090305009652,AHL,5,53,302,366.0,110532.0,1
2026-09-03,2,2026090305009651,AHL,5,80,73,366.0,26718.0,1
2026-09-03,3,2026090305009621,AHL,62,53,100,365.0,36500.0,1
2026-09-03,4,2026090305009995,BEDC,52,32,10,286.0,2860.0,1
2026-09-03,5,2026090305009968,BEDC,32,34,230,281.0,64630.0,1
2026-09-03,6,2026090305009967,BEDC,6,34,200,281.0,56200.0,1
2026-09-03,7,2026090305009966,BEDC,49,34,50,281.1,14055.0,1
2026-09-03,8,2026090305009965,BEDC,45,34,20,281.2,5624.0,1
2026-09-03,9,2026090305009520,BEDC,74,52,70,281.2,19684.0,1
2026-09-03,10,2026090305009519,BEDC,1,52,100,281.3,28130.0,1
2026-09-03,11,2026090305009672,BEDC,59,81,10,285.0,2850.0,1
2026-09-03,12,2026090305009813,BEDC,45,32,30,281.2,8436.0,1
2026-09-03,13,2026090305009812,BEDC,74,32,170,281.2,47804.0,1
2026-09-03,14,2026090305009787,BGWT,19,57,80,477.0,38160.0,1
2026-09-03,15,2026090305009678,BGWT,19,14,500,477.0,238500.0,1
2026-09-03,16,2026090305009612,BGWT,14,14,200,478.0,95600.0,1
2026-09-03,17,2026090305009779,BHDC,39,49,212,414.3,87831.6,1
2026-09-03,18,2026090305009727,BHDC,57,43,58,417.9,24238.2,1
2026-09-03,19,2026090305009546,BHDC,57,42,240,414.2,99408.0,1
2026-09-03,20,2026090305009845,BHL,49,48,1829,198.0,362142.0,1
2026-09-03,21,2026090305009844,BHL,59,48,20,198.0,3960.0,1
2026-09-03,22,2026090305009843,BHL,49,48,1000,198.0,198000.0,1
2026-09-03,23,2026090305009842,BHL,49,48,100,198.0,19800.0,1
2026-09-03,24,2026090305009841,BHL,51,48,500,198.0,99000.0,1
2026-09-03,25,2026090305009840,BHL,57,48,20,198.0,3960.0,1
2026-09-03,26,2026090305009833,BHL,25,48,600,198.4,119040.0,1
2026-09-03,27,2026090305009815,BHL,58,89,90,199.0,17910.0,1
2026-09-03,28,2026090305009675,BHL,54,89,150,199.0,29850.0,1
2026-09-03,29,2026090305009674,BHL,58,89,94,199.0,18706.0,1
2026-09-03,30,2026090305009548,BHL,51,40,110,199.6,21956.0,1
2026-09-03,31,2026090305009839,BHL,45,48,20,198.0,3960.0,1
2026-09-03,32,2026090305009838,BHL,58,48,203,198.0,40194.0,1
2026-09-03,33,2026090305009837,BHL,49,48,100,198.0,19800.0,1
2026-09-03,34,2026090305009836,BHL,51,48,100,198.1,19810.0,1
2026-09-03,35,2026090305009835,BHL,11,48,30,198.1,5943.0,1
2026-09-03,36,2026090305009834,BHL,57,48,30,198.1,5943.0,1
2026-09-03,37,2026090305010000,BHPL,13,34,10,438.0,4380.0,1
2026-09-03,38,2026090305009531,BHPL,22,18,20,431.4,8628.0,1
2026-09-03,39,2026090305010013,BNHC,34,26,10,259.5,2595.0,1
2026-09-03,40,2026090305009936,BNHC,35,26,10,259.5,2595.0,1
2026-09-03,41,2026090305009907,BNHC,43,36,100,257.3,25730.0,1
2026-09-03,42,2026090305009689,BNHC,43,43,400,257.2,102880.0,1
2026-09-03,43,2026090305009971,CHDC,11,19,10,2179.0,21790.0,1
2026-09-03,44,2026090305009887,CHDC,43,34,10,2163.0,21630.0,1
2026-09-03,45,2026090305009619,CHDC,11,29,12,2180.0,26160.0,1
2026-09-03,46,2026090305009832,CIT,14,57,200,1719.9,343980.0,1
2026-09-03,47,2026090305009831,CIT,14,44,22,1719.0,37818.0,1
2026-09-03,48,2026090305009830,CIT,14,34,78,1719.0,134082.0,1
2026-09-03,49,2026090305009811,CIT,8,34,10,1719.0,17190.0,1
2026-09-03,50,2026090305009796,CIT,44,34,12,1719.0,20628.0,1
2026-09-03,51,2026090305009759,CIT,56,57,28,1719.9,48157.2,1
2026-09-03,52,2026090305009758,CIT,56,42,20,1719.8,34396.0,1
2026-09-03,53,2026090305009757,CIT,56,57,30,1719.0,51570.0,1
2026-09-03,54,2026090305009756,CIT,56,42,20,1718.0,34360.0,1
2026-09-03,55,2026090305009671,CIT,58,45,30,1714.0,51420.0,1
2026-09-03,56,2026090305009598,CIT,35,45,70,1714.0,119980.0,1
