Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-09-02,1,2026090205010313,AHL,45,7,20,363.8,7276.0,1
2026-09-02,2,2026090205010209,AHL,28,4,15,368.0,5520.0,1
2026-09-02,3,2026090205010208,AHL,28,17,10,367.0,3670.0,1
2026-09-02,4,2026090205009984,BBC,48,35,10,3974.5,39745.0,1
2026-09-02,5,2026090205010092,BBC,58,45,10,4034.0,40340.0,1
2026-09-02,6,2026090205010467,BEDC,45,91,350,285.0,99750.0,1
2026-09-02,7,2026090205010309,BEDC,59,91,57,285.0,16245.0,1
2026-09-02,8,2026090205010030,BEDC,48,63,260,285.0,74100.0,1
2026-09-02,9,2026090205010029,BEDC,48,91,500,284.5,142250.0,1
2026-09-02,10,2026090205010028,BEDC,48,58,20,284.0,5680.0,1
2026-09-02,11,2026090205010027,BEDC,48,21,100,284.0,28400.0,1
2026-09-02,12,2026090205010036,BEDC,48,45,122,285.0,34770.0,1
2026-09-02,13,2026090205010035,BEDC,48,8,100,285.0,28500.0,1
2026-09-02,14,2026090205010034,BEDC,48,34,138,285.0,39330.0,1
2026-09-02,15,2026090205010033,BEDC,48,34,10,285.0,2850.0,1
2026-09-02,16,2026090205010032,BEDC,48,88,40,285.0,11400.0,1
2026-09-02,17,2026090205010031,BEDC,48,19,10,285.0,2850.0,1
2026-09-02,18,2026090205010241,BEDC,14,91,53,285.0,15105.0,1
2026-09-02,19,2026090205010240,BEDC,14,45,47,285.0,13395.0,1
2026-09-02,20,2026090205010170,BEDC,56,45,20,285.0,5700.0,1
2026-09-02,21,2026090205010424,BGWT,47,57,25,485.0,12125.0,1
2026-09-02,22,2026090205010423,BGWT,47,58,10,481.0,4810.0,1
2026-09-02,23,2026090205010422,BGWT,47,14,30,480.0,14400.0,1
2026-09-02,24,2026090205010421,BGWT,47,58,85,480.0,40800.0,1
2026-09-02,25,2026090205010420,BGWT,47,52,100,480.0,48000.0,1
2026-09-02,26,2026090205010419,BGWT,47,49,200,480.0,96000.0,1
2026-09-02,27,2026090205010418,BGWT,47,77,300,480.0,144000.0,1
2026-09-02,28,2026090205010371,BGWT,47,17,60,470.0,28200.0,1
2026-09-02,29,2026090205010370,BGWT,22,17,40,471.0,18840.0,1
