Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-18,1,ACLBSL,-,915.0,915.0,901.2,901.2,901.2,907.77,1334,919.0,1210962.8,34,-17.8,13.8,-1.94,1.53,-0.73,961.09,962.57,1157.0,827.9
2026-08-18,2,ADBL,-,302.0,302.0,295.5,300.0,300.0,299.0,45445,302.2,13588037.6,213,-2.2,6.5,-0.73,2.2,0.33,311.7,308.0,340.0,285.2
2026-08-18,3,ADBLB87,-,1015.0,1015.0,1012.0,1012.0,1012.0,1013.6,500000,1016.0,506800000.0,5,-4.0,3.0,-0.39,0.3,-0.16,0.0,0.0,1016.0,1000.0
2026-08-18,4,AHL,-,415.0,415.0,403.1,408.0,408.0,409.0,2086,419.0,853176.0,37,-11.0,11.9,-2.63,2.95,-0.25,483.83,514.99,699.0,403.1
2026-08-18,5,AHPC,-,263.6,264.0,260.0,260.0,260.0,261.15,115810,263.4,30244257.2,331,-3.4,4.0,-1.29,1.54,-0.44,279.32,277.84,323.3,250.1
2026-08-18,6,AKJCL,-,360.0,360.0,349.1,349.1,349.1,353.05,355959,355.5,125671914.4,706,-6.4,10.9,-1.8,3.12,-1.13,378.15,329.02,461.4,172.9
2026-08-18,7,AKPL,-,251.6,253.0,247.4,249.0,249.0,249.22,96495,252.0,24048709.4,313,-3.0,5.6,-1.19,2.26,-0.09,268.79,263.18,317.0,227.5
2026-08-18,8,ALBSL,-,1065.0,1126.0,1065.0,1101.9,1101.9,1092.19,8104,1094.5,8851124.6,82,7.4,61.0,0.68,5.73,0.88,1119.98,1125.89,1334.0,930.0
2026-08-18,9,ALICL,-,420.0,421.0,414.0,415.0,415.0,417.71,27054,421.6,11300647.0,146,-6.6,7.0,-1.57,1.69,-0.65,449.38,456.21,507.0,413.4
2026-08-18,10,ANLB,-,5220.0,5319.0,5175.1,5225.0,5225.0,5221.11,2311,5310.0,12065976.0,46,-85.0,143.9,-1.6,2.78,0.07,6128.5,6132.19,7560.0,5175.1
2026-08-18,11,APHL,-,775.0,786.9,750.1,750.4,750.4,767.55,26653,782.0,20457400.8,414,-31.6,36.8,-4.04,4.91,-2.28,0.0,0.0,1053.4,299.7
2026-08-18,12,API,-,333.0,336.9,329.0,330.0,330.0,330.67,117926,332.6,38994402.5,420,-2.6,7.9,-0.78,2.4,-0.2,339.19,323.14,370.0,258.8
2026-08-18,13,AVYAN,-,1055.0,1083.9,1023.5,1023.5,1023.5,1037.49,5769,1069.0,5985285.2,75,-45.5,60.4,-4.26,5.9,-1.37,1089.32,1046.89,1366.0,906.0
2026-08-18,14,BANDIPUR,-,700.8,703.9,685.1,686.0,686.0,693.18,22497,700.8,15594527.1,282,-14.8,18.8,-2.11,2.74,-1.05,820.87,828.72,1233.0,285.0
2026-08-18,15,BARUN,-,320.0,325.6,315.0,317.0,317.0,317.21,19590,316.2,6214049.7,108,0.8,10.6,0.25,3.37,-0.06,342.6,341.32,401.5,292.1
2026-08-18,16,BBC,-,4128.0,4190.0,4095.0,4108.0,4108.0,4133.98,220,4089.0,909476.0,19,19.0,95.0,0.46,2.32,-0.63,4576.04,4674.64,5600.0,3825.0
2026-08-18,17,BEDC,-,315.0,316.0,308.0,313.5,313.5,310.35,24233,316.9,7520623.1,149,-3.4,8.0,-1.07,2.6,1.01,394.58,445.04,774.9,303.1
2026-08-18,18,BFC,-,479.0,487.9,475.2,485.0,485.0,482.23,43951,483.5,21194393.7,141,1.5,12.7,0.31,2.67,0.57,487.87,482.98,562.0,411.5
2026-08-18,19,BGWT,-,522.0,533.0,500.0,500.0,500.0,520.47,3407,519.0,1773256.4,61,-19.0,33.0,-3.66,6.6,-4.09,664.6,700.66,944.0,500.0
2026-08-18,20,BHCL,-,560.0,574.0,552.0,552.0,552.0,561.57,126207,554.0,70874088.0,773,-2.0,22.0,-0.36,3.99,-1.73,543.74,540.7,699.0,292.1
2026-08-18,21,BHDC,-,424.0,429.9,424.0,424.2,424.2,424.95,5449,427.0,2315559.7,52,-2.8,5.9,-0.66,1.39,-0.18,459.43,467.26,616.0,412.0
2026-08-18,22,BHL,-,218.0,218.0,206.2,207.6,207.6,207.23,67315,208.4,13949872.1,309,-0.8,11.8,-0.38,5.72,0.18,218.6,207.69,264.4,164.0
2026-08-18,23,BHPL,-,510.3,510.3,470.0,479.0,479.0,471.26,2210,486.0,1041480.0,27,-7.0,40.3,-1.44,8.57,1.62,528.58,548.65,820.0,449.0
2026-08-18,24,BJHL,-,735.0,746.0,714.0,714.0,714.0,735.0,19120,737.0,14053178.5,221,-23.0,32.0,-3.12,4.48,-2.94,0.0,0.0,1305.0,270.1
2026-08-18,25,BNHC,-,282.3,283.0,277.0,280.0,280.0,279.55,23950,282.3,6695158.7,120,-2.3,6.0,-0.81,2.17,0.16,325.54,373.64,613.8,261.3
2026-08-18,26,BNT,-,11600.0,11600.0,11600.0,11600.0,11600.0,11600.0,20,11552.0,232000.0,1,48.0,0.0,0.42,0.0,0.0,11708.04,11720.12,12760.0,10660.0
2026-08-18,27,BPCL,-,644.0,644.0,638.0,638.0,638.0,639.97,7966,644.0,5097998.1,76,-6.0,6.0,-0.93,0.94,-0.31,684.74,702.6,874.0,612.0
2026-08-18,28,BUNGAL,-,601.0,619.0,590.0,594.9,594.9,600.99,26037,606.0,15647873.2,249,-11.1,29.0,-1.83,4.92,-1.02,641.85,640.98,895.0,302.4
2026-08-18,29,CBBL,-,939.9,940.0,932.0,936.0,936.0,937.9,9843,935.0,9231714.5,147,1.0,8.0,0.11,0.86,-0.2,923.68,940.75,1124.0,882.0
2026-08-18,30,CCBD88,-,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,25,1205.0,29750.0,1,-15.0,0.0,-1.24,0.0,0.0,1216.1,1195.89,1326.0,1126.0
2026-08-18,31,CFCL,-,610.0,618.0,589.0,595.0,595.0,598.53,158580,610.0,94915457.2,516,-15.0,29.0,-2.46,4.92,-0.59,574.82,552.21,699.0,445.1
2026-08-18,32,CGH,-,775.0,779.0,771.0,773.0,773.0,771.97,5743,779.1,4433434.4,52,-6.1,8.0,-0.78,1.04,0.13,805.16,827.29,1104.0,748.0
2026-08-18,33,CHCL,-,485.0,486.0,477.0,480.0,480.0,479.71,10977,480.0,5265745.4,143,0.0,9.0,0.0,1.89,0.06,486.29,485.3,526.9,450.3
2026-08-18,34,CHDC,-,2192.0,2218.0,2191.2,2196.0,2196.0,2203.71,10840,2213.0,23888172.9,99,-17.0,26.8,-0.77,1.22,-0.35,2306.76,2311.86,2717.0,1967.0
2026-08-18,35,CHL,-,279.8,279.8,261.0,262.9,262.9,262.19,13073,266.5,3427626.4,55,-3.6,18.8,-1.35,7.2,0.27,284.45,279.31,332.5,223.4
2026-08-18,36,CIT,-,1700.0,1713.0,1699.0,1703.0,1703.0,1700.62,4049,1701.0,6885791.5,97,2.0,14.0,0.12,0.82,0.14,1756.34,1774.35,1973.0,1630.3
2026-08-18,37,CITY,-,365.0,365.0,358.1,358.2,358.2,360.55,70642,363.0,25470231.9,324,-4.8,6.9,-1.32,1.93,-0.66,424.14,448.67,649.0,327.8
2026-08-18,38,CIZBD86,-,1214.9,1214.9,1214.9,1214.9,1214.9,1214.9,10,1185.0,12149.0,1,29.9,0.0,2.52,0.0,0.0,1104.26,0.0,1320.9,1112.3
2026-08-18,39,CKHL,-,595.0,599.0,580.0,599.0,599.0,594.6,1547,596.6,919847.0,32,2.4,19.0,0.4,3.28,0.73,655.91,660.06,804.0,525.0
2026-08-18,40,CLI,-,435.0,439.0,435.0,438.8,438.8,436.7,6645,439.4,2901845.8,171,-0.6,4.0,-0.14,0.92,0.48,458.12,465.42,526.0,411.0
2026-08-18,41,CORBL,-,1030.0,1045.0,1014.0,1019.6,1019.6,1027.48,16496,1040.0,16949387.6,343,-20.4,31.0,-1.96,3.06,-0.77,1761.64,1737.11,3183.0,965.0
2026-08-18,42,CREST,-,1160.0,1160.0,1150.0,1159.9,1159.9,1151.11,4619,1169.7,5316994.3,94,-9.8,10.0,-0.84,0.87,0.76,1249.17,1269.32,1588.0,985.2
2026-08-18,43,CSY,-,8.85,9.2,8.71,8.75,8.75,8.99,2080,8.89,18703.4,15,-0.14,0.49,-1.57,5.63,-2.77,0.0,0.0,10.0,8.2
2026-08-18,44,CYCL,-,1387.0,1529.0,1387.0,1490.0,1490.0,1496.52,11092,1460.0,16599443.5,225,30.0,142.0,2.05,10.24,-0.44,1471.79,1495.29,1879.0,1216.0
2026-08-18,45,CZBIL,-,201.6,201.6,198.1,199.6,199.6,199.99,18849,201.6,3769644.2,126,-2.0,3.5,-0.99,1.77,-0.2,204.93,201.36,238.6,183.0
2026-08-18,46,DDBL,-,848.0,849.0,840.0,841.0,841.0,844.79,14141,848.0,11946159.1,88,-7.0,9.0,-0.83,1.07,-0.45,845.53,846.62,941.0,793.0
2026-08-18,47,DHEL,-,620.3,620.3,590.0,595.0,595.0,595.91,11711,604.0,6978684.3,182,-9.0,30.3,-1.49,5.14,-0.15,631.79,634.8,918.9,402.2
2026-08-18,48,DHPL,-,305.0,305.0,280.0,283.0,283.0,280.42,10778,290.5,3022387.7,45,-7.5,25.0,-2.58,8.93,0.91,300.53,300.0,345.0,254.0
2026-08-18,49,DLBS,-,1127.0,1135.0,1125.0,1125.0,1125.0,1129.07,621,1150.0,701152.0,32,-25.0,10.0,-2.17,0.89,-0.36,1284.7,1305.69,1595.0,1083.8
2026-08-18,50,DOLTI,-,315.9,318.0,310.1,313.0,313.0,313.43,15229,318.4,4773270.8,130,-5.4,7.9,-1.7,2.55,-0.14,391.35,435.55,619.0,300.1
2026-08-18,51,DORDI,-,251.1,255.0,247.0,247.1,247.1,249.07,35653,251.0,8879995.2,148,-3.9,8.0,-1.55,3.24,-0.8,272.68,271.71,327.4,213.1
2026-08-18,52,EBL,-,729.2,731.0,726.5,729.0,729.0,728.83,30911,728.0,22528964.0,152,1.0,4.5,0.14,0.62,0.02,703.78,688.06,780.6,619.0
2026-08-18,53,EBLD85,-,1095.2,1128.0,1095.2,1100.1,1100.1,1100.65,62,1091.8,68240.2,3,8.3,32.8,0.76,2.99,-0.05,1161.97,1154.02,1250.0,1091.8
2026-08-18,54,EBLD91,-,1060.0,1102.0,1060.0,1100.0,1100.0,1093.49,218,1070.0,238380.0,7,30.0,42.0,2.8,3.96,0.59,1087.07,1090.89,1142.4,994.4
2026-08-18,55,ECL,-,1510.0,1515.0,1465.0,1470.0,1470.0,1480.78,18483,1510.0,27369226.2,666,-40.0,50.0,-2.65,3.41,-0.73,0.0,0.0,1980.0,296.6
