Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-06-22,1,ACLBSL,964.9,0.0,970.0,952.0,953.0,712,685787.1
2026-06-22,2,ADBL,307.9,0.0,316.0,305.1,316.0,40052,12339652.2
2026-06-22,3,ADBLD83,1075.0,0.0,1075.0,1075.0,1075.0,20917,22485775.0
2026-06-22,4,AHL,475.0,0.0,484.0,470.1,484.0,24030,11401253.8
2026-06-22,5,AHPC,271.5,0.0,278.0,271.3,275.0,29501,8035533.8
2026-06-22,6,AKJCL,380.2,0.0,396.1,376.0,396.1,450266,173222612.7
2026-06-22,7,AKPL,261.5,0.0,265.0,260.6,265.0,77065,20165411.1
2026-06-22,8,ALBSL,1095.9,0.0,1097.8,1075.0,1075.0,3163,3421986.8
2026-06-22,9,ALICL,445.0,0.0,449.8,442.0,444.0,5297,2351447.9
2026-06-22,10,ANLB,5900.0,0.0,5910.0,5780.0,5780.0,172,1004907.0
2026-06-22,11,APHL,964.2,0.0,1053.4,870.1,961.8,81620,77370648.0
2026-06-22,12,API,341.5,0.0,348.0,340.7,345.0,77278,26448953.7
2026-06-22,13,AVYAN,1070.0,0.0,1072.0,1044.0,1044.0,2230,2382110.0
2026-06-22,14,BANDIPUR,807.0,0.0,814.9,807.0,810.5,15196,12308779.0
2026-06-22,15,BARUN,333.6,0.0,338.8,331.9,336.4,19940,6644992.3
2026-06-22,16,BBC,4325.0,0.0,4349.0,4191.1,4349.0,694,2983695.0
2026-06-22,17,BEDC,361.9,0.0,365.0,357.0,360.0,25876,9358600.5
2026-06-22,18,BFC,518.0,0.0,521.0,474.1,474.1,107252,55369818.6
2026-06-22,19,BGWT,635.0,0.0,665.0,626.2,665.0,919,584892.5
2026-06-22,20,BHCL,540.0,0.0,556.0,538.0,555.0,47153,25807582.9
2026-06-22,21,BHDC,450.2,0.0,459.0,450.2,455.0,16721,7607425.3
2026-06-22,22,BHL,214.3,0.0,217.0,214.0,216.0,70379,15126265.9
2026-06-22,23,BHPL,530.0,0.0,530.0,515.0,525.0,6221,3256218.8
2026-06-22,24,BJHL,860.0,0.0,893.0,838.0,893.0,8671,7449844.8
2026-06-22,25,BNHC,326.9,0.0,326.9,320.1,322.1,2153,692255.0
2026-06-22,26,BNL,15200.0,0.0,15200.0,15200.0,15200.0,30,456000.0
2026-06-22,27,BNT,11800.0,0.0,11800.0,11800.0,11800.0,10,118000.0
2026-06-22,28,BPCL,671.0,0.0,684.9,666.3,666.3,9452,6354678.4
2026-06-22,29,BUNGAL,810.0,0.0,810.0,722.0,754.2,123995,94904730.0
2026-06-22,30,C30MF,10.1,0.0,10.1,9.9,9.9,200,2000.0
2026-06-22,31,CBBL,916.0,0.0,917.5,912.0,915.0,15609,14269065.3
2026-06-22,32,CBLD88,1185.0,0.0,1185.0,1185.0,1185.0,25,29625.0
2026-06-22,33,CFCL,630.0,0.0,645.0,598.5,598.5,159138,100745789.6
2026-06-22,34,CGH,780.0,0.0,795.0,779.0,795.0,12020,9393873.2
2026-06-22,35,CHCL,486.0,0.0,500.0,485.0,500.0,13823,6731348.9
2026-06-22,36,CHDC,2236.0,0.0,2255.0,2225.2,2237.9,7802,17481014.1
2026-06-22,37,CHL,278.0,0.0,291.8,274.0,291.8,17990,4960599.2
2026-06-22,38,CIT,1722.0,0.0,1730.0,1721.1,1730.0,5813,10030680.2
2026-06-22,39,CITY,403.9,0.0,424.0,402.0,413.5,128241,52151906.7
2026-06-22,40,CIZBD90,1205.0,0.0,1205.0,1205.0,1205.0,25,30125.0
2026-06-22,41,CKHL,645.0,0.0,645.0,622.0,622.8,215,135059.0
2026-06-22,42,CLI,450.2,0.0,453.5,450.0,450.0,13646,6159790.2
2026-06-22,43,CMF2,9.85,0.0,10.39,9.85,9.88,8088,83395.32
2026-06-22,44,CORBL,1717.0,0.0,1750.0,1679.0,1679.0,2909,5019405.9
2026-06-22,45,CREST,1248.0,0.0,1288.0,1229.0,1274.0,8369,10390400.3
2026-06-22,46,CSY,9.29,0.0,9.3,8.99,9.2,24340,225693.6
2026-06-22,47,CYCL,1484.9,0.0,1484.9,1400.0,1400.0,3473,5077757.4
2026-06-22,48,CZBIL,199.0,0.0,200.9,197.0,197.0,21511,4266792.9
2026-06-22,49,DDBL,842.0,0.0,842.0,835.0,836.0,6869,5758042.9
2026-06-22,50,DHEL,615.0,0.0,628.5,605.0,605.0,6364,3912309.4
2026-06-22,51,DHPL,294.0,0.0,299.9,292.0,295.0,3750,1099187.0
2026-06-22,52,DLBS,1260.0,0.0,1260.0,1255.0,1260.0,179,225036.6
2026-06-22,53,DOLTI,365.0,0.0,374.5,346.7,346.7,41167,15125407.1
2026-06-22,54,DORDI,264.5,0.0,269.0,264.0,268.0,22832,6057346.7
2026-06-22,55,EBL,697.0,0.0,729.7,694.0,729.7,48925,34151096.8
2026-06-22,56,EBLD85,1170.0,0.0,1200.0,1170.0,1200.0,75,88500.0
2026-06-22,57,EBLD86,1068.2,0.0,1078.0,1073.0,1078.0,200,214941.0
2026-06-22,58,EBLD91,1099.9,0.0,1099.9,1090.0,1090.0,501,548030.4
2026-06-22,59,EDBL,577.5,0.0,577.9,570.0,570.0,3657,2094509.0
2026-06-22,60,EHPL,385.0,0.0,398.9,384.0,398.9,21374,8246492.9
2026-06-22,61,ENL,869.0,0.0,870.0,858.0,865.0,629,543301.4
2026-06-22,62,FMDBL,778.0,0.0,780.8,769.0,770.0,5081,3934574.0
2026-06-22,63,FOWAD,1007.5,0.0,1020.0,1000.0,1000.0,1549,1570291.5
2026-06-22,64,GBBD85,1085.2,0.0,1086.0,1085.1,1085.1,90,97685.5
2026-06-22,65,GBBL,405.5,0.0,410.0,405.5,408.0,21243,8653959.2
2026-06-22,66,GBILD84/85,1100.0,0.0,1110.0,1100.0,1110.0,145000,159500688.0
2026-06-22,67,GBIME,239.0,0.0,240.8,238.0,240.0,110533,26448148.7
2026-06-22,68,GBIMESY2,9.42,0.0,9.51,9.3,9.3,2180,20604.0
2026-06-22,69,GBLBS,771.0,0.0,778.0,733.4,733.4,1351,1044899.5
2026-06-22,70,GCIL,372.0,0.0,379.0,358.2,358.2,17137,6401800.2
2026-06-22,71,GFCL,643.0,0.0,650.0,628.0,628.0,9361,6006152.2
2026-06-22,72,GHL,229.0,0.0,232.0,229.0,232.0,19227,4422773.1
2026-06-22,73,GIBF1,10.55,0.0,10.6,10.54,10.54,2700,28546.0
2026-06-22,74,GILB,1129.9,0.0,1130.0,1113.0,1124.0,5078,5666108.0
2026-06-22,75,GLBSL,1858.1,0.0,1929.9,1840.0,1840.0,1650,3103335.9
2026-06-22,76,GLH,262.0,0.0,275.0,261.0,275.0,13379,3501240.9
2026-06-22,77,GMFBS,1265.0,0.0,1287.5,1252.0,1274.5,342,435490.0
2026-06-22,78,GMFIL,481.0,0.0,486.9,479.6,480.0,17445,8417624.4
2026-06-22,79,GMLI,1246.9,0.0,1267.0,1199.0,1250.0,5889,7247193.3
2026-06-22,80,GRDBL,1054.3,0.0,1071.0,1023.0,1023.0,7297,7726381.4
2026-06-22,81,GSY,10.0,0.0,10.0,9.9,10.0,11800,117720.0
2026-06-22,82,GUFL,550.1,0.0,567.9,550.1,555.0,9519,5331572.5
2026-06-22,83,GVL,483.1,0.0,489.0,480.2,483.5,6993,3385900.5
2026-06-22,84,H8020,12.31,0.0,12.31,11.61,11.96,3840,45984.4
2026-06-22,85,HATHY,756.0,0.0,760.0,753.0,760.0,4939,3735205.8
2026-06-22,86,HBL,195.5,0.0,200.0,186.2,186.2,34276,6701888.4
2026-06-22,87,HBLD83,1050.0,0.0,1050.0,1050.0,1050.0,10075,10578750.0
2026-06-22,88,HBLD86,1164.0,0.0,1164.0,1164.0,1164.0,28,32592.0
