Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-11,1,ACLBSL,959.5,1.0,977.0,941.3,977.0,748,715511.0,1
2026-05-11,2,ADBL,312.0,0.65,313.5,310.0,310.0,22801,7098487.0,1
2026-05-11,3,ADBLD83,1050.7,-1.8,1050.7,1050.7,1050.7,25,26267.5,1
2026-05-11,4,AHL,513.0,-2.1,535.0,510.0,535.0,15766,8139286.6,1
2026-05-11,5,AHPC,286.0,2.07,294.2,280.0,294.2,80580,22899409.4,1
2026-05-11,6,AKJCL,367.0,0.3,384.1,361.6,384.1,267949,98227303.6,1
2026-05-11,7,AKPL,276.0,2.68,277.0,268.0,268.2,111885,30622264.5,1
2026-05-11,8,ALBSL,1118.7,0.78,1150.0,1070.0,1070.0,2353,2620402.1,1
2026-05-11,9,ALICL,458.5,1.21,460.0,455.0,459.9,7397,3388043.9,1
2026-05-11,10,ANLB,6460.0,6.78,6466.0,5747.5,5747.5,1021,6045187.7,1
2026-05-11,11,API,349.0,3.56,350.2,337.1,337.1,416462,144392505.8,1
2026-05-11,12,AVYAN,1149.0,2.32,1150.0,1066.9,1066.9,8825,10038515.9,1
2026-05-11,13,BANDIPUR,835.0,0.36,849.0,824.0,832.0,38202,31793463.6,1
2026-05-11,14,BARUN,351.7,2.87,354.0,342.2,342.2,46771,16438247.8,1
2026-05-11,15,BBC,4848.8,1.12,4849.0,4746.0,4849.0,381,1833355.5,1
2026-05-11,16,BEDC,380.0,5.56,384.0,363.0,378.0,68460,25645885.3,1
2026-05-11,17,BFC,468.0,3.08,468.7,458.0,467.6,7693,3568637.2,1
2026-05-11,18,BGWT,672.0,2.28,675.0,655.0,675.0,2459,1637922.2,1
2026-05-11,19,BHCL,524.5,1.84,527.5,500.0,500.0,17959,9403317.1,1
2026-05-11,20,BHDC,475.0,2.37,475.0,460.0,460.5,18774,8878644.4,1
2026-05-11,21,BHL,227.0,3.42,227.5,220.1,220.1,233467,52599747.2,1
2026-05-11,22,BHPL,532.0,2.31,532.0,523.0,523.0,9793,5190486.4,1
2026-05-11,23,BJHL,1015.0,0.5,1040.0,1000.0,1000.0,14926,15127702.7,1
2026-05-11,24,BNHC,335.5,4.19,335.5,322.1,329.9,11596,3840919.1,1
2026-05-11,25,BNT,11699.0,2.09,11800.0,11560.0,11649.9,150,1754268.0,1
2026-05-11,26,BPCL,684.0,2.09,684.0,662.0,670.0,27883,18933346.3,1
2026-05-11,27,BUNGAL,595.0,4.55,595.0,569.0,569.0,15122,8815906.1,1
2026-05-11,28,C30MF,10.0,-0.6,10.0,10.0,10.0,800,8000.0,1
2026-05-11,29,CBBL,923.0,2.56,925.0,905.1,906.0,15544,14262716.5,1
2026-05-11,30,CFCL,508.9,1.98,518.9,500.0,504.0,20305,10228862.2,1
2026-05-11,31,CGH,813.2,1.27,820.0,805.0,805.0,10471,8483784.9,1
2026-05-11,32,CHCL,479.1,1.08,480.0,475.0,479.9,22294,10665148.3,1
2026-05-11,33,CHDC,2345.0,2.0,2345.0,2302.0,2302.0,25820,60006843.4,1
2026-05-11,34,CHL,299.0,3.1,299.0,291.0,298.7,22258,6568481.6,1
2026-05-11,35,CIT,1774.2,0.24,1780.0,1770.0,1780.0,5895,10453221.0,1
2026-05-11,36,CITY,425.0,0.24,435.9,420.0,424.0,28977,12272694.7,1
2026-05-11,37,CKHL,678.0,0.44,680.0,665.0,665.0,935,630563.0,1
2026-05-11,38,CLI,459.5,0.77,459.9,454.0,456.0,9558,4375752.7,1
2026-05-11,39,CMF2,10.0,0.0,10.01,9.72,9.72,3835,37986.05,1
2026-05-11,40,CORBL,2086.0,2.46,2100.0,1934.2,1934.2,4304,8832478.4,1
2026-05-11,41,CREST,1139.6,5.37,1178.0,1076.0,1080.0,8143,9190087.5,1
2026-05-11,42,CSY,9.3,-0.53,9.81,9.07,9.07,4750,44966.5,1
2026-05-11,43,CYCL,1500.0,2.04,1506.9,1470.0,1470.0,454,681048.8,1
2026-05-11,44,CZBIL,207.5,0.0,210.0,206.1,210.0,26829,5595993.8,1
2026-05-11,45,DDBL,863.0,1.77,868.9,855.3,857.0,10925,9394737.2,1
2026-05-11,46,DHEL,617.9,3.16,618.0,602.0,602.0,15812,9697383.8,1
2026-05-11,47,DHPL,303.9,2.32,305.0,297.1,305.0,2879,869621.3,1
2026-05-11,48,DLBS,1300.0,-1.44,1350.0,1280.4,1350.0,249,325224.0,1
2026-05-11,49,DOLTI,360.0,8.43,364.0,332.0,332.0,141174,49604910.6,1
2026-05-11,50,DORDI,280.0,4.01,280.0,272.0,272.0,42938,11913200.3,1
2026-05-11,51,EBL,706.0,0.56,718.0,702.0,718.0,27421,19308078.2,1
2026-05-11,52,EBLD86,1072.0,-0.1,1072.1,1072.0,1072.1,50,53604.0,1
2026-05-11,53,EDBL,586.6,1.77,600.0,581.1,589.0,4213,2483511.3,1
2026-05-11,54,EHPL,393.0,2.34,403.2,387.0,403.2,20363,7941497.2,1
2026-05-11,55,ENL,910.0,2.82,912.0,886.0,890.0,1590,1434081.0,1
2026-05-11,56,FMDBL,919.0,14.19,925.0,804.0,810.0,40585,33342363.0,1
2026-05-11,57,FOWAD,1098.0,-0.18,1124.0,1080.0,1100.0,7894,8646325.3,1
2026-05-11,58,GBBL,420.0,0.94,420.0,416.1,416.5,22597,9468342.0,1
2026-05-11,59,GBIME,237.9,1.67,237.9,234.0,234.0,85828,20318712.5,1
2026-05-11,60,GBIMESY2,9.4,1.08,9.4,9.2,9.2,2200,20435.0,1
2026-05-11,61,GBLBS,783.0,1.56,785.0,765.0,765.0,5195,4047302.8,1
2026-05-11,62,GCIL,424.5,1.07,426.8,416.0,417.0,11071,4661964.5,1
2026-05-11,63,GFCL,628.0,1.34,635.0,623.4,630.0,17624,11038304.1,1
2026-05-11,64,GHL,246.8,2.83,246.9,241.0,243.0,81501,19866333.9,1
2026-05-11,65,GIBF1,10.8,0.0,10.8,10.63,10.69,1400,14953.0,1
2026-05-11,66,GILB,1116.1,-0.17,1149.9,1115.0,1120.0,1659,1863102.3,1
2026-05-11,67,GLBSL,1844.7,1.36,1874.0,1818.0,1874.0,390,710716.1,1
2026-05-11,68,GLH,273.0,1.87,274.0,270.0,271.0,41039,11193597.9,1
2026-05-11,69,GMFBS,1337.0,1.13,1390.0,1336.0,1361.0,460,621507.5,1
2026-05-11,70,GMFIL,472.0,1.51,488.0,466.5,488.0,6883,3224860.4,1
2026-05-11,71,GMLI,1337.7,3.3,1364.9,1286.1,1332.9,2214,2945875.5,1
2026-05-11,72,GRDBL,1058.9,2.0,1101.2,1046.4,1068.0,7309,7711372.9,1
2026-05-11,73,GSY,9.7,-0.21,9.94,9.43,9.43,16600,163988.0,1
2026-05-11,74,GUFL,537.9,2.07,537.9,529.3,534.0,8186,4355803.8,1
2026-05-11,75,GVL,496.0,1.43,496.1,488.0,490.0,19339,9509492.1,1
2026-05-11,76,H8020,11.71,2.99,11.71,11.22,11.36,3400,38990.0,1
2026-05-11,77,HATHY,824.0,0.98,832.0,815.0,815.0,5920,4865230.2,1
2026-05-11,78,HBL,208.0,1.46,209.0,205.0,205.5,66664,13782493.5,1
2026-05-11,79,HDHPC,231.0,3.82,231.0,222.6,224.9,350447,80221032.0,1
2026-05-11,80,HDL,1175.1,1.74,1180.0,1155.0,1160.0,27821,32503675.6,1
2026-05-11,81,HEI,539.4,1.79,540.0,530.0,536.4,7386,3965952.4,1
2026-05-11,82,HEIP,325.0,1.5,325.0,313.1,320.0,3110,984770.0,1
2026-05-11,83,HFIN,1065.0,-0.75,1107.0,1020.0,1020.0,90355,96501737.1,1
2026-05-11,84,HHL,387.0,3.61,387.0,372.0,375.0,59289,22767870.8,1
2026-05-11,85,HIDCL,274.0,2.62,274.5,255.0,255.0,62384,16988568.5,1
2026-05-11,86,HIDCLP,207.4,1.32,207.8,200.0,200.0,270354,55692324.7,1
2026-05-11,87,HIMSTAR,920.0,1.11,940.0,910.0,924.0,9674,8969576.8,1
2026-05-11,88,HLBSL,907.0,0.8,908.0,895.1,904.0,738,663763.7,1
2026-05-11,89,HLI,344.5,1.62,345.9,339.0,341.0,54708,18804349.4,1
2026-05-11,90,HLICF,9.1,-1.09,9.35,9.03,9.2,17030,156464.25,1
2026-05-11,91,HPPL,382.8,0.79,389.9,378.0,389.9,23480,8941391.6,1
2026-05-11,92,HRL,704.0,3.83,705.0,680.0,680.0,112914,78842714.1,1
2026-05-11,93,HURJA,263.0,3.95,263.0,254.0,256.0,94510,24591316.7,1
2026-05-11,94,ICFC,635.1,0.02,643.0,632.2,640.0,3033,1931244.6,1
2026-05-11,95,ICFCD88,1160.0,0.43,1160.0,1160.0,1160.0,25,29000.0,1
2026-05-11,96,ICFCD89,1085.0,0.0,1090.0,1084.0,1085.0,190,206350.0,1
2026-05-11,97,IGI,432.0,1.17,435.0,422.9,434.9,5617,2402496.2,1
2026-05-11,98,IHL,397.0,0.71,397.0,365.0,385.0,62537,23945464.4,1
2026-05-11,99,ILBS,949.9,0.52,992.2,935.1,992.2,2376,2243338.9,1
2026-05-11,100,ILBSP,500.0,-2.34,500.0,500.0,500.0,5000,2500000.0,1
2026-05-11,1,ACLBSL,959.5,1.0,977.0,941.3,977.0,748,715511.0,2
2026-05-11,2,ADBL,312.0,0.65,313.5,310.0,310.0,22801,7098487.0,2
2026-05-11,3,ADBLD83,1050.7,-1.8,1050.7,1050.7,1050.7,25,26267.5,2
2026-05-11,4,AHL,513.0,-2.1,535.0,510.0,535.0,15766,8139286.6,2
2026-05-11,5,AHPC,286.0,2.07,294.2,280.0,294.2,80580,22899409.4,2
2026-05-11,6,AKJCL,367.0,0.3,384.1,361.6,384.1,267949,98227303.6,2
2026-05-11,7,AKPL,276.0,2.68,277.0,268.0,268.2,111885,30622264.5,2
2026-05-11,8,ALBSL,1118.7,0.78,1150.0,1070.0,1070.0,2353,2620402.1,2
2026-05-11,9,ALICL,458.5,1.21,460.0,455.0,459.9,7397,3388043.9,2
2026-05-11,10,ANLB,6460.0,6.78,6466.0,5747.5,5747.5,1021,6045187.7,2
2026-05-11,11,API,349.0,3.56,350.2,337.1,337.1,416462,144392505.8,2
2026-05-11,12,AVYAN,1149.0,2.32,1150.0,1066.9,1066.9,8825,10038515.9,2
2026-05-11,13,BANDIPUR,835.0,0.36,849.0,824.0,832.0,38202,31793463.6,2
2026-05-11,14,BARUN,351.7,2.87,354.0,342.2,342.2,46771,16438247.8,2
2026-05-11,15,BBC,4848.8,1.12,4849.0,4746.0,4849.0,381,1833355.5,2
2026-05-11,16,BEDC,380.0,5.56,384.0,363.0,378.0,68460,25645885.3,2
2026-05-11,17,BFC,468.0,3.08,468.7,458.0,467.6,7693,3568637.2,2
2026-05-11,18,BGWT,672.0,2.28,675.0,655.0,675.0,2459,1637922.2,2
2026-05-11,19,BHCL,524.5,1.84,527.5,500.0,500.0,17959,9403317.1,2
2026-05-11,20,BHDC,475.0,2.37,475.0,460.0,460.5,18774,8878644.4,2
2026-05-11,21,BHL,227.0,3.42,227.5,220.1,220.1,233467,52599747.2,2
2026-05-11,22,BHPL,532.0,2.31,532.0,523.0,523.0,9793,5190486.4,2
2026-05-11,23,BJHL,1015.0,0.5,1040.0,1000.0,1000.0,14926,15127702.7,2
2026-05-11,24,BNHC,335.5,4.19,335.5,322.1,329.9,11596,3840919.1,2
2026-05-11,25,BNT,11699.0,2.09,11800.0,11560.0,11649.9,150,1754268.0,2
2026-05-11,26,BPCL,684.0,2.09,684.0,662.0,670.0,27883,18933346.3,2
2026-05-11,27,BUNGAL,595.0,4.55,595.0,569.0,569.0,15122,8815906.1,2
2026-05-11,28,C30MF,10.0,-0.6,10.0,10.0,10.0,800,8000.0,2
2026-05-11,29,CBBL,923.0,2.56,925.0,905.1,906.0,15544,14262716.5,2
2026-05-11,30,CFCL,508.9,1.98,518.9,500.0,504.0,20305,10228862.2,2
2026-05-11,31,CGH,813.2,1.27,820.0,805.0,805.0,10471,8483784.9,2
2026-05-11,32,CHCL,479.1,1.08,480.0,475.0,479.9,22294,10665148.3,2
2026-05-11,33,CHDC,2345.0,2.0,2345.0,2302.0,2302.0,25820,60006843.4,2
2026-05-11,34,CHL,299.0,3.1,299.0,291.0,298.7,22258,6568481.6,2
2026-05-11,35,CIT,1774.2,0.24,1780.0,1770.0,1780.0,5895,10453221.0,2
2026-05-11,36,CITY,425.0,0.24,435.9,420.0,424.0,28977,12272694.7,2
2026-05-11,37,CKHL,678.0,0.44,680.0,665.0,665.0,935,630563.0,2
2026-05-11,38,CLI,459.5,0.77,459.9,454.0,456.0,9558,4375752.7,2
2026-05-11,39,CMF2,10.0,0.0,10.01,9.72,9.72,3835,37986.05,2
2026-05-11,40,CORBL,2086.0,2.46,2100.0,1934.2,1934.2,4304,8832478.4,2
2026-05-11,41,CREST,1139.6,5.37,1178.0,1076.0,1080.0,8143,9190087.5,2
2026-05-11,42,CSY,9.3,-0.53,9.81,9.07,9.07,4750,44966.5,2
2026-05-11,43,CYCL,1500.0,2.04,1506.9,1470.0,1470.0,454,681048.8,2
2026-05-11,44,CZBIL,207.5,0.0,210.0,206.1,210.0,26829,5595993.8,2
2026-05-11,45,DDBL,863.0,1.77,868.9,855.3,857.0,10925,9394737.2,2
2026-05-11,46,DHEL,617.9,3.16,618.0,602.0,602.0,15812,9697383.8,2
2026-05-11,47,DHPL,303.9,2.32,305.0,297.1,305.0,2879,869621.3,2
2026-05-11,48,DLBS,1300.0,-1.44,1350.0,1280.4,1350.0,249,325224.0,2
2026-05-11,49,DOLTI,360.0,8.43,364.0,332.0,332.0,141174,49604910.6,2
2026-05-11,50,DORDI,280.0,4.01,280.0,272.0,272.0,42938,11913200.3,2
2026-05-11,51,EBL,706.0,0.56,718.0,702.0,718.0,27421,19308078.2,2
2026-05-11,52,EBLD86,1072.0,-0.1,1072.1,1072.0,1072.1,50,53604.0,2
2026-05-11,53,EDBL,586.6,1.77,600.0,581.1,589.0,4213,2483511.3,2
2026-05-11,54,EHPL,393.0,2.34,403.2,387.0,403.2,20363,7941497.2,2
2026-05-11,55,ENL,910.0,2.82,912.0,886.0,890.0,1590,1434081.0,2
2026-05-11,56,FMDBL,919.0,14.19,925.0,804.0,810.0,40585,33342363.0,2
2026-05-11,57,FOWAD,1098.0,-0.18,1124.0,1080.0,1100.0,7894,8646325.3,2
2026-05-11,58,GBBL,420.0,0.94,420.0,416.1,416.5,22597,9468342.0,2
2026-05-11,59,GBIME,237.9,1.67,237.9,234.0,234.0,85828,20318712.5,2
2026-05-11,60,GBIMESY2,9.4,1.08,9.4,9.2,9.2,2200,20435.0,2
2026-05-11,61,GBLBS,783.0,1.56,785.0,765.0,765.0,5195,4047302.8,2
2026-05-11,62,GCIL,424.5,1.07,426.8,416.0,417.0,11071,4661964.5,2
2026-05-11,63,GFCL,628.0,1.34,635.0,623.4,630.0,17624,11038304.1,2
2026-05-11,64,GHL,246.8,2.83,246.9,241.0,243.0,81501,19866333.9,2
2026-05-11,65,GIBF1,10.8,0.0,10.8,10.63,10.69,1400,14953.0,2
2026-05-11,66,GILB,1116.1,-0.17,1149.9,1115.0,1120.0,1659,1863102.3,2
2026-05-11,67,GLBSL,1844.7,1.36,1874.0,1818.0,1874.0,390,710716.1,2
2026-05-11,68,GLH,273.0,1.87,274.0,270.0,271.0,41039,11193597.9,2
2026-05-11,69,GMFBS,1337.0,1.13,1390.0,1336.0,1361.0,460,621507.5,2
2026-05-11,70,GMFIL,472.0,1.51,488.0,466.5,488.0,6883,3224860.4,2
2026-05-11,71,GMLI,1337.7,3.3,1364.9,1286.1,1332.9,2214,2945875.5,2
2026-05-11,72,GRDBL,1058.9,2.0,1101.2,1046.4,1068.0,7309,7711372.9,2
2026-05-11,73,GSY,9.7,-0.21,9.94,9.43,9.43,16600,163988.0,2
2026-05-11,74,GUFL,537.9,2.07,537.9,529.3,534.0,8186,4355803.8,2
2026-05-11,75,GVL,496.0,1.43,496.1,488.0,490.0,19339,9509492.1,2
2026-05-11,76,H8020,11.71,2.99,11.71,11.22,11.36,3400,38990.0,2
