Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-09-17,1,ACLBSL,40.49,890.0,895.0,878.2,879.1,879.1,883.19,1668,894.0,1473166.4,30,-14.9,16.8,-1.67,1.91,-0.47,944.38,951.27,1095.0,827.9
2026-09-17,2,ADBL,44.7,306.0,309.8,305.0,308.7,308.7,306.31,90092,305.5,27596251.5,130,3.2,4.8,1.05,1.57,0.77,309.94,307.16,340.0,285.2
2026-09-17,3,ADBLD83,36.96,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,300,1038.5,310500.0,3,-3.5,0.0,-0.34,0.0,0.0,1071.7,1082.44,1132.9,1015.0
2026-09-17,4,AHL,40.06,380.0,385.0,377.2,378.1,378.1,379.26,1829,377.8,693668.1,35,0.3,7.8,0.08,2.07,-0.31,460.88,490.52,699.0,343.0
2026-09-17,5,AHPC,43.23,267.0,272.9,264.7,268.0,268.0,268.6,126354,266.8,33938111.2,293,1.2,8.2,0.45,3.1,-0.22,273.39,275.31,323.3,245.8
2026-09-17,6,AKJCL,42.49,333.0,356.9,333.0,352.9,352.9,351.89,331657,346.5,116705997.3,581,6.4,23.9,1.85,7.18,0.29,372.5,345.47,461.4,172.9
2026-09-17,7,AKPL,42.79,257.9,260.0,252.7,254.0,254.0,255.82,103576,256.0,26497080.9,238,-2.0,7.3,-0.78,2.89,-0.72,263.33,263.69,317.0,227.5
2026-09-17,8,ALBSL,40.87,1180.0,1215.0,1180.0,1215.0,1215.0,1198.22,23605,1201.0,28284029.2,143,14.0,35.0,1.17,2.97,1.38,1117.52,1130.2,1334.0,930.0
2026-09-17,9,ALICL,41.56,421.0,422.9,417.0,417.0,417.0,419.46,17510,416.0,7344785.2,93,1.0,5.9,0.24,1.41,-0.59,439.96,449.67,505.0,381.4
2026-09-17,10,ANLB,34.28,4900.0,5044.0,4900.0,5035.0,5035.0,5007.54,175,5010.0,876319.9,13,25.0,144.0,0.5,2.94,0.55,5905.62,6004.2,7560.0,4750.0
2026-09-17,11,APHL,34.78,698.0,708.0,690.0,692.0,692.0,695.98,6525,693.0,4541268.7,140,-1.0,18.0,-0.14,2.61,-0.58,0.0,0.0,1053.4,299.7
