Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-06-25,1,ACLBSL,955.0,0.0,955.0,935.0,937.0,1120,1050374.2
2026-06-25,2,ADBL,306.0,0.0,307.7,303.1,307.7,10643,3240214.5
2026-06-25,3,ADBLD83,1060.0,0.0,1060.0,1022.0,1054.0,540,561944.6
2026-06-25,4,AHL,470.0,0.0,535.0,450.0,450.0,23580,10987000.1
2026-06-25,5,AHPC,265.1,0.0,274.9,262.1,274.9,56979,15064011.8
2026-06-25,6,AKJCL,366.7,0.0,374.8,363.6,371.0,281319,103550650.4
2026-06-25,7,AKPL,257.9,0.0,262.0,254.2,255.0,47481,12167078.2
2026-06-25,8,ALBSL,1085.0,0.0,1085.0,1065.0,1065.0,1575,1690459.8
2026-06-25,9,ALICL,443.0,0.0,444.7,436.0,438.0,13869,6093971.6
2026-06-25,10,ANLB,5900.0,0.0,5900.0,5709.0,5711.0,309,1781452.7
2026-06-25,11,APHL,900.0,0.0,936.0,851.0,875.0,23135,20511850.6
2026-06-25,12,API,336.0,0.0,339.8,333.3,336.0,198777,66758176.6
2026-06-25,13,AVYAN,1059.9,0.0,1069.0,1046.0,1055.0,3083,3253840.0
2026-06-25,14,BANDIPUR,765.1,0.0,782.8,758.0,779.1,17897,13745208.3
2026-06-25,15,BARUN,329.0,0.0,330.0,321.1,329.0,15945,5181318.7
2026-06-25,16,BBC,4200.0,0.0,4333.0,4185.2,4298.0,200,851301.0
2026-06-25,17,BEDC,346.9,0.0,363.3,340.0,363.3,13260,4587200.9
2026-06-25,18,BFC,515.0,0.0,520.0,512.0,514.0,45254,23382045.1
2026-06-25,19,BGWT,580.0,0.0,620.0,580.0,611.0,4360,2619837.8
2026-06-25,20,BHCL,552.0,0.0,558.9,545.0,545.0,37469,20773709.9
2026-06-25,21,BHDC,448.0,0.0,454.0,425.0,425.0,3641,1624934.7
2026-06-25,22,BHL,211.0,0.0,212.9,199.5,199.5,63265,13293022.3
2026-06-25,23,BHPL,508.5,0.0,523.0,507.0,510.0,6352,3241201.1
2026-06-25,24,BJHL,839.0,0.0,895.9,817.0,895.9,21280,17789757.1
2026-06-25,25,BNHC,318.1,0.0,321.0,311.7,315.0,3004,946548.5
2026-06-25,26,BNT,11786.0,0.0,11800.0,11786.0,11800.0,40,471580.0
2026-06-25,27,BPCL,650.0,0.0,659.0,642.0,642.0,15523,10078082.1
2026-06-25,28,BUNGAL,658.0,0.0,701.0,653.8,655.0,27718,18494368.8
2026-06-25,29,C30MF,10.0,0.0,10.0,10.0,10.0,300,3000.0
2026-06-25,30,CBBL,911.0,0.0,920.0,907.1,920.0,10146,9233709.3
2026-06-25,31,CFCL,624.8,0.0,628.8,620.0,621.0,95748,59675232.1
2026-06-25,32,CGH,770.0,0.0,775.0,764.1,765.0,18893,14556343.1
2026-06-25,33,CHCL,478.3,0.0,480.0,477.0,479.0,11918,5700981.9
2026-06-25,34,CHDC,2180.0,0.0,2200.0,2135.3,2135.3,4341,9501922.4
2026-06-25,35,CHL,267.0,0.0,268.0,253.0,253.0,11265,2989983.2
2026-06-25,36,CIT,1704.0,0.0,1712.0,1698.0,1712.0,6506,11078555.9
2026-06-25,37,CITY,390.3,0.0,397.9,387.6,392.0,77280,30260003.9
2026-06-25,38,CIZBD86,1179.3,0.0,1179.3,1179.3,1179.3,25,29482.5
2026-06-25,39,CKHL,625.0,0.0,625.0,615.0,615.0,565,348448.0
2026-06-25,40,CLI,448.2,0.0,450.0,447.9,448.1,16549,7427420.9
2026-06-25,41,CMF2,9.95,0.0,9.95,9.95,9.95,1000,9950.0
2026-06-25,42,CORBL,1700.2,0.0,1730.0,1700.2,1730.0,2785,4753812.0
2026-06-25,43,CREST,1164.0,0.0,1384.0,1164.0,1172.0,20006,23718924.9
2026-06-25,44,CSY,9.2,0.0,9.2,9.0,9.15,4400,39958.0
2026-06-25,45,CYCL,1462.6,0.0,1687.1,1405.7,1687.1,1840,2653163.0
2026-06-25,46,CZBIL,195.1,0.0,197.9,194.2,194.2,27156,5316200.5
2026-06-25,47,DDBL,833.4,0.0,840.0,833.4,839.0,11672,9770700.9
2026-06-25,48,DHEL,592.0,0.0,612.0,581.0,612.0,5045,2980358.5
2026-06-25,49,DHPL,283.3,0.0,295.0,276.1,289.5,7008,1993258.8
2026-06-25,50,DLBS,1277.2,0.0,1291.0,1083.8,1275.0,1148,1420467.1
2026-06-25,51,DOLTI,350.9,0.0,352.7,344.0,349.0,13491,4715645.4
2026-06-25,52,DORDI,251.0,0.0,254.9,250.0,254.9,23894,6016651.7
2026-06-25,53,EBL,699.0,0.0,705.0,696.0,696.3,102686,71586175.3
2026-06-25,54,EBLD86,1087.0,0.0,1087.0,1087.0,1087.0,15,16305.0
2026-06-25,55,EBLD91,1090.0,0.0,1090.0,1090.0,1090.0,55,59950.0
2026-06-25,56,EDBL,561.0,0.0,569.9,555.0,558.0,5480,3071818.5
2026-06-25,57,EHPL,383.0,0.0,390.0,380.2,390.0,19640,7495164.6
2026-06-25,58,ENL,847.0,0.0,870.0,801.1,824.0,2357,1947593.1
2026-06-25,59,FMDBL,772.0,0.0,806.4,761.0,806.4,5166,3956297.5
2026-06-25,60,FOWAD,996.0,0.0,1002.0,990.0,990.0,961,957098.1
2026-06-25,61,GBBD85,1095.0,0.0,1095.0,1095.0,1095.0,25,27375.0
2026-06-25,62,GBBL,404.9,0.0,407.9,402.6,403.1,13822,5591266.6
2026-06-25,63,GBILD86/87,1107.6,0.0,1107.6,1107.6,1107.6,25,27690.0
2026-06-25,64,GBIME,240.0,0.0,240.4,230.0,230.0,150830,36056146.8
2026-06-25,65,GBIMESY2,9.23,0.0,9.42,9.17,9.18,2000,18541.0
2026-06-25,66,GBLBS,767.0,0.0,773.0,749.9,773.0,1321,997379.7
2026-06-25,67,GCIL,365.0,0.0,368.0,364.0,367.0,13015,4753907.6
2026-06-25,68,GFCL,632.9,0.0,635.0,627.0,627.6,11562,7263616.3
2026-06-25,69,GHL,223.8,0.0,224.0,219.0,219.0,17972,3993190.4
2026-06-25,70,GIBF1,10.65,0.0,10.65,10.53,10.53,34035,359053.75
2026-06-25,71,GILB,1101.0,0.0,1113.0,1085.2,1085.2,999,1090225.3
2026-06-25,72,GLBSL,1835.0,0.0,1859.9,1800.0,1805.0,1235,2242322.8
2026-06-25,73,GLH,252.0,0.0,257.8,250.4,250.4,23015,5843067.2
2026-06-25,74,GMFBS,1243.0,0.0,1243.0,1220.0,1220.1,464,566665.0
2026-06-25,75,GMFIL,475.0,0.0,484.6,470.0,480.0,14312,6818112.6
2026-06-25,76,GMLI,1174.0,0.0,1188.0,1157.0,1175.1,1154,1341276.6
2026-06-25,77,GRDBL,1040.0,0.0,1055.0,1036.0,1036.0,2034,2123082.5
2026-06-25,78,GSY,10.0,0.0,10.01,9.7,9.7,12900,128375.0
2026-06-25,79,GUFL,551.4,0.0,554.0,546.0,551.5,8318,4571838.6
2026-06-25,80,GVL,478.0,0.0,480.0,476.0,480.0,2150,1025540.9
2026-06-25,81,H8020,11.53,0.0,11.8,11.53,11.53,4900,56578.0
2026-06-25,82,HATHY,739.8,0.0,746.9,730.0,740.0,3652,2682597.5
2026-06-25,83,HBL,194.9,0.0,195.0,191.1,191.1,27396,5302363.2
2026-06-25,84,HDHPC,209.0,0.0,221.4,205.0,221.4,128339,26635263.3
2026-06-25,85,HDL,1147.0,0.0,1148.0,1140.1,1142.3,16675,19087409.1
2026-06-25,86,HEI,538.0,0.0,559.0,531.0,559.0,3711,1998736.9
2026-06-25,87,HEIP,344.9,0.0,347.0,321.0,330.0,7651,2501041.7
2026-06-25,88,HFIN,753.0,0.0,767.0,720.3,720.3,22045,16632769.7
2026-06-25,89,HHL,340.0,0.0,353.1,337.0,337.0,15739,5362470.2
2026-06-25,90,HIDCL,256.5,0.0,258.9,253.0,256.0,34489,8797186.2
2026-06-25,91,HIDCLP,190.0,0.0,192.0,188.3,192.0,108194,20498495.7
2026-06-25,92,HIMSTAR,775.0,0.0,810.0,763.4,810.0,4079,3177715.0
2026-06-25,93,HLBSL,875.0,0.0,877.0,865.0,877.0,296,256763.0
2026-06-25,94,HLI,331.0,0.0,331.0,326.0,326.0,23298,7652225.0
2026-06-25,95,HLICF,9.0,0.0,9.01,8.62,8.62,14250,124854.0
2026-06-25,96,HPPL,360.1,0.0,367.7,357.8,367.7,13777,4977677.2
2026-06-25,97,HRL,588.0,0.0,596.0,585.0,595.0,63795,37561083.3
2026-06-25,98,HURJA,236.2,0.0,239.8,234.2,235.1,23969,5673131.2
2026-06-25,99,ICFC,620.9,0.0,624.0,606.2,606.2,4063,2509301.5
2026-06-25,100,ICFCD88,1121.0,0.0,1147.0,1118.2,1118.2,75,84655.0
2026-06-25,101,ICFCD89,1095.6,0.0,1100.0,1095.6,1100.0,235,257831.0
2026-06-25,102,IGI,438.9,0.0,439.0,433.3,433.4,4961,2157524.3
2026-06-25,103,IHL,375.0,0.0,377.0,366.7,372.0,9333,3461408.8
2026-06-25,104,ILBS,908.0,0.0,908.0,883.1,883.1,162,144439.1
2026-06-25,105,ILI,423.1,0.0,425.0,420.5,424.0,4008,1696845.9
2026-06-25,106,JBBD87,1110.0,0.0,1110.0,1110.0,1110.0,25,27750.0
2026-06-25,107,JBBL,340.0,0.0,343.0,336.5,336.8,8176,2779945.4
2026-06-25,108,JBLB,1257.0,0.0,1260.0,1250.1,1250.1,2068,2595065.7
2026-06-25,109,JFL,401.0,0.0,405.0,400.0,403.0,6229,2504704.1
2026-06-25,110,JHAPA,1260.0,0.0,1282.0,1200.0,1200.0,9316,11584220.7
2026-06-25,111,JOSHI,268.0,0.0,270.0,262.1,265.0,11831,3133604.3
2026-06-25,112,JSLBB,1018.0,0.0,1020.0,1000.0,1014.0,849,858587.4
2026-06-25,113,KBL,208.0,0.0,221.5,207.8,221.5,212068,44250517.0
2026-06-25,114,KBLD90,1205.1,0.0,1205.1,1205.1,1205.1,10,12051.0
2026-06-25,115,KBSH,1390.0,0.0,1390.0,1360.0,1360.0,80,109351.0
2026-06-25,116,KDBY,10.87,0.0,10.99,10.78,10.78,22500,245383.0
2026-06-25,117,KDL,790.0,0.0,802.9,788.0,795.0,2455,1948717.8
2026-06-25,118,KEF,10.4,0.0,10.54,10.38,10.53,6450,67185.0
2026-06-25,119,KHPL,930.0,0.0,930.0,875.0,876.0,18194,16584276.8
2026-06-25,120,KKHC,237.1,0.0,251.0,237.0,251.0,27257,6550186.1
2026-06-25,121,KMCDB,920.0,0.0,930.0,803.2,806.0,5195,4335774.5
2026-06-25,122,KPCL,477.0,0.0,498.1,472.0,498.1,4761,2268605.9
2026-06-25,123,KSBBL,475.2,0.0,479.8,475.0,476.1,16131,7671832.4
2026-06-25,124,KSY,9.75,0.0,9.75,9.65,9.75,4539,44126.25
2026-06-25,125,LBBL,479.0,0.0,487.0,476.0,487.0,65764,31452000.0
2026-06-25,126,LEC,213.5,0.0,216.0,203.3,203.3,58851,12541926.1
2026-06-25,127,LICN,803.9,0.0,807.8,790.0,792.0,4527,3589960.9
2026-06-25,128,LLBS,923.0,0.0,924.0,923.0,924.0,91,84063.0
2026-06-25,129,LSL,218.0,0.0,218.0,215.5,215.6,23602,5112449.4
2026-06-25,130,LUK,10.54,0.0,10.7,10.54,10.7,2000,21384.0
2026-06-25,131,LVF2,9.8,0.0,10.04,9.7,9.7,1500,14789.0
2026-06-25,132,MABEL,684.0,0.0,704.0,668.0,670.0,5901,4011981.9
2026-06-25,133,MAKAR,480.5,0.0,485.0,480.0,480.0,1529,737174.5
2026-06-25,134,MANDU,816.1,0.0,825.0,815.0,820.0,1666,1362858.0
2026-06-25,135,MATRI,859.0,0.0,869.0,857.0,864.0,842,726478.1
2026-06-25,136,MBJC,277.0,0.0,278.0,275.1,275.4,9342,2585724.5
2026-06-25,137,MBL,243.5,0.0,245.0,240.3,241.0,42487,10347312.4
2026-06-25,138,MBLEF,9.95,0.0,10.2,9.7,9.7,22050,220300.0
2026-06-25,139,MCHL,301.0,0.0,306.9,300.0,303.3,5450,1640753.1
2026-06-25,140,MDB,590.0,0.0,591.0,583.0,589.0,3667,2151622.0
2026-06-25,141,MEHL,342.2,0.0,349.0,342.0,345.0,1694,584722.0
2026-06-25,142,MEL,225.0,0.0,232.0,215.3,215.3,7758,1753817.6
2026-06-25,143,MEN,580.4,0.0,586.8,580.0,580.0,39289,22838196.4
2026-06-25,144,MERO,712.0,0.0,715.0,702.5,715.0,3946,2786506.4
2026-06-25,145,MFIL,777.8,0.0,790.9,750.0,750.0,40394,31425321.7
2026-06-25,146,MHCL,339.0,0.0,339.9,335.2,335.3,1611,541948.6
2026-06-25,147,MHL,477.0,0.0,494.4,467.0,480.0,9578,4593063.1
2026-06-25,148,MHNL,247.0,0.0,263.4,240.4,263.4,3481,859646.1
2026-06-25,149,MKCL,1104.0,0.0,1120.0,1087.1,1120.0,1862,2040220.3
2026-06-25,150,MKHC,304.0,0.0,308.7,301.2,303.1,8111,2477648.9
2026-06-25,151,MKHL,499.0,0.0,499.0,472.3,479.1,3845,1874583.5
2026-06-25,152,MKJC,469.0,0.0,475.0,461.2,470.0,3544,1674316.2
2026-06-25,153,MLBBL,1168.0,0.0,1183.9,1150.5,1160.0,180,208570.6
2026-06-25,154,MLBL,356.0,0.0,359.0,351.0,352.2,21917,7718043.5
2026-06-25,155,MLBS,1160.0,0.0,1185.0,1160.0,1168.0,630,735056.6
2026-06-25,156,MLBSL,1750.0,0.0,1789.0,1722.0,1730.1,299,522197.8
2026-06-25,157,MMF1,9.46,0.0,10.0,9.25,9.75,25202,239145.54
2026-06-25,158,MMKJL,479.0,0.0,489.0,466.1,470.0,430,205165.0
2026-06-25,159,MNBBL,366.9,0.0,371.0,365.3,371.0,23028,8461505.1
2026-06-25,160,MNMF1,9.78,0.0,9.85,9.76,9.76,24400,239058.0
2026-06-25,161,MPFL,617.0,0.0,618.0,600.0,600.0,13702,8416026.2
2026-06-25,162,MSHL,637.0,0.0,666.5,630.0,665.0,960,616081.9
2026-06-25,163,MSLB,1248.0,0.0,1256.9,1230.0,1231.1,173,214192.2
2026-06-25,164,NABBC,787.0,0.0,800.3,768.3,790.0,7358,5829141.1
2026-06-25,165,NABIL,521.9,0.0,524.0,521.0,524.0,47945,25058372.0
2026-06-25,166,NABILD2089,1090.0,0.0,1090.0,1090.0,1090.0,25,27250.0
2026-06-25,167,NADEP,730.5,0.0,739.0,710.0,717.8,1074,774446.9
2026-06-25,168,NBF2,10.1,0.0,10.4,9.91,9.91,4700,47728.0
2026-06-25,169,NBF3,10.0,0.0,10.01,9.9,9.9,138324,1382437.0
2026-06-25,170,NBL,263.4,0.0,263.8,261.5,262.0,50039,13130285.4
2026-06-25,171,NBLD87,1077.1,0.0,1077.1,1077.1,1077.1,25,26927.5
2026-06-25,172,NESDO,1565.0,0.0,1567.9,1522.9,1522.9,1423,2183832.6
2026-06-25,173,NFS,586.0,0.0,602.0,585.0,591.0,11330,6707982.9
2026-06-25,174,NGPL,412.0,0.0,415.0,408.2,413.1,84647,34844364.1
2026-06-25,175,NHDL,635.0,0.0,636.9,630.0,630.0,1908,1208445.5
2026-06-25,176,NHPC,269.0,0.0,272.0,265.0,272.0,119956,32143274.9
2026-06-25,177,NIBLGF,9.6,0.0,9.6,9.5,9.5,2400,22921.0
2026-06-25,178,NIBLSTF,9.31,0.0,9.51,9.1,9.25,1200,11096.0
2026-06-25,179,NIBSF2,9.22,0.0,9.35,9.09,9.35,1100,10118.0
2026-06-25,180,NICA,331.0,0.0,333.0,328.0,330.2,46876,15420833.9
2026-06-25,181,NICAD2091,1055.4,0.0,1055.4,1055.4,1055.4,25,26385.0
2026-06-25,182,NICFC,9.4,0.0,9.42,9.1,9.1,16495,154931.65
2026-06-25,183,NICGF2,9.27,0.0,9.34,9.01,9.01,5700,52095.0
2026-06-25,184,NICL,519.0,0.0,523.0,517.0,520.0,8127,4222138.0
2026-06-25,185,NICLBSL,560.0,0.0,568.9,558.1,558.1,2784,1563750.9
2026-06-25,186,NICSF,9.3,0.0,9.4,9.2,9.4,21700,199765.0
2026-06-25,187,NIFRA,251.7,0.0,254.0,249.6,254.0,40677,10205389.7
2026-06-25,188,NIL,616.0,0.0,625.0,611.0,625.0,3876,2389306.9
2026-06-25,189,NIMB,192.0,0.0,194.8,190.5,192.0,63137,12091435.4
2026-06-25,190,NIMBPO,143.5,0.0,147.4,143.2,143.2,1016,146080.6
2026-06-25,191,NLG,599.9,0.0,609.9,596.5,601.0,4169,2497490.0
2026-06-25,192,NLIC,745.0,0.0,750.0,740.2,750.0,19751,14682577.2
2026-06-25,193,NLICL,566.0,0.0,573.2,565.0,573.2,7558,4288694.2
2026-06-25,194,NMB,238.1,0.0,241.0,237.5,240.0,11803,2816508.1
2026-06-25,195,NMBHF2,9.61,0.0,9.8,9.52,9.52,7377,71529.75
2026-06-25,196,NMBMF,634.0,0.0,634.0,622.0,630.0,529,331109.0
2026-06-25,197,NMFBS,1115.0,0.0,1135.0,1106.1,1135.0,2230,2479350.7
2026-06-25,198,NMIC,967.2,0.0,995.0,965.4,980.0,4101,3995421.1
2026-06-25,199,NMLBBL,565.0,0.0,567.0,559.0,567.0,5184,2907258.2
2026-06-25,200,NRIC,949.0,0.0,959.0,940.0,958.5,14456,13709074.8
2026-06-25,201,NRM,317.0,0.0,322.0,314.0,314.5,8198,2598752.3
2026-06-25,202,NRN,1429.0,0.0,1441.0,1400.0,1400.0,51298,73256705.8
2026-06-25,203,NSIF2,10.62,0.0,10.62,10.53,10.53,600,6352.0
2026-06-25,204,NSY,9.28,0.0,9.46,9.15,9.35,2200,20607.0
2026-06-25,205,NTC,845.0,0.0,849.0,842.0,847.0,7792,6581964.1
2026-06-25,206,NUBL,632.0,0.0,636.0,630.0,630.0,2294,1450871.8
2026-06-25,207,NWCL,748.2,0.0,760.0,744.2,747.0,340,253772.0
2026-06-25,208,NYADI,382.0,0.0,400.0,375.0,400.0,3015,1152135.3
2026-06-25,209,OHL,680.1,0.0,685.0,678.0,678.2,933,636098.9
2026-06-25,210,OMPL,1054.0,0.0,1060.0,1043.6,1045.0,3358,3532634.0
2026-06-25,211,PBLD84,1070.1,0.0,1072.0,1070.1,1072.0,25,26781.0
2026-06-25,212,PBLD87,1100.0,0.0,1100.0,1091.0,1091.0,325,355400.0
2026-06-25,213,PCBL,233.0,0.0,235.0,232.3,232.5,25326,5905171.7
2026-06-25,214,PCIL,680.0,0.0,696.0,675.5,681.0,30094,20520426.7
2026-06-25,215,PFL,364.0,0.0,370.0,361.0,361.0,1484,540615.6
2026-06-25,216,PHCL,300.0,0.0,305.2,300.0,301.0,37449,11273536.8
2026-06-25,217,PMHPL,323.9,0.0,333.0,317.2,333.0,2420,776485.5
2026-06-25,218,PMLI,458.2,0.0,465.0,456.0,456.5,5880,2686969.2
2026-06-25,219,PPCL,351.1,0.0,363.0,351.1,362.0,5973,2119430.2
2026-06-25,220,PPL,335.0,0.0,341.0,317.3,317.3,8258,2775464.3
2026-06-25,221,PRIN,688.0,0.0,694.0,680.0,681.0,2201,1500154.4
2026-06-25,222,PROFL,450.0,0.0,462.9,447.0,462.9,4856,2197615.9
2026-06-25,223,PRSF,12.65,0.0,12.79,12.5,12.79,75000,943091.78
2026-06-25,224,PRVU,189.9,0.0,191.8,183.0,183.0,72688,13828056.3
2026-06-25,225,PSF,11.75,0.0,12.0,11.55,11.55,71810,848394.4
2026-06-25,226,PURE,870.0,0.0,870.0,842.0,850.0,1582,1350358.0
2026-06-25,227,RADHI,732.0,0.0,735.0,723.1,731.0,24702,17971708.7
