Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-05,1,ACLBSL,45.09,915.0,937.0,915.0,930.0,930.0,921.99,1642,938.9,1513902.0,25,-8.9,22.0,-0.95,2.4,0.86,964.43,966.81,1175.0,827.9
2026-08-05,2,ADBL,28.29,325.0,325.0,319.1,320.0,320.0,320.57,40701,323.0,13047417.0,127,-3.0,5.9,-0.93,1.85,-0.18,311.07,308.5,344.9,285.2
2026-08-05,3,ADBLD83,24.83,1025.0,1025.0,1025.0,1024.0,1024.0,1024.8,25,1028.9,25620.0,3,-4.9,0.0,-0.48,0.0,-0.08,1080.7,1087.14,1132.9,1015.0
2026-08-05,4,AHL,37.15,409.0,420.0,409.0,415.0,415.0,417.73,2866,411.0,1197206.0,52,4.0,11.0,0.97,2.69,-0.66,495.4,524.81,699.0,405.0
2026-08-05,5,AHPC,26.61,267.7,269.0,265.0,267.9,267.9,266.38,45466,267.7,12111090.1,199,0.2,4.0,0.07,1.51,0.57,280.51,278.75,323.3,250.1
2026-08-05,6,AKJCL,28.07,363.1,369.0,359.0,367.1,367.1,362.63,274641,361.0,99592254.3,603,6.1,10.0,1.69,2.79,1.22,378.12,320.36,461.4,172.9
2026-08-05,7,AKPL,35.12,265.0,265.0,245.5,260.7,260.7,258.99,40866,259.9,10584018.6,143,0.8,19.5,0.31,7.94,0.65,270.1,262.76,317.0,227.5
2026-08-05,8,ALBSL,46.81,1065.0,1114.0,1065.0,1102.0,1102.0,1097.75,12601,1089.0,13832749.9,41,13.0,49.0,1.19,4.6,0.39,1122.75,1119.56,1334.0,930.0
2026-08-05,9,ALICL,25.49,423.3,430.0,423.0,425.1,425.1,425.85,15400,425.9,6558146.0,81,-0.8,7.0,-0.19,1.65,-0.18,452.92,458.88,511.9,413.4
2026-08-05,10,ANLB,36.56,5400.0,5550.0,5400.0,5544.0,5544.0,5493.17,1542,5578.0,8470473.2,45,-34.0,150.0,-0.61,2.78,0.92,6179.03,6169.97,7560.0,5400.0
2026-08-05,11,APHL,29.74,823.0,840.0,822.0,830.3,830.3,831.15,9248,828.6,7686513.4,266,1.7,18.0,0.21,2.19,-0.1,0.0,0.0,1053.4,299.7
2026-08-05,12,API,21.46,331.8,334.9,330.1,332.0,332.0,332.27,68858,331.8,22879684.4,308,0.2,4.8,0.06,1.45,-0.08,336.87,320.62,370.0,258.8
2026-08-05,13,AVYAN,37.27,1010.0,1038.0,1010.0,1025.0,1025.0,1030.14,850,1011.0,875615.0,27,14.0,28.0,1.38,2.77,-0.5,1082.15,1044.72,1366.0,906.0
2026-08-05,14,BANDIPUR,23.93,700.0,712.0,700.0,709.9,709.9,707.33,8876,706.0,6278273.1,278,3.9,12.0,0.55,1.71,0.36,846.74,0.0,1233.0,285.0
2026-08-05,15,BARUN,20.23,322.0,325.0,322.0,324.0,324.0,323.76,6273,322.9,2030934.6,52,1.1,3.0,0.34,0.93,0.07,346.32,342.08,407.1,292.1
2026-08-05,16,BBC,24.91,4122.0,4300.0,4122.0,4250.0,4250.0,4224.68,275,4180.0,1161788.0,21,70.0,178.0,1.67,4.32,0.6,4624.31,4711.95,6120.0,3825.0
2026-08-05,17,BEDC,37.56,318.2,323.0,318.2,322.5,322.5,321.13,15567,323.0,4999004.0,71,-0.5,4.8,-0.15,1.51,0.43,410.46,459.41,790.0,303.1
2026-08-05,18,BFC,31.4,505.2,515.9,503.0,506.0,506.0,507.26,21575,510.0,10944035.7,102,-4.0,12.9,-0.78,2.56,-0.25,486.71,482.46,562.0,411.5
2026-08-05,19,BGWT,27.29,557.0,573.0,546.0,573.0,573.0,554.21,3687,557.0,2043376.6,45,16.0,27.0,2.87,4.95,3.28,682.23,712.29,955.0,516.1
2026-08-05,20,BHCL,28.98,514.5,514.5,485.0,492.1,492.1,492.98,14333,490.0,7065917.7,222,2.1,29.5,0.43,6.08,-0.18,550.73,537.1,699.0,292.1
2026-08-05,21,BHDC,32.67,425.0,430.0,423.0,428.5,428.5,424.88,7798,430.0,3313190.8,73,-1.5,7.0,-0.35,1.65,0.85,464.1,471.83,620.0,412.0
2026-08-05,22,BHL,22.71,212.0,212.5,210.0,211.0,211.0,211.16,41055,211.5,8669157.5,190,-0.5,2.5,-0.24,1.19,-0.08,218.27,206.25,264.4,164.0
2026-08-05,23,BHPL,45.48,472.2,497.4,470.0,497.0,497.0,487.37,11994,483.0,5845574.6,94,14.0,27.4,2.9,5.83,1.94,534.45,557.7,834.0,449.0
2026-08-05,24,BJHL,30.99,670.0,726.5,670.0,700.0,700.0,707.51,11305,705.0,7998361.0,200,-5.0,56.5,-0.71,8.43,-1.07,0.0,0.0,1305.0,270.1
2026-08-05,25,BNHC,43.59,278.0,291.0,277.2,291.0,291.0,283.15,41465,278.0,11740849.3,234,13.0,13.8,4.68,4.98,2.7,343.39,380.84,613.8,261.3
2026-08-05,26,BNT,28.3,11670.0,11700.0,11600.0,11700.0,11700.0,11652.22,90,11330.5,1048700.0,5,369.5,100.0,3.26,0.86,0.41,11724.94,11683.86,12780.0,10660.0
2026-08-05,27,BPCL,26.62,647.1,658.0,645.0,654.0,654.0,650.52,14494,645.0,9428685.8,69,9.0,13.0,1.4,2.02,0.53,690.83,707.27,952.0,612.0
2026-08-05,28,BUNGAL,27.86,599.0,599.0,581.1,588.0,588.0,586.41,14366,585.0,8424319.8,207,3.0,17.9,0.51,3.08,0.27,648.85,0.0,895.0,302.4
2026-08-05,29,C30MF,39.64,10.25,10.25,10.25,10.25,10.25,10.25,550,10.09,5637.5,1,0.16,0.0,1.59,0.0,0.0,10.0,9.75,10.5,8.7
2026-08-05,30,CBBL,22.13,940.0,940.0,930.0,930.0,930.0,932.09,6546,935.0,6101455.3,116,-5.0,10.0,-0.53,1.08,-0.22,923.37,944.06,1124.0,882.0
2026-08-05,31,CBLD88,28.62,1172.1,1182.8,1148.4,1170.0,1170.0,1162.87,54,1172.1,62795.0,4,-2.1,34.4,-0.18,3.0,0.61,1219.38,1193.89,1325.0,1108.0
2026-08-05,32,CCBD88,29.74,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,25,1190.0,29425.0,1,-13.0,0.0,-1.09,0.0,0.0,1215.79,1195.11,1326.0,1126.0
2026-08-05,33,CFCL,43.03,643.0,690.0,643.0,680.0,680.0,673.46,243275,676.0,163834943.5,567,4.0,47.0,0.59,7.31,0.96,567.63,544.7,699.0,445.1
2026-08-05,34,CGH,21.41,782.0,788.9,771.2,778.5,778.5,776.56,5325,782.0,4135181.5,57,-3.5,17.7,-0.45,2.3,0.25,810.92,833.1,1104.0,748.0
2026-08-05,35,CHCL,24.67,495.0,499.0,490.1,493.0,493.0,491.61,11531,495.0,5668741.6,106,-2.0,8.9,-0.4,1.82,0.28,485.32,485.63,549.8,450.3
2026-08-05,36,CHDC,25.59,2104.2,2322.0,2104.2,2228.0,2228.0,2216.57,12535,2214.9,27784720.9,124,13.1,217.8,0.59,10.35,0.51,2319.1,2317.79,2840.0,1967.0
2026-08-05,37,CHL,44.82,280.0,280.7,273.5,274.5,274.5,276.27,29174,277.8,8059968.5,154,-3.3,7.2,-1.19,2.63,-0.65,286.17,278.33,332.5,223.4
2026-08-05,38,CIT,24.52,1720.0,1720.0,1698.0,1710.1,1710.1,1707.3,2849,1714.9,4864105.4,76,-4.8,22.0,-0.28,1.3,0.16,1759.87,1780.92,2020.0,1630.3
2026-08-05,39,CITY,37.94,348.8,379.0,348.8,378.9,378.9,374.93,121792,367.1,45663322.6,632,11.8,30.2,3.21,8.66,1.05,433.04,457.09,963.0,327.8
