Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-15,1,ACLBSL,949.9,-0.22,950.0,925.0,925.0,1225,1143527.3,1
2026-05-15,2,ADBL,310.2,0.39,312.0,306.0,306.0,27571,8566116.4,1
2026-05-15,3,ADBLD83,1070.0,1.83,1070.0,1070.0,1070.0,200,214000.0,1
2026-05-15,4,AHL,508.6,-0.27,530.4,500.0,500.0,7287,3691756.8,1
2026-05-15,5,AHPC,280.0,0.72,282.0,275.6,275.6,83806,23405249.4,1
2026-05-15,6,AKJCL,353.8,0.4,358.0,346.0,346.0,239930,84873726.5,1
2026-05-15,7,AKPL,267.9,0.71,273.0,252.7,252.7,54952,14720833.6,1
2026-05-15,8,ALBSL,1100.0,-0.5,1149.0,1070.0,1070.0,10341,11369568.0,1
2026-05-15,9,ALICL,451.5,-0.59,455.0,451.1,454.0,6594,2985456.2,1
2026-05-15,10,ANLB,6020.0,0.25,6382.0,5630.0,5800.0,630,3654864.5,1
2026-05-15,11,API,349.0,0.29,352.7,346.2,351.0,326556,114415721.4,1
2026-05-15,12,AVYAN,1129.0,0.8,1157.7,1064.0,1064.0,5575,6280713.3,1
2026-05-15,13,BANDIPUR,809.0,-0.12,812.0,801.5,810.0,16765,13518555.5,1
2026-05-15,14,BARUN,346.0,0.0,347.9,340.0,340.0,24494,8470177.6,1
2026-05-15,15,BBC,4830.0,0.34,4844.0,4728.0,4830.0,139,667993.0,1
2026-05-15,16,BEDC,361.5,-0.11,370.0,343.9,343.9,11512,4184508.5,1
2026-05-15,17,BFC,454.1,-0.2,459.9,454.1,459.9,4495,2049227.9,1
2026-05-15,18,BGWT,689.9,1.61,689.9,641.0,658.7,6969,4665221.9,1
2026-05-15,19,BHCL,503.1,-0.42,510.0,501.1,501.1,9264,4679307.4,1
2026-05-15,20,BHDC,455.0,-0.22,460.0,453.0,460.0,9992,4547213.7,1
2026-05-15,21,BHL,221.6,0.05,225.0,220.6,223.0,92201,20447591.3,1
2026-05-15,22,BHPL,523.0,0.67,523.0,510.1,510.1,2888,1489407.5,1
