Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-07,1,ACLBSL,-,920.0,930.0,916.1,917.0,917.0,921.62,393,920.0,362195.2,12,-3.0,13.9,-0.33,1.52,-0.5,963.96,965.6,1175.0,827.9
2026-08-07,2,ADBL,-,309.0,309.0,304.0,307.9,307.9,305.64,45973,308.8,14051047.0,250,-0.9,5.0,-0.29,1.64,0.73,311.27,308.43,344.9,285.2
2026-08-07,3,ADBLD83,-,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,25,1024.0,25590.0,1,-0.4,0.0,-0.04,0.0,0.0,1079.73,1086.71,1132.9,1015.0
2026-08-07,4,AHL,-,413.0,417.5,413.0,414.0,414.0,414.94,2712,413.1,1125309.5,42,0.9,4.5,0.22,1.09,-0.23,492.98,522.62,699.0,405.0
2026-08-07,5,AHPC,-,268.8,268.9,265.0,265.9,265.9,266.21,37465,268.0,9973372.0,188,-2.1,3.9,-0.78,1.47,-0.11,280.58,278.51,323.3,250.1
2026-08-07,6,AKJCL,-,392.7,392.7,361.2,362.1,362.1,366.33,322090,374.0,117991328.2,791,-11.9,31.5,-3.18,8.72,-1.17,378.62,322.31,461.4,172.9
2026-08-07,7,AKPL,-,256.1,259.6,256.1,256.6,256.6,257.64,40985,258.0,10559422.0,125,-1.4,3.5,-0.54,1.37,-0.41,269.98,262.83,317.0,227.5
2026-08-07,8,ALBSL,-,1050.0,1110.9,1050.0,1091.0,1091.0,1090.58,3178,1085.0,3465873.5,56,6.0,60.9,0.55,5.8,0.04,1121.8,1120.86,1334.0,930.0
2026-08-07,9,ALICL,-,424.8,424.8,420.8,422.0,422.0,422.14,5448,424.8,2299798.9,54,-2.8,4.0,-0.66,0.95,-0.03,452.06,458.09,509.0,413.4
2026-08-07,10,ANLB,-,5360.0,5999.0,5300.0,5999.0,5999.0,5402.16,5041,5524.0,27232280.2,172,475.0,699.0,8.6,13.19,9.95,6174.84,6165.31,7560.0,5300.0
2026-08-07,11,APHL,-,825.8,834.9,824.0,828.0,828.0,825.9,10060,828.0,8308517.1,206,0.0,10.9,0.0,1.32,0.25,0.0,0.0,1053.4,299.7
2026-08-07,12,API,-,331.0,332.3,328.2,330.0,330.0,329.83,82236,331.9,27123904.4,375,-1.9,4.1,-0.57,1.25,0.05,337.44,321.12,370.0,258.8
2026-08-07,13,AVYAN,-,1036.0,1070.0,1036.0,1053.0,1053.0,1062.1,6060,1042.0,6436329.0,86,11.0,34.0,1.06,3.28,-0.86,1083.9,1044.98,1366.0,906.0
2026-08-07,14,BANDIPUR,-,695.0,701.0,675.0,692.0,692.0,685.99,34855,697.0,23910208.7,419,-5.0,26.0,-0.72,3.85,0.87,839.43,0.0,1233.0,285.0
2026-08-07,15,BARUN,-,321.1,323.0,319.1,321.2,321.2,320.47,16558,322.7,5306378.5,107,-1.5,3.9,-0.46,1.22,0.23,345.34,341.91,407.1,292.1
2026-08-07,16,BBC,-,4208.0,4296.0,4176.0,4289.0,4289.0,4236.75,100,4278.0,423675.0,10,11.0,120.0,0.26,2.87,1.22,4614.47,4704.62,5942.0,3825.0
2026-08-07,17,BEDC,-,321.6,325.0,320.0,323.0,323.0,322.11,14378,322.0,4631334.4,94,1.0,5.0,0.31,1.56,0.27,406.92,456.69,775.0,303.1
2026-08-07,18,BFC,-,502.0,504.0,492.0,494.0,494.0,497.39,30161,502.0,15001870.5,200,-8.0,12.0,-1.59,2.44,-0.69,487.03,482.87,562.0,411.5
2026-08-07,19,BGWT,-,542.0,558.0,542.0,556.0,556.0,549.05,501,557.0,275075.3,20,-1.0,16.0,-0.18,2.95,1.25,678.7,709.77,946.8,516.1
2026-08-07,20,BHCL,-,486.0,497.0,486.0,489.0,489.0,490.3,16680,494.0,8178281.7,206,-5.0,11.0,-1.01,2.26,-0.27,548.56,537.76,699.0,292.1
2026-08-07,21,BHDC,-,426.0,430.0,425.1,426.0,426.0,426.41,8716,429.5,3716621.2,67,-3.5,4.9,-0.81,1.15,-0.1,463.01,470.56,620.0,412.0
2026-08-07,22,BHL,-,210.0,210.0,208.0,208.9,208.9,208.95,44962,210.0,9394674.9,226,-1.1,2.0,-0.52,0.96,-0.02,218.47,206.53,264.4,164.0
2026-08-07,23,BHPL,-,523.0,523.0,480.0,497.0,497.0,484.21,7298,499.0,3533740.7,56,-2.0,43.0,-0.4,8.96,2.57,533.28,555.72,820.0,449.0
2026-08-07,24,BJHL,-,700.0,700.0,683.4,694.0,694.0,688.42,4666,704.0,3212152.0,87,-10.0,16.6,-1.42,2.43,0.8,0.0,0.0,1305.0,270.1
2026-08-07,25,BNHC,-,297.6,297.6,285.5,286.2,286.2,287.55,28624,291.0,8230969.3,141,-4.8,12.1,-1.65,4.24,-0.47,338.83,379.22,613.8,261.3
2026-08-07,26,BNT,-,11645.0,11645.0,11645.0,11645.0,11645.0,11645.0,10,11610.0,116450.0,1,35.0,0.0,0.3,0.0,0.0,11719.15,11694.11,12780.0,10660.0
2026-08-07,27,BOKD86KA,-,1111.1,1111.1,1111.1,1111.1,1111.1,1111.1,50,1145.4,55555.0,3,-34.3,0.0,-2.99,0.0,0.0,0.0,0.0,1247.0,1100.0
2026-08-07,28,BPCL,-,648.0,651.5,646.0,650.0,650.0,648.57,3243,653.0,2103326.8,55,-3.0,5.5,-0.46,0.85,0.22,689.36,706.01,915.0,612.0
2026-08-07,29,BUNGAL,-,556.0,588.2,556.0,584.8,584.8,584.6,12856,585.1,7515653.8,160,-0.3,32.2,-0.05,5.79,0.03,646.72,0.0,895.0,302.4
2026-08-07,30,CBBL,-,929.9,934.9,929.0,929.0,929.0,930.46,7453,929.9,6934726.5,102,-0.9,5.9,-0.1,0.64,-0.16,923.35,943.17,1124.0,882.0
2026-08-07,31,CBLD88,-,1162.0,1162.0,1162.0,1230.0,1230.0,1162.03,8040,1150.0,9342684.0,3,80.0,0.0,6.96,0.0,5.53,1219.66,1194.27,1325.0,1108.0
