Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-17,1,ACLBSL,-,915.2,919.0,911.1,919.0,919.0,916.3,357,937.0,327120.1,16,-18.0,7.9,-1.92,0.87,0.29,961.66,963.09,1157.0,827.9
2026-08-17,2,ADBL,-,304.0,305.0,299.7,302.2,302.2,300.41,121643,304.0,36543087.0,298,-1.8,5.3,-0.59,1.77,0.59,311.68,308.07,340.0,285.2
2026-08-17,3,ADBLD83,-,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,50,1015.0,51500.0,1,15.0,0.0,1.48,0.0,0.0,1077.15,1085.61,1132.9,1015.0
2026-08-17,4,AHL,-,415.0,419.0,410.5,419.0,419.0,413.17,738,420.5,304919.6,25,-1.5,8.5,-0.36,2.07,1.39,485.08,516.1,699.0,405.0
2026-08-17,5,AHPC,-,266.0,266.0,263.2,263.4,263.4,264.0,47294,264.9,12485481.4,170,-1.5,2.8,-0.57,1.06,-0.23,279.48,277.94,323.3,250.1
2026-08-17,6,AKJCL,-,345.0,368.0,345.0,355.5,355.5,359.0,188646,360.0,67723412.9,466,-4.5,23.0,-1.25,6.67,-0.98,378.41,328.12,461.4,172.9
2026-08-17,7,AKPL,-,253.0,253.6,250.7,252.0,252.0,251.66,60461,253.2,15215479.0,218,-1.2,2.9,-0.47,1.16,0.14,268.96,263.14,317.0,227.5
2026-08-17,8,ALBSL,-,1080.0,1164.9,1079.0,1094.5,1094.5,1101.18,3739,1122.9,4117329.5,93,-28.4,85.9,-2.53,7.96,-0.61,1120.08,1125.28,1334.0,930.0
2026-08-17,9,ALICL,-,416.3,421.6,416.3,421.6,421.6,418.72,14256,420.0,5969332.3,80,1.6,5.3,0.38,1.27,0.68,449.64,456.45,507.0,413.4
2026-08-17,10,ANLB,-,5200.0,5325.0,5200.0,5310.0,5310.0,5239.27,699,5320.0,3662252.4,37,-10.0,125.0,-0.19,2.4,1.33,6137.43,6137.87,7560.0,5200.0
2026-08-17,11,APHL,-,799.0,805.0,781.0,782.0,782.0,795.72,9719,805.0,7733637.5,259,-23.0,24.0,-2.86,3.07,-1.75,0.0,0.0,1053.4,299.7
2026-08-17,12,API,-,332.9,335.1,330.1,332.6,332.6,332.1,118215,332.9,39259197.6,406,-0.3,5.0,-0.09,1.51,0.15,338.93,322.86,370.0,258.8
2026-08-17,13,AVYAN,-,1075.0,1075.0,1040.0,1069.0,1069.0,1059.03,1685,1075.0,1784467.0,39,-6.0,35.0,-0.56,3.37,0.93,1088.89,1046.73,1366.0,906.0
2026-08-17,14,BANDIPUR,-,693.0,705.0,692.0,700.8,700.8,698.74,19050,693.5,13311040.7,425,7.3,13.0,1.05,1.88,0.29,823.15,827.02,1233.0,285.0
2026-08-17,15,BARUN,-,320.0,323.0,316.2,316.2,316.2,318.0,20750,320.0,6598518.3,119,-3.8,6.8,-1.19,2.15,-0.57,342.95,341.47,401.5,292.1
2026-08-17,16,BBC,-,4197.9,4197.9,4072.0,4089.0,4089.0,4115.34,210,4080.0,864221.0,16,9.0,125.9,0.22,3.09,-0.64,4581.64,4679.04,5600.0,3825.0
2026-08-17,17,BEDC,-,317.0,319.0,314.3,316.9,316.9,315.26,8609,319.4,2714056.2,75,-2.5,4.7,-0.78,1.5,0.52,396.23,447.27,774.9,303.1
2026-08-17,18,BFC,-,485.0,490.0,480.0,483.5,483.5,483.63,21487,485.0,10391677.7,117,-1.5,10.0,-0.31,2.08,-0.03,487.78,482.94,562.0,411.5
2026-08-17,19,BGWT,-,528.9,528.9,515.0,519.0,519.0,523.88,2196,514.1,1150430.2,39,4.9,13.9,0.95,2.7,-0.94,666.77,702.09,944.0,514.1
2026-08-17,20,BHCL,-,530.0,566.0,530.0,554.0,554.0,554.58,219396,522.1,121672691.5,1518,31.9,36.0,6.11,6.79,-0.1,544.04,540.11,699.0,292.1
2026-08-17,21,BHDC,-,428.0,428.0,422.6,427.0,427.0,425.69,6430,428.0,2737175.2,47,-1.0,5.4,-0.23,1.28,0.31,459.94,467.58,616.0,412.0
2026-08-17,22,BHL,-,210.0,212.0,208.4,208.4,208.4,210.01,53181,211.0,11168292.3,223,-2.6,3.6,-1.23,1.73,-0.77,218.6,207.52,264.4,164.0
2026-08-17,23,BHPL,-,498.8,498.8,470.1,486.0,486.0,475.64,4584,489.9,2180352.3,40,-3.9,28.7,-0.8,6.11,2.13,529.22,549.69,820.0,449.0
2026-08-17,24,BJHL,-,696.0,737.0,690.2,737.0,737.0,714.07,23307,696.0,16642877.6,320,41.0,46.8,5.89,6.78,3.11,0.0,0.0,1305.0,270.1
