Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-06-04,1,ACLBSL,957.1,0.0,974.0,955.0,955.1,1617,1555922.5
2026-06-04,2,ADBL,317.9,0.0,320.0,315.0,318.0,29880,9456863.9
2026-06-04,3,AHL,493.1,0.0,504.0,473.1,473.1,7926,3905139.3
2026-06-04,4,AHPC,279.0,0.0,281.9,277.9,281.0,50608,14135407.4
2026-06-04,5,AKJCL,424.9,0.0,455.0,418.0,418.0,747700,320564333.3
2026-06-04,6,AKPL,269.7,0.0,274.8,269.7,272.0,67222,18248984.9
2026-06-04,7,ALBSL,1107.9,0.0,1118.9,1092.1,1101.0,2259,2500230.31
2026-06-04,8,ALICL,460.0,0.0,465.0,455.1,462.9,15715,7206157.1
2026-06-04,9,ANLB,5965.0,0.0,6070.0,5800.0,5800.0,179,1051059.8
2026-06-04,10,API,351.5,0.0,360.0,351.1,357.0,234515,83071719.8
2026-06-04,11,AVYAN,1113.0,0.0,1138.7,1113.0,1125.0,4369,4891214.8
2026-06-04,12,BANDIPUR,825.1,0.0,875.0,820.0,875.0,24769,20498757.7
2026-06-04,13,BARUN,345.0,0.0,349.0,343.3,349.0,17770,6128258.9
2026-06-04,14,BBC,4482.1,0.0,4584.0,4457.0,4570.0,258,1168940.0
2026-06-04,15,BEDC,364.0,0.0,374.0,364.0,374.0,18181,6649866.7
2026-06-04,16,BFC,477.9,0.0,483.9,467.0,467.0,14496,6934707.1
2026-06-04,17,BGWT,650.0,0.0,679.0,650.0,666.0,5398,3577148.7
2026-06-04,18,BHCL,599.5,0.0,620.0,571.0,571.0,138661,84618321.7
2026-06-04,19,BHDC,464.9,0.0,471.9,460.7,460.7,12020,5597283.2
2026-06-04,20,BHL,220.5,0.0,225.5,220.3,222.0,53363,11823806.4
2026-06-04,21,BHPL,552.0,0.0,565.5,526.4,526.4,54544,29980192.6
2026-06-04,22,BJHL,891.1,0.0,920.0,890.7,907.0,6799,6127401.4
2026-06-04,23,BNHC,333.0,0.0,339.6,330.0,339.6,5000,1657844.1
2026-06-04,24,BNT,11600.0,0.0,11980.0,11600.0,11980.0,183,2130826.0
2026-06-04,25,BOKD86,1130.6,0.0,1130.6,1085.0,1085.0,470,531342.7
2026-06-04,26,BOKD86KA,1240.0,0.0,1240.0,1203.9,1203.9,55,67238.0
2026-06-04,27,BPCL,688.9,0.0,697.0,684.0,697.0,14555,10027505.2
2026-06-04,28,BUNGAL,720.0,0.0,743.6,720.0,736.0,87099,63787241.5
2026-06-04,29,C30MF,10.1,0.0,10.1,10.1,10.1,300,3030.0
2026-06-04,30,CBBL,927.0,0.0,931.0,926.0,928.3,10409,9661816.0
2026-06-04,31,CBLD88,1214.0,0.0,1214.0,1202.0,1202.0,1834,2225876.0
2026-06-04,32,CCBD88,1262.9,0.0,1262.9,1262.9,1262.9,1100,1389190.0
2026-06-04,33,CFCL,613.9,0.0,615.1,557.0,557.0,305818,185265984.4
