Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-04,1,ACLBSL,26.19,916.1,938.9,912.1,938.9,938.9,920.37,831,939.9,764827.5,32,-1.0,26.8,-0.11,2.94,1.97,964.59,967.25,1175.0,827.9
2026-08-04,2,ADBL,33.8,325.0,325.0,318.6,323.0,323.0,320.09,78882,325.0,25249128.3,148,-2.0,6.4,-0.62,2.01,0.9,310.89,308.47,344.9,285.2
2026-08-04,3,AHL,28.99,413.0,419.9,410.0,411.0,411.0,413.88,1596,415.7,660545.4,34,-4.7,9.9,-1.13,2.41,-0.7,496.63,525.97,699.0,405.0
2026-08-04,4,AHPC,23.2,273.0,273.0,267.7,267.7,267.7,268.63,37668,271.0,10118695.7,160,-3.3,5.3,-1.22,1.98,-0.35,280.5,278.89,323.3,250.1
2026-08-04,5,AKJCL,17.96,362.0,365.0,360.3,361.0,361.0,362.32,183762,362.0,66581119.8,447,-1.0,4.7,-0.28,1.3,-0.37,377.79,319.42,461.4,172.9
2026-08-04,6,AKPL,35.29,262.9,262.9,257.0,259.9,259.9,258.0,44118,260.2,11382587.4,164,-0.3,5.9,-0.12,2.3,0.73,270.16,262.74,317.0,227.5
2026-08-04,7,ALBSL,27.87,1076.0,1163.0,1076.0,1089.0,1089.0,1097.37,2690,1107.7,2951914.5,73,-18.7,87.0,-1.69,8.09,-0.77,1122.87,1118.91,1334.0,930.0
2026-08-04,8,ALICL,24.68,430.0,431.0,424.0,425.9,425.9,426.47,12253,432.0,5225548.9,121,-6.1,7.0,-1.41,1.65,-0.13,453.37,459.29,514.5,413.4
2026-08-04,9,ANLB,34.66,5507.0,5598.0,5476.0,5578.0,5578.0,5503.97,862,5628.0,4744418.2,40,-50.0,122.0,-0.89,2.23,1.33,6182.91,6174.12,7560.0,5450.0
2026-08-04,10,APHL,24.15,826.1,840.0,826.1,828.6,828.6,832.22,10404,838.0,8658383.2,254,-9.4,13.9,-1.12,1.68,-0.44,0.0,0.0,1053.4,299.7
2026-08-04,11,API,21.96,333.0,336.7,330.4,331.8,331.8,332.21,80675,334.5,26800926.9,354,-2.7,6.3,-0.81,1.91,-0.12,336.58,320.4,370.0,258.8
2026-08-04,12,AVYAN,30.72,1021.0,1025.0,1010.0,1011.0,1011.0,1015.93,4185,1021.0,4251669.1,56,-10.0,15.0,-0.98,1.49,-0.49,1081.6,1044.69,1366.0,906.0
2026-08-04,13,BANDIPUR,24.14,711.0,720.0,700.0,706.0,706.0,708.14,25586,724.0,18118577.0,329,-18.0,20.0,-2.49,2.86,-0.3,850.32,0.0,1233.0,285.0
2026-08-04,14,BARUN,23.47,321.0,327.0,320.0,322.9,322.9,321.42,16510,325.1,5306703.5,95,-2.2,7.0,-0.68,2.19,0.46,346.64,342.13,407.1,292.1
2026-08-04,15,BBC,22.58,4289.0,4289.0,4166.0,4180.0,4180.0,4228.85,172,4235.0,727363.0,17,-55.0,123.0,-1.3,2.95,-1.17,4629.58,4715.54,6120.0,3825.0
2026-08-04,16,BEDC,30.38,323.0,324.0,318.2,323.0,323.0,320.82,6228,325.0,1998036.5,57,-2.0,5.8,-0.62,1.82,0.68,412.27,460.86,812.0,303.1
2026-08-04,17,BFC,34.3,503.2,512.0,500.0,510.0,510.0,506.79,49553,503.2,25112917.8,217,6.8,12.0,1.35,2.4,0.63,486.53,482.27,562.0,411.5
2026-08-04,18,BGWT,27.65,565.0,570.0,552.0,557.0,557.0,557.39,3649,575.0,2033909.8,60,-18.0,18.0,-3.13,3.26,-0.07,683.94,713.5,955.0,516.1
