Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-06-23,1,ACLBSL,945.2,0.0,950.1,941.2,950.0,880,835407.3
2026-06-23,2,ADBL,307.5,0.0,311.0,301.8,305.1,82207,25002306.3
2026-06-23,3,AHL,474.9,0.0,483.9,451.3,451.3,3081,1453868.0
2026-06-23,4,AHPC,268.1,0.0,272.9,268.0,271.0,100879,27232715.0
2026-06-23,5,AKJCL,368.5,0.0,390.0,368.0,390.0,913650,341629884.0
2026-06-23,6,AKPL,259.5,0.0,262.0,258.5,261.5,60055,15584122.4
2026-06-23,7,ALBSL,1085.0,0.0,1094.9,1070.0,1071.1,3002,3243238.6
2026-06-23,8,ALICL,443.0,0.0,445.0,441.0,442.1,13512,5977258.2
2026-06-23,9,ANLB,5899.0,0.0,5899.0,5730.0,5777.0,627,3622120.0
2026-06-23,10,APHL,857.0,0.0,950.0,855.1,950.0,54588,49049001.0
2026-06-23,11,API,339.0,0.0,342.7,338.0,340.1,164146,55771527.5
2026-06-23,12,AVYAN,1055.0,0.0,1097.8,1020.0,1020.0,1907,2005923.8
2026-06-23,13,BANDIPUR,800.2,0.0,815.0,799.0,805.0,19377,15540019.7
2026-06-23,14,BARUN,330.0,0.0,333.7,327.0,331.0,46750,15424226.2
2026-06-23,15,BBC,4250.1,0.0,4345.0,4220.5,4250.0,280,1202143.0
2026-06-23,16,BEDC,351.0,0.0,379.9,350.0,379.9,39263,13882750.0
2026-06-23,17,BFC,512.3,0.0,518.0,502.1,515.2,61936,31445184.4
2026-06-23,18,BGWT,639.4,0.0,643.0,626.0,626.1,845,532950.5
2026-06-23,19,BHCL,527.0,0.0,538.9,525.3,530.0,20608,10940550.7
2026-06-23,20,BHDC,447.4,0.0,452.0,445.6,452.0,16046,7193064.0
2026-06-23,21,BHL,213.5,0.0,215.0,212.1,214.0,59370,12636598.5
2026-06-23,22,BHPL,517.1,0.0,545.8,517.1,545.0,3159,1642273.5
2026-06-23,23,BJHL,822.2,0.0,844.8,821.2,835.5,5888,4876574.6
2026-06-23,24,BNHC,323.7,0.0,332.0,320.0,332.0,4536,1461825.6
2026-06-23,25,BNT,11760.0,0.0,11889.0,11760.0,11889.0,37,437246.0
2026-06-23,26,BPCL,666.0,0.0,675.0,660.0,675.0,14215,9457086.8
2026-06-23,27,BUNGAL,688.5,0.0,769.5,688.5,769.5,185057,131287767.1
2026-06-23,28,C30MF,10.1,0.0,10.3,10.1,10.25,263188,2693786.12
2026-06-23,29,CBBL,913.1,0.0,917.0,910.1,911.0,7543,6895191.1
2026-06-23,30,CBLD88,1180.0,0.0,1180.0,1180.0,1180.0,33,38940.0
2026-06-23,31,CCBD88,1235.0,0.0,1260.0,1260.0,1260.0,2,2470.0
2026-06-23,32,CFCL,623.0,0.0,647.7,599.0,599.0,73937,45835180.2
2026-06-23,33,CGH,770.2,0.0,782.0,770.2,780.0,20085,15623967.2
2026-06-23,34,CHCL,485.0,0.0,486.0,478.0,486.0,26166,12608589.8
2026-06-23,35,CHDC,2197.0,0.0,2220.0,2186.5,2220.0,21092,46393977.0
2026-06-23,36,CHL,273.0,0.0,279.0,267.0,278.0,32206,8715512.3
2026-06-23,37,CIT,1716.0,0.0,1723.0,1714.0,1723.0,5038,8648551.2
2026-06-23,38,CITY,399.0,0.0,410.0,396.5,410.0,142681,57015677.5
2026-06-23,39,CIZBD90,1241.0,0.0,1241.0,1241.0,1241.0,15,18615.0
2026-06-23,40,CKHL,639.9,0.0,639.9,622.0,626.0,2601,1625431.0
2026-06-23,41,CLI,450.9,0.0,452.0,445.0,445.0,8913,4018343.8
2026-06-23,42,CORBL,1734.8,0.0,1743.9,1710.0,1710.0,3944,6812084.4
2026-06-23,43,CREST,1229.9,0.0,1241.3,1210.0,1240.0,5002,6137003.2
2026-06-23,44,CSY,9.12,0.0,9.39,9.03,9.03,7500,68730.0
2026-06-23,45,CYCL,1462.0,0.0,1474.0,1420.0,1425.0,3798,5501089.7
