Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-14,1,ACLBSL,952.0,-0.21,955.0,933.0,954.0,826,776854.8,1
2026-05-14,2,ADBL,309.0,-0.55,311.0,306.3,311.0,9404,2892913.2,1
2026-05-14,3,AHL,510.0,-9.89,537.7,503.0,537.7,14691,7477885.9,1
2026-05-14,4,AHPC,278.0,-0.36,279.0,276.0,279.0,46319,12827413.8,1
2026-05-14,5,AKJCL,352.4,-0.73,372.7,343.1,372.7,170733,60235254.0,1
2026-05-14,6,AKPL,266.0,-1.12,282.4,265.0,282.4,67211,17867280.8,1
2026-05-14,7,ALBSL,1105.5,-0.17,1107.4,1080.0,1080.0,3006,3295392.3,1
2026-05-14,8,ALICL,454.2,-0.37,458.0,448.0,448.3,14590,6597232.2,1
2026-05-14,9,ANLB,6005.0,-0.74,6044.7,5870.0,5872.0,661,3894544.0,1
2026-05-14,10,API,348.0,1.22,349.9,339.0,343.8,139575,48050483.5,1
2026-05-14,11,AVYAN,1120.0,1.36,1120.0,1049.8,1049.8,3331,3710619.6,1
2026-05-14,12,BANDIPUR,810.0,0.75,818.9,794.1,804.0,16263,13099009.0,1
2026-05-14,13,BARUN,346.0,0.32,346.6,342.0,342.0,15533,5354039.9,1
2026-05-14,14,BBC,4813.6,0.28,4820.0,4705.0,4705.0,100,476580.0,1
2026-05-14,15,BEDC,361.9,0.47,377.0,355.0,377.0,9618,3455601.3,1
2026-05-14,16,BFC,455.0,-0.72,464.0,451.0,464.0,3475,1578253.6,1
2026-05-14,17,BGWT,679.0,1.49,679.0,650.0,650.1,1957,1301584.4,1
2026-05-14,18,BHCL,505.2,-0.73,510.0,504.0,505.0,5621,2850763.3,1
2026-05-14,19,BHDC,456.0,-1.55,463.0,455.0,457.5,16946,7743222.0,1
2026-05-14,20,BHL,221.5,-0.45,224.9,220.3,224.9,120977,26806685.0,1
2026-05-14,21,BHPL,519.5,-0.48,548.1,505.1,548.1,6253,3210073.1,1
2026-05-14,22,BJHL,918.3,-4.34,980.0,918.0,980.0,12654,11812794.4,1
2026-05-14,23,BNHC,323.0,-0.62,328.0,320.0,320.0,2387,771984.1,1
2026-05-14,24,BNT,11900.0,0.04,11900.0,11600.1,11750.0,76,896611.0,1
2026-05-14,25,BPCL,677.5,2.17,678.9,660.0,665.0,28549,19086371.7,1
2026-05-14,26,BUNGAL,583.8,0.31,584.9,570.2,570.2,6832,3956388.7,1
2026-05-14,27,C30MF,9.87,-2.28,10.1,9.87,10.0,2570,25795.0,1
2026-05-14,28,CBBL,911.5,-0.82,930.0,897.5,915.0,28597,26041354.3,1
2026-05-14,29,CFCL,492.0,-1.2,522.9,485.0,522.9,11473,5644636.8,1
2026-05-14,30,CGH,799.2,-0.46,804.0,796.1,802.9,12093,9677286.6,1
2026-05-14,31,CHCL,475.6,-0.08,479.0,474.0,477.0,12315,5858702.0,1
2026-05-14,32,CHDC,2269.0,-0.57,2280.0,2230.0,2267.0,25931,58386498.5,1
2026-05-14,33,CHL,291.5,0.52,291.6,285.0,286.0,8871,2542358.5,1
2026-05-14,34,CIT,1767.0,0.06,1800.0,1760.0,1800.0,2555,4506870.4,1
2026-05-14,35,CITY,403.0,-0.98,415.0,396.0,415.0,11442,4611797.7,1
2026-05-14,36,CKHL,643.5,-0.54,655.0,630.1,641.1,2543,1632598.0,1
2026-05-14,37,CLI,452.8,-0.48,455.0,451.7,451.7,4247,1921021.7,1
2026-05-14,38,CMF2,10.1,0.0,10.27,10.09,10.27,12100,122217.0,1
2026-05-14,39,CORBL,2032.0,-0.05,2050.0,1991.0,2050.0,9431,18884099.5,1
2026-05-14,40,CREST,1208.0,9.22,1208.0,1080.0,1139.1,9625,10621079.0,1
2026-05-14,41,CSY,9.2,-0.54,9.3,9.01,9.25,14000,127782.0,1
2026-05-14,42,CYCL,1472.0,0.0,1488.0,1470.0,1470.0,176,259210.0,1
2026-05-14,43,CZBIL,203.9,0.44,206.0,200.9,206.0,15777,3194022.5,1
2026-05-14,44,DDBL,847.0,0.09,854.5,844.3,854.5,2626,2220345.1,1
2026-05-14,45,DHEL,588.0,-1.18,609.0,582.0,600.0,17891,10511383.1,1
2026-05-14,46,DHPL,297.8,1.43,301.0,295.5,301.0,6523,1945893.2,1
2026-05-14,47,DLBS,1323.0,-0.38,1323.0,1288.0,1290.0,483,622128.0,1
2026-05-14,48,DOLTI,347.5,-0.86,354.0,346.1,350.0,19228,6708603.6,1
2026-05-14,49,DORDI,271.0,-0.37,273.4,268.0,270.1,18125,4920782.3,1
2026-05-14,50,EBL,703.0,-0.17,705.0,700.0,705.0,16988,11931287.0,1
2026-05-14,51,EBLD86,1080.0,0.47,1100.0,1080.0,1095.0,180,195842.5,1
