Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-08,1,ACLBSL,950.0,0.0,950.0,930.0,930.0,1775,1676714.0,1
2026-05-08,2,ADBL,310.0,0.65,311.0,308.0,311.0,15077,4666198.9,1
2026-05-08,3,AHL,524.0,2.75,524.0,490.0,490.0,13584,6993904.5,1
2026-05-08,4,AHPC,280.2,1.93,288.0,275.0,288.0,56153,15619164.1,1
2026-05-08,5,AKJCL,365.9,5.48,365.9,344.0,344.0,268683,95544800.7,1
2026-05-08,6,AKPL,268.8,2.17,270.0,261.9,270.0,66416,17685062.7,1
2026-05-08,7,ALBSL,1110.0,0.36,1169.0,1070.0,1070.0,20892,22974792.4,1
2026-05-08,8,ALICL,453.0,0.49,455.0,451.7,453.0,32229,14602437.3,1
2026-05-08,9,ANLB,6050.0,2.2,6050.0,5625.1,5625.1,371,2139404.5,1
2026-05-08,10,API,337.0,1.41,338.9,330.1,332.0,96734,32510499.9,1
2026-05-08,11,AVYAN,1123.0,0.46,1135.0,1103.1,1110.0,6580,7370554.7,1
2026-05-08,12,BANDIPUR,832.0,3.61,835.0,791.0,792.5,44684,36286985.7,1
2026-05-08,13,BARUN,341.9,1.76,343.0,337.0,338.0,31872,10845657.5,1
2026-05-08,14,BBC,4795.0,-0.08,4844.0,4740.0,4844.0,351,1689189.0,1
2026-05-08,15,BEDC,360.0,1.49,360.0,352.0,356.7,28371,10125593.8,1
2026-05-08,16,BFC,454.0,0.89,457.0,449.0,456.0,7733,3506543.9,1
2026-05-08,17,BGWT,657.0,2.98,657.0,632.2,650.0,1564,1016280.8,1
2026-05-08,18,BHCL,515.0,3.5,515.0,495.3,499.0,17476,8827976.7,1
2026-05-08,19,BHDC,464.0,0.89,464.0,456.2,460.0,3509,1616724.3,1
2026-05-08,20,BHL,219.5,1.39,220.0,206.0,206.0,99800,21811914.3,1
2026-05-08,21,BHPL,520.0,0.58,527.9,515.5,519.9,2550,1322032.2,1
2026-05-08,22,BJHL,1010.0,3.27,1022.0,963.0,978.0,18876,19049165.1,1
2026-05-08,23,BNHC,322.0,1.58,326.0,315.4,315.4,2883,933834.7,1
2026-05-08,24,BNT,11460.0,-2.01,11461.0,11460.0,11461.0,40,458420.0,1
2026-05-08,25,BOKD86,1070.8,-0.05,1070.8,1070.8,1070.8,25,26770.0,1
2026-05-08,26,BPCL,670.0,2.1,689.0,655.1,689.0,7738,5145135.2,1
2026-05-08,27,BUNGAL,569.1,1.26,575.0,560.1,560.1,7311,4174112.8,1
2026-05-08,28,C30MF,10.06,2.97,10.06,10.05,10.05,1000,10055.0,1
2026-05-08,29,CBBL,900.0,0.0,914.0,899.5,910.0,33751,30470738.2,1
2026-05-08,30,CFCL,499.0,2.46,501.0,491.0,491.0,7739,3841686.5,1
2026-05-08,31,CGH,803.0,-0.05,808.0,801.0,801.0,14211,11428451.1,1
