Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-14,1,ACLBSL,-,943.0,943.0,918.5,937.0,937.0,924.56,26,943.0,24038.5,4,-6.0,24.5,-0.64,2.67,1.33,962.22,963.51,1157.0,827.9
2026-08-14,2,ADBL,-,305.0,306.0,303.1,304.0,304.0,304.4,22448,304.8,6833113.2,129,-0.8,2.9,-0.26,0.96,-0.13,311.64,308.13,340.0,285.2
2026-08-14,3,ADBLB87,-,1000.0,1016.0,1000.0,1016.0,1016.0,1012.57,700000,0.0,708799000.0,8,1016.0,16.0,0.0,1.6,0.34,0.0,0.0,1016.0,1000.0
2026-08-14,4,ADBLD83,-,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,49,1025.0,49735.0,1,-10.0,0.0,-0.98,0.0,0.0,1077.81,1085.92,1132.9,1015.0
2026-08-14,5,AHL,-,412.0,432.0,410.1,420.5,420.5,420.92,5152,413.0,2168556.5,63,7.5,21.9,1.82,5.34,-0.1,486.29,517.16,699.0,405.0
2026-08-14,6,AHPC,-,270.8,270.8,264.0,264.9,264.9,265.03,74965,265.9,19868141.0,223,-1.0,6.8,-0.38,2.58,-0.05,279.74,278.02,323.3,250.1
2026-08-14,7,AKJCL,-,361.0,366.0,359.0,360.0,360.0,361.24,161617,363.0,58382617.5,467,-3.0,7.0,-0.83,1.95,-0.34,378.57,327.18,461.4,172.9
2026-08-14,8,AKPL,-,255.1,256.9,253.0,253.2,253.2,254.02,39240,255.9,9967829.0,157,-2.7,3.9,-1.06,1.54,-0.32,269.17,263.08,317.0,227.5
2026-08-14,9,ALBSL,-,1081.0,1155.0,1081.0,1122.9,1122.9,1112.36,6912,1125.0,7688665.5,157,-2.1,74.0,-0.19,6.85,0.94,1120.28,1124.68,1334.0,930.0
2026-08-14,10,ALICL,-,419.0,423.9,419.0,420.0,420.0,420.83,7425,419.0,3124696.4,61,1.0,4.9,0.24,1.17,-0.2,449.85,456.69,507.0,413.4
2026-08-14,11,ANLB,-,5200.0,5548.0,5200.0,5320.0,5320.0,5301.58,999,5400.0,5296281.0,45,-80.0,348.0,-1.48,6.69,0.35,6144.85,6142.74,7560.0,5200.0
2026-08-14,12,APHL,-,810.0,815.0,804.0,805.0,805.0,807.36,6512,810.0,5257534.4,186,-5.0,11.0,-0.62,1.37,-0.29,0.0,0.0,1053.4,299.7
2026-08-14,13,API,-,336.8,336.8,328.5,332.9,332.9,331.07,194581,331.6,64419277.7,498,1.3,8.3,0.39,2.53,0.55,338.69,322.56,370.0,258.8
2026-08-14,14,AVYAN,-,1097.9,1100.0,1075.0,1075.0,1075.0,1085.04,4570,1089.0,4958620.1,74,-14.0,25.0,-1.29,2.33,-0.93,1088.11,1046.3,1366.0,906.0
2026-08-14,15,BANDIPUR,-,685.0,698.9,681.2,693.5,693.5,695.14,20753,685.5,14426218.4,308,8.0,17.7,1.17,2.6,-0.24,825.1,825.04,1233.0,285.0
2026-08-14,16,BARUN,-,325.0,326.0,320.0,320.0,320.0,323.04,15063,323.0,4865911.8,81,-3.0,6.0,-0.93,1.88,-0.95,343.35,341.6,401.5,292.1
2026-08-14,17,BBC,-,4210.0,4210.0,4074.0,4080.0,4080.0,4106.61,823,4200.0,3379739.0,38,-120.0,136.0,-2.86,3.34,-0.65,4587.71,4683.32,5600.0,3825.0
2026-08-14,18,BEDC,-,322.7,322.7,315.0,319.4,319.4,317.96,8965,319.0,2850534.8,93,0.4,7.7,0.13,2.44,0.45,397.91,449.3,774.9,303.1
2026-08-14,19,BFC,-,494.0,495.0,482.0,485.0,485.0,486.72,24707,494.0,12025477.4,149,-9.0,13.0,-1.82,2.7,-0.36,487.66,483.0,562.0,411.5
2026-08-14,20,BGWT,-,530.0,535.0,514.1,514.1,514.1,526.28,4811,530.0,2531946.0,65,-15.9,20.9,-3.0,4.07,-2.37,668.81,703.4,944.0,514.1
2026-08-14,21,BHCL,-,492.0,530.0,488.7,522.1,522.1,517.99,158720,488.6,82215575.2,878,33.5,41.3,6.86,8.45,0.79,544.32,539.51,699.0,292.1
2026-08-14,22,BHDC,-,432.0,432.0,426.0,428.0,428.0,428.22,3377,431.0,1446085.8,34,-3.0,6.0,-0.7,1.41,-0.05,460.49,467.9,616.0,412.0
2026-08-14,23,BHL,-,213.1,214.5,209.0,211.0,211.0,210.85,89659,212.0,18904532.3,231,-1.0,5.5,-0.47,2.63,0.07,218.59,207.34,264.4,164.0
2026-08-14,24,BHPL,-,479.0,489.9,465.0,489.9,489.9,468.83,13373,490.0,6269645.6,51,-0.1,24.9,-0.02,5.35,4.3,529.82,550.71,820.0,449.0
2026-08-14,25,BJHL,-,687.0,707.0,680.0,696.0,696.0,696.57,10979,687.0,7647686.9,196,9.0,27.0,1.31,3.97,-0.08,0.0,0.0,1305.0,270.1
2026-08-14,26,BNHC,-,300.3,300.3,280.0,282.9,282.9,282.93,13759,286.0,3892788.8,86,-3.1,20.3,-1.08,7.25,-0.01,328.11,375.18,613.8,261.3
2026-08-14,27,BNT,-,11625.0,11625.0,11625.0,11625.0,11625.0,11625.0,10,11899.0,116250.0,1,-274.0,0.0,-2.3,0.0,0.0,11711.35,11713.11,12760.0,10660.0
2026-08-14,28,BPCL,-,650.1,650.1,640.0,644.9,644.9,643.65,9810,649.0,6314209.5,93,-4.1,10.1,-0.63,1.58,0.19,685.89,703.29,874.0,612.0
2026-08-14,29,BUNGAL,-,585.0,586.1,580.1,580.1,580.1,582.8,13721,585.0,7996622.8,167,-4.9,6.0,-0.84,1.03,-0.47,642.74,639.01,895.0,302.4
2026-08-14,30,C30MF,-,10.0,10.03,10.0,10.03,10.03,10.02,200,10.0,2003.0,2,0.03,0.03,0.3,0.3,0.15,10.01,9.78,10.5,8.7
2026-08-14,31,CBBL,-,936.0,942.0,933.5,933.5,933.5,937.11,6833,935.0,6403265.4,114,-1.5,8.5,-0.16,0.91,-0.39,923.45,941.41,1124.0,882.0
2026-08-14,32,CFCL,-,615.0,681.0,615.0,639.0,639.0,639.47,169405,646.0,108329942.0,499,-7.0,66.0,-1.08,10.73,-0.07,573.77,550.87,699.0,445.1
2026-08-14,33,CGH,-,778.0,785.0,777.0,777.7,777.7,778.49,7520,784.7,5854264.5,47,-7.0,8.0,-0.89,1.03,-0.1,806.06,828.31,1104.0,748.0
2026-08-14,34,CHCL,-,481.0,486.0,474.0,478.9,478.9,476.96,66504,482.1,31719717.2,296,-3.2,12.0,-0.66,2.53,0.41,486.18,485.38,529.0,450.3
2026-08-14,35,CHDC,-,2249.8,2249.9,2210.0,2228.0,2228.0,2224.27,7563,2225.0,16822187.8,110,3.0,39.9,0.13,1.81,0.17,2309.85,2312.42,2717.0,1967.0
2026-08-14,36,CHL,-,279.0,279.0,267.0,269.0,269.0,269.54,11467,272.0,3090769.9,66,-3.0,12.0,-1.1,4.49,-0.2,284.94,279.08,332.5,223.4
2026-08-14,37,CIT,-,1710.0,1719.5,1700.0,1700.0,1700.0,1704.09,3997,1713.6,6811260.6,101,-13.6,19.5,-0.79,1.15,-0.24,1757.12,1775.68,1973.0,1630.3
2026-08-14,38,CITY,-,370.0,372.8,360.0,365.0,365.0,364.34,150226,370.3,54733007.7,521,-5.3,12.8,-1.43,3.56,0.18,426.0,450.73,649.0,327.8
2026-08-14,39,CKHL,-,581.0,603.0,581.0,600.6,600.6,598.44,2230,610.0,1334520.0,31,-9.4,22.0,-1.54,3.79,0.36,657.59,659.97,804.0,525.0
2026-08-14,40,CLI,-,433.0,442.0,432.1,440.0,440.0,435.8,14215,432.0,6194944.6,207,8.0,9.9,1.85,2.29,0.95,458.5,465.67,526.0,411.0
2026-08-14,41,CORBL,-,1055.5,1088.0,1050.0,1058.0,1058.0,1067.92,24515,1055.1,26179951.7,417,2.9,38.0,0.27,3.62,-0.94,1771.9,1744.67,3183.0,965.0
2026-08-14,42,CREST,-,1238.8,1238.8,1166.0,1179.0,1179.0,1170.93,3882,1179.9,4545562.5,69,-0.9,72.8,-0.08,6.24,0.68,1253.35,1270.01,1588.0,985.2
