Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-28,1,ACLBSL,31.92,880.0,900.0,860.0,900.0,900.0,896.09,389,880.0,348580.0,13,20.0,40.0,2.27,4.65,0.43,956.3,959.13,1100.0,827.9
2026-08-28,2,ADBL,36.47,295.0,299.0,290.0,299.0,299.0,296.73,47003,296.0,13947288.6,129,3.0,9.0,1.01,3.1,0.76,311.91,307.43,340.0,285.2
2026-08-28,3,AHL,31.27,384.0,390.0,379.0,390.0,390.0,380.7,2010,395.5,765206.8,27,-5.5,11.0,-1.39,2.9,2.38,477.3,506.86,699.0,379.0
2026-08-28,4,AHPC,31.15,250.0,255.0,246.5,252.7,252.7,251.5,76204,251.5,19165384.8,285,1.2,8.5,0.48,3.45,0.47,278.31,276.96,323.3,246.5
2026-08-28,5,AKJCL,29.99,322.0,347.0,322.0,343.0,343.0,340.87,340803,338.0,116168313.7,633,5.0,25.0,1.48,7.76,0.62,377.66,335.19,461.4,172.9
2026-08-28,6,AKPL,33.01,238.0,244.8,235.3,244.0,244.0,241.77,73271,241.0,17714817.5,216,3.0,9.5,1.24,4.04,0.91,267.94,263.32,317.0,227.5
2026-08-28,7,ALBSL,30.34,1060.0,1108.0,1060.0,1108.0,1108.0,1085.69,4224,1086.5,4585955.0,82,21.5,48.0,1.98,4.53,2.01,1120.65,1128.16,1334.0,930.0
2026-08-28,8,ALICL,26.64,393.1,403.8,381.4,402.3,402.3,397.25,9411,404.8,3738556.2,72,-2.5,22.4,-0.62,5.87,1.25,447.63,454.37,507.0,381.4
2026-08-28,9,ANLB,31.64,4800.0,5462.0,4800.0,4920.0,4920.0,4978.37,1103,5001.5,5491141.0,56,-81.5,662.0,-1.63,13.79,-1.19,6055.75,6089.26,7560.0,4800.0
2026-08-28,10,APHL,30.14,660.2,700.0,655.7,689.0,689.0,674.7,10791,672.1,7280726.0,207,16.9,44.3,2.51,6.76,2.07,0.0,0.0,1053.4,299.7
2026-08-28,11,API,26.73,325.0,328.9,320.1,325.9,325.9,325.37,177092,327.5,57620543.1,599,-1.6,8.8,-0.49,2.75,0.16,340.88,325.05,370.0,258.8
2026-08-28,12,AVYAN,29.13,1000.0,1020.0,991.0,1017.6,1017.6,1003.81,2454,1010.0,2463350.0,40,7.6,29.0,0.75,2.93,1.36,1093.12,1048.72,1366.0,906.0
2026-08-28,13,BANDIPUR,29.71,636.0,673.0,636.0,657.0,657.0,657.78,13563,653.5,8921430.7,266,3.5,37.0,0.54,5.82,-0.12,805.92,832.7,1233.0,285.0
2026-08-28,14,BARUN,35.4,307.2,316.0,304.0,313.9,313.9,311.45,32387,310.0,10087023.4,146,3.9,12.0,1.26,3.95,0.78,341.01,340.33,401.5,292.1
2026-08-28,15,BBC,33.1,4001.0,4080.0,3951.0,4050.0,4050.0,4032.22,423,4050.0,1705631.0,21,0.0,129.0,0.0,3.26,0.44,4543.04,4642.3,5600.0,3825.0
2026-08-28,16,BEDC,28.01,285.0,295.0,282.1,289.0,289.0,287.88,12811,288.5,3687990.0,105,0.5,12.9,0.17,4.57,0.39,382.1,433.94,743.0,280.4
