Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-31,1,ACLBSL,29.85,900.0,900.0,871.0,892.4,892.4,891.63,650,900.0,579557.0,17,-7.6,29.0,-0.84,3.33,0.09,955.74,958.47,1098.0,827.9
2026-08-31,2,ADBL,28.52,305.0,305.0,291.2,295.5,295.5,296.32,16748,299.0,4962800.7,139,-3.5,13.8,-1.17,4.74,-0.28,311.83,307.29,340.0,285.2
2026-08-31,3,AHL,25.7,380.0,380.1,369.0,369.0,369.0,374.79,1613,390.0,604540.9,44,-21.0,11.1,-5.38,3.01,-1.57,476.17,505.53,699.0,369.0
2026-08-31,4,AHPC,26.1,251.0,251.2,247.3,247.5,247.5,248.68,57393,252.7,14272649.6,245,-5.2,3.9,-2.06,1.58,-0.48,277.98,276.75,323.3,246.5
2026-08-31,5,AKJCL,27.96,343.0,345.3,335.1,336.9,336.9,336.76,136000,343.0,45798901.0,358,-6.1,10.2,-1.78,3.04,0.04,377.37,335.98,461.4,172.9
2026-08-31,6,AKPL,33.78,238.0,241.8,238.0,241.0,241.0,240.33,83964,244.0,20179121.4,187,-3.0,3.8,-1.23,1.6,0.28,267.68,263.28,317.0,227.5
2026-08-31,7,ALBSL,21.94,1071.0,1084.0,1060.1,1084.0,1084.0,1068.39,1215,1108.0,1298090.3,56,-24.0,23.9,-2.17,2.25,1.44,1120.33,1128.08,1334.0,930.0
2026-08-31,8,ALICL,25.99,391.2,398.0,390.0,393.9,393.9,392.19,9322,402.3,3656029.1,110,-8.4,8.0,-2.09,2.05,0.43,447.15,453.82,505.0,381.4
2026-08-31,9,ANLB,31.56,4800.0,4944.0,4800.0,4944.0,4944.0,4847.9,1294,4920.0,6273184.9,41,24.0,144.0,0.49,3.0,1.94,6043.62,6081.1,7560.0,4800.0
2026-08-31,10,APHL,32.45,674.5,680.0,651.0,670.6,670.6,668.24,11133,689.0,7439530.2,198,-18.4,29.0,-2.67,4.45,0.35,0.0,0.0,1053.4,299.7
2026-08-31,11,API,25.04,325.9,325.9,321.7,322.2,322.2,323.5,132043,325.9,42715521.6,486,-3.7,4.2,-1.14,1.31,-0.4,340.93,325.25,370.0,258.8
2026-08-31,12,AVYAN,24.45,1004.0,1010.0,975.0,1000.0,1000.0,992.52,3542,1017.6,3515502.0,57,-17.6,35.0,-1.73,3.59,0.75,1093.29,1048.73,1366.0,906.0
2026-08-31,13,BANDIPUR,32.77,657.0,657.0,621.0,638.9,638.9,637.35,28076,657.0,17894148.8,376,-18.1,36.0,-2.75,5.8,0.24,803.21,831.85,1233.0,285.0
2026-08-31,14,BARUN,29.44,312.0,313.0,306.0,309.0,309.0,309.05,28623,313.9,8845810.0,114,-4.9,7.0,-1.56,2.29,-0.01,340.62,340.11,401.5,292.1
2026-08-31,15,BBC,35.52,4067.9,4070.0,3942.1,4000.0,4000.0,4016.81,668,4050.0,2683232.0,29,-50.0,127.9,-1.23,3.24,-0.42,4537.87,4637.3,5600.0,3825.0
2026-08-31,16,BEDC,28.04,285.0,289.0,272.7,278.0,278.0,277.8,23583,289.0,6551442.1,126,-11.0,16.3,-3.81,5.98,0.07,380.06,432.34,728.0,272.7
2026-08-31,17,BFC,29.5,465.0,465.0,445.0,448.5,448.5,450.94,15468,459.7,6975191.5,103,-11.2,20.0,-2.44,4.49,-0.54,487.87,482.63,562.0,411.5
2026-08-31,18,BGWT,27.34,505.0,506.0,466.0,493.0,493.0,479.98,2067,513.0,992118.5,53,-20.0,40.0,-3.9,8.58,2.64,648.14,689.31,944.0,466.0
2026-08-31,19,BHCL,28.04,528.0,558.0,528.0,545.0,545.0,542.12,47279,555.0,25630943.1,291,-10.0,30.0,-1.8,5.68,0.53,541.94,544.47,699.0,394.0
2026-08-31,20,BHDC,26.89,417.0,417.0,405.1,406.0,406.0,409.69,13062,420.0,5351397.7,83,-14.0,11.9,-3.33,2.94,-0.91,456.12,464.36,616.0,405.1
2026-08-31,21,BHL,26.88,200.0,200.0,195.1,195.3,195.3,196.7,76883,199.7,15122729.5,373,-4.4,4.9,-2.2,2.51,-0.72,218.93,208.74,264.4,164.0
2026-08-31,22,BHPL,20.4,450.0,454.9,425.0,433.0,433.0,434.74,6093,458.0,2648895.2,67,-25.0,29.9,-5.46,7.04,-0.4,522.21,539.93,789.0,425.0
2026-08-31,23,BJHL,17.04,645.1,660.0,626.0,639.0,639.0,633.17,6320,665.0,4001603.9,137,-26.0,34.0,-3.91,5.43,0.91,0.0,0.0,1305.0,270.1
2026-08-31,24,BNHC,24.06,255.0,263.0,251.0,252.0,252.0,254.83,20722,263.6,5280586.2,138,-11.6,12.0,-4.4,4.78,-1.12,320.73,366.46,613.8,251.0
