Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-20,1,ACLBSL,956.0,0.1,964.0,946.0,960.0,1142,1093724.5,1
2026-05-20,2,ADBL,313.8,0.9,313.9,307.1,307.1,28637,8932903.3,1
2026-05-20,3,AHL,503.0,-0.79,525.0,495.0,495.0,8165,4107170.0,1
2026-05-20,4,AHPC,282.0,1.44,283.0,276.8,279.9,143246,40150539.7,1
2026-05-20,5,AKJCL,368.9,4.21,370.0,350.0,350.0,491504,177861021.0,1
2026-05-20,6,AKPL,272.0,1.49,272.1,266.0,266.0,90578,24477328.7,1
2026-05-20,7,ALBSL,1114.4,1.31,1115.0,1085.1,1085.1,5605,6180929.0,1
2026-05-20,8,ALICL,454.5,0.62,454.8,450.0,454.8,14518,6578063.9,1
2026-05-20,9,ANLB,6049.9,-1.63,6049.9,5790.0,5965.5,999,5865467.2,1
2026-05-20,10,API,355.0,1.14,355.0,350.0,353.0,321600,113470841.6,1
2026-05-20,11,AVYAN,1150.0,1.5,1155.0,1076.4,1076.4,5252,6011913.8,1
2026-05-20,12,BANDIPUR,849.0,5.07,849.0,804.0,808.0,76281,63400321.6,1
2026-05-20,13,BARUN,349.6,1.63,350.0,343.0,344.1,34512,11986924.6,1
2026-05-20,14,BBC,4820.0,1.64,4826.0,4745.0,4826.0,148,707859.0,1
2026-05-20,15,BEDC,375.0,2.46,375.0,365.0,369.9,32988,12235440.2,1
2026-05-20,16,BFC,458.0,0.88,461.9,453.1,461.9,5232,2388999.9,1
2026-05-20,17,BGWT,656.8,0.43,669.0,644.0,669.0,541,357498.1,1
2026-05-20,18,BHCL,547.0,2.78,556.0,525.0,530.0,52639,28877071.8,1
2026-05-20,19,BHDC,467.0,1.99,467.0,452.4,464.0,8254,3804756.2,1
2026-05-20,20,BHL,226.8,2.67,231.8,220.0,231.8,106813,23978255.1,1
2026-05-20,21,BHPL,535.0,2.9,535.0,513.0,513.0,9597,5039136.0,1
2026-05-20,22,BJHL,940.0,1.51,943.9,910.0,910.0,9503,8890504.4,1
2026-05-20,23,BNHC,332.0,2.12,332.0,325.0,331.0,3506,1159029.5,1
2026-05-20,24,BNL,13968.1,-3.0,14000.0,13968.1,14000.0,50,698764.0,1
2026-05-20,25,BNT,11799.0,1.72,11799.0,11500.0,11570.0,70,814899.0,1
2026-05-20,26,BPCL,705.0,0.8,734.3,691.2,734.3,77861,54475859.2,1
2026-05-20,27,BUNGAL,682.8,7.51,688.9,636.0,636.0,137677,92946695.5,1
2026-05-20,28,C30MF,9.83,0.82,10.0,9.83,10.0,300,2966.0,1
2026-05-20,29,CBBL,918.0,0.66,918.5,910.0,910.0,12167,11147481.3,1
2026-05-20,30,CCBD88,1274.0,2.99,1274.0,1237.0,1237.0,75,94400.0,1
2026-05-20,31,CFCL,501.9,0.84,522.5,488.0,522.5,7420,3667689.0,1
2026-05-20,32,CGH,803.8,0.8,819.0,796.1,819.0,10764,8610670.8,1
2026-05-20,33,CHCL,480.0,0.61,481.0,476.5,479.9,21428,10269819.9,1
2026-05-20,34,CHDC,2285.9,1.28,2291.0,2240.1,2240.1,20939,47470137.5,1
2026-05-20,35,CHL,292.9,2.74,292.9,284.2,289.0,9881,2865665.8,1
2026-05-20,36,CIT,1770.0,0.45,1774.0,1760.5,1769.0,6522,11518249.6,1
2026-05-20,37,CITY,389.7,5.9,389.8,363.2,370.0,101807,38202718.8,1
2026-05-20,38,CIZBD86,1222.0,2.0,1198.0,1198.0,1198.0,6,7332.0,1
2026-05-20,39,CKHL,670.0,0.75,670.0,650.1,650.1,210,138141.0,1
2026-05-20,40,CLI,454.5,0.64,456.0,450.0,450.0,7673,3478192.5,1
2026-05-20,41,CORBL,1995.0,-13.26,2497.0,1994.4,2185.0,86464,183513437.1,1
2026-05-20,42,CREST,1149.9,1.76,1149.9,1111.1,1142.0,7566,8516485.49,1
2026-05-20,43,CSY,9.3,1.09,9.34,9.15,9.15,4550,42169.5,1
2026-05-20,44,CYCL,1491.9,0.26,1492.0,1469.0,1488.0,262,387817.7,1
2026-05-20,45,CZBIL,205.4,0.34,206.0,194.5,194.5,34175,7016708.0,1
2026-05-20,46,DDBL,860.0,1.06,860.0,846.0,855.0,4944,4229803.3,1
2026-05-20,47,DHEL,642.9,2.86,656.2,620.0,656.2,47897,30479292.2,1
2026-05-20,48,DHPL,303.8,2.19,303.8,292.1,298.0,6537,1947967.0,1
2026-05-20,49,DLBS,1270.1,0.36,1328.7,1253.0,1328.7,294,374798.9,1
2026-05-20,50,DOLTI,348.0,-0.26,350.0,346.0,350.0,69308,24073939.9,1
2026-05-20,51,DORDI,278.0,2.58,279.0,270.0,270.0,17465,4808033.9,1
2026-05-20,52,EBL,707.1,0.3,708.5,701.6,701.6,20775,14693434.1,1
2026-05-20,53,EBLD85,1155.0,1.67,1170.0,1155.0,1170.0,265,309075.0,1
2026-05-20,54,EBLD91,1075.0,-1.65,1075.0,1075.0,1075.0,130,139750.0,1
2026-05-20,55,EDBL,582.0,0.4,587.9,580.0,587.9,1955,1139530.4,1
2026-05-20,56,EHPL,392.9,1.81,405.1,382.0,405.1,10167,3955528.5,1
2026-05-20,57,ENL,895.0,2.87,913.0,884.0,913.0,240,213096.0,1
2026-05-20,58,FMDBL,804.0,2.02,810.1,790.0,800.0,6866,5486533.3,1
2026-05-20,59,FOWAD,1053.0,1.74,1054.9,1038.0,1040.0,4338,4543895.0,1
2026-05-20,60,GBBD85,1107.18,2.04,1107.18,1100.0,1100.0,825,910154.0,1
2026-05-20,61,GBBL,422.0,1.66,422.0,415.5,416.0,28953,12139249.8,1
2026-05-20,62,GBILD86/87,1085.0,0.0,1085.0,1085.0,1085.0,50,54250.0,1
2026-05-20,63,GBIME,237.3,0.17,237.7,234.1,234.1,71471,16860638.0,1
2026-05-20,64,GBIMESY2,9.6,2.02,9.6,9.27,9.27,1800,16905.0,1
2026-05-20,65,GBLBS,777.0,1.04,779.5,763.0,779.5,378,291012.1,1
2026-05-20,66,GCIL,422.9,2.15,422.9,406.0,414.1,21916,9127154.0,1
2026-05-20,67,GFCL,628.0,1.78,631.9,620.1,628.9,6187,3877189.7,1
2026-05-20,68,GHL,241.0,2.12,241.9,233.1,233.7,49564,11788362.0,1
2026-05-20,69,GIBF1,10.77,-2.18,10.8,10.68,10.7,653310,7005856.1,1
2026-05-20,70,GILB,1115.0,-0.89,1130.0,1082.0,1130.0,1623,1798349.3,1
2026-05-20,71,GLBSL,1780.5,-0.53,1820.0,1780.2,1780.2,45,80896.2,1
2026-05-20,72,GLH,271.0,2.65,271.9,261.0,266.8,49703,13183527.4,1
2026-05-20,73,GMFBS,1323.9,-0.01,1362.0,1284.0,1362.0,1076,1388947.6,1
2026-05-20,74,GMFIL,464.9,1.33,465.0,454.5,460.0,3075,1419723.5,1
2026-05-20,75,GMLI,1285.0,1.18,1286.0,1251.1,1252.0,1275,1623208.0,1
2026-05-20,76,GRDBL,1084.0,2.96,1084.3,1035.0,1035.0,27284,29084818.1,1
2026-05-20,77,GSY,9.9,-0.3,9.93,9.79,9.9,2350,23147.5,1
2026-05-20,78,GUFL,533.0,1.91,533.0,521.0,522.0,6869,3596790.1,1
2026-05-20,79,GVL,492.5,0.51,494.0,487.1,487.1,7226,3553197.5,1
2026-05-20,80,H8020,11.85,-1.25,12.0,11.7,11.7,4763,56336.66,1
2026-05-20,81,HATHY,802.9,3.33,803.5,771.1,788.0,5350,4247892.1,1
2026-05-20,82,HBL,203.5,0.69,204.5,200.1,201.5,27534,5588527.0,1
2026-05-20,83,HDHPC,228.0,3.87,228.6,215.6,221.9,210224,47183602.1,1
2026-05-20,84,HDL,1161.0,0.26,1163.0,1157.0,1159.0,22273,25839353.1,1
2026-05-20,85,HEI,530.9,0.93,530.9,515.1,522.0,7904,4164285.1,1
2026-05-20,86,HEIP,320.5,2.04,320.5,317.0,317.0,644,204408.0,1
2026-05-20,87,HFIN,976.0,1.88,986.7,950.0,957.0,42355,41083802.6,1
2026-05-20,88,HHL,373.3,2.27,373.3,362.5,365.0,25416,9378806.3,1
2026-05-20,89,HIDCL,272.0,1.12,272.9,268.0,270.0,54971,14888463.1,1
2026-05-20,90,HIDCLP,207.0,1.67,213.0,203.5,213.0,69140,14249903.9,1
2026-05-20,91,HIMSTAR,898.0,2.8,902.0,862.3,870.0,9456,8485730.3,1
2026-05-20,92,HLBSL,894.0,2.35,894.0,873.5,873.5,136,120217.6,1
2026-05-20,93,HLI,340.5,1.34,340.7,335.0,335.0,25123,8523863.0,1
2026-05-20,94,HLICF,9.04,0.44,9.25,8.79,9.0,21700,193451.0,1
2026-05-20,95,HPPL,381.0,1.06,382.5,373.0,377.0,17029,6475092.3,1
2026-05-20,96,HRL,645.0,1.9,646.9,630.0,630.0,62593,39983135.0,1
2026-05-20,97,HURJA,257.0,2.8,257.0,248.2,248.2,46715,11842378.1,1
2026-05-20,98,ICFC,627.8,1.26,636.0,615.0,636.0,10660,6600613.6,1
2026-05-20,99,ICFCD88,1130.0,-0.62,1130.0,1130.0,1130.0,25,28250.0,1
2026-05-20,100,ICFCD89,1090.0,0.0,1099.0,1090.0,1090.0,385,422192.5,1
2026-05-20,1,ACLBSL,956.0,0.1,964.0,946.0,960.0,1142,1093724.5,2
2026-05-20,2,ADBL,313.8,0.9,313.9,307.1,307.1,28637,8932903.3,2
2026-05-20,3,AHL,503.0,-0.79,525.0,495.0,495.0,8165,4107170.0,2
2026-05-20,4,AHPC,282.0,1.44,283.0,276.8,279.9,143246,40150539.7,2
2026-05-20,5,AKJCL,368.9,4.21,370.0,350.0,350.0,491504,177861021.0,2
2026-05-20,6,AKPL,272.0,1.49,272.1,266.0,266.0,90578,24477328.7,2
2026-05-20,7,ALBSL,1114.4,1.31,1115.0,1085.1,1085.1,5605,6180929.0,2
2026-05-20,8,ALICL,454.5,0.62,454.8,450.0,454.8,14518,6578063.9,2
2026-05-20,9,ANLB,6049.9,-1.63,6049.9,5790.0,5965.5,999,5865467.2,2
2026-05-20,10,API,355.0,1.14,355.0,350.0,353.0,321600,113470841.6,2
2026-05-20,11,AVYAN,1150.0,1.5,1155.0,1076.4,1076.4,5252,6011913.8,2
2026-05-20,12,BANDIPUR,849.0,5.07,849.0,804.0,808.0,76281,63400321.6,2
2026-05-20,13,BARUN,349.6,1.63,350.0,343.0,344.1,34512,11986924.6,2
2026-05-20,14,BBC,4820.0,1.64,4826.0,4745.0,4826.0,148,707859.0,2
2026-05-20,15,BEDC,375.0,2.46,375.0,365.0,369.9,32988,12235440.2,2
2026-05-20,16,BFC,458.0,0.88,461.9,453.1,461.9,5232,2388999.9,2
2026-05-20,17,BGWT,656.8,0.43,669.0,644.0,669.0,541,357498.1,2
2026-05-20,18,BHCL,547.0,2.78,556.0,525.0,530.0,52639,28877071.8,2
2026-05-20,19,BHDC,467.0,1.99,467.0,452.4,464.0,8254,3804756.2,2
2026-05-20,20,BHL,226.8,2.67,231.8,220.0,231.8,106813,23978255.1,2
2026-05-20,21,BHPL,535.0,2.9,535.0,513.0,513.0,9597,5039136.0,2
2026-05-20,22,BJHL,940.0,1.51,943.9,910.0,910.0,9503,8890504.4,2
2026-05-20,23,BNHC,332.0,2.12,332.0,325.0,331.0,3506,1159029.5,2
2026-05-20,24,BNL,13968.1,-3.0,14000.0,13968.1,14000.0,50,698764.0,2
2026-05-20,25,BNT,11799.0,1.72,11799.0,11500.0,11570.0,70,814899.0,2
2026-05-20,26,BPCL,705.0,0.8,734.3,691.2,734.3,77861,54475859.2,2
2026-05-20,27,BUNGAL,682.8,7.51,688.9,636.0,636.0,137677,92946695.5,2
2026-05-20,28,C30MF,9.83,0.82,10.0,9.83,10.0,300,2966.0,2
2026-05-20,29,CBBL,918.0,0.66,918.5,910.0,910.0,12167,11147481.3,2
2026-05-20,30,CCBD88,1274.0,2.99,1274.0,1237.0,1237.0,75,94400.0,2
2026-05-20,31,CFCL,501.9,0.84,522.5,488.0,522.5,7420,3667689.0,2
2026-05-20,32,CGH,803.8,0.8,819.0,796.1,819.0,10764,8610670.8,2
2026-05-20,33,CHCL,480.0,0.61,481.0,476.5,479.9,21428,10269819.9,2
2026-05-20,34,CHDC,2285.9,1.28,2291.0,2240.1,2240.1,20939,47470137.5,2
2026-05-20,35,CHL,292.9,2.74,292.9,284.2,289.0,9881,2865665.8,2
2026-05-20,36,CIT,1770.0,0.45,1774.0,1760.5,1769.0,6522,11518249.6,2
2026-05-20,37,CITY,389.7,5.9,389.8,363.2,370.0,101807,38202718.8,2
2026-05-20,38,CIZBD86,1222.0,2.0,1198.0,1198.0,1198.0,6,7332.0,2
2026-05-20,39,CKHL,670.0,0.75,670.0,650.1,650.1,210,138141.0,2
2026-05-20,40,CLI,454.5,0.64,456.0,450.0,450.0,7673,3478192.5,2
2026-05-20,41,CORBL,1995.0,-13.26,2497.0,1994.4,2185.0,86464,183513437.1,2
2026-05-20,42,CREST,1149.9,1.76,1149.9,1111.1,1142.0,7566,8516485.49,2
2026-05-20,43,CSY,9.3,1.09,9.34,9.15,9.15,4550,42169.5,2
2026-05-20,44,CYCL,1491.9,0.26,1492.0,1469.0,1488.0,262,387817.7,2
2026-05-20,45,CZBIL,205.4,0.34,206.0,194.5,194.5,34175,7016708.0,2
2026-05-20,46,DDBL,860.0,1.06,860.0,846.0,855.0,4944,4229803.3,2
2026-05-20,47,DHEL,642.9,2.86,656.2,620.0,656.2,47897,30479292.2,2
2026-05-20,48,DHPL,303.8,2.19,303.8,292.1,298.0,6537,1947967.0,2
2026-05-20,49,DLBS,1270.1,0.36,1328.7,1253.0,1328.7,294,374798.9,2
2026-05-20,50,DOLTI,348.0,-0.26,350.0,346.0,350.0,69308,24073939.9,2
2026-05-20,51,DORDI,278.0,2.58,279.0,270.0,270.0,17465,4808033.9,2
2026-05-20,52,EBL,707.1,0.3,708.5,701.6,701.6,20775,14693434.1,2
2026-05-20,53,EBLD85,1155.0,1.67,1170.0,1155.0,1170.0,265,309075.0,2
2026-05-20,54,EBLD91,1075.0,-1.65,1075.0,1075.0,1075.0,130,139750.0,2
2026-05-20,55,EDBL,582.0,0.4,587.9,580.0,587.9,1955,1139530.4,2
2026-05-20,56,EHPL,392.9,1.81,405.1,382.0,405.1,10167,3955528.5,2
2026-05-20,57,ENL,895.0,2.87,913.0,884.0,913.0,240,213096.0,2
2026-05-20,58,FMDBL,804.0,2.02,810.1,790.0,800.0,6866,5486533.3,2
2026-05-20,59,FOWAD,1053.0,1.74,1054.9,1038.0,1040.0,4338,4543895.0,2
2026-05-20,60,GBBD85,1107.18,2.04,1107.18,1100.0,1100.0,825,910154.0,2
2026-05-20,61,GBBL,422.0,1.66,422.0,415.5,416.0,28953,12139249.8,2
2026-05-20,62,GBILD86/87,1085.0,0.0,1085.0,1085.0,1085.0,50,54250.0,2
2026-05-20,63,GBIME,237.3,0.17,237.7,234.1,234.1,71471,16860638.0,2
2026-05-20,64,GBIMESY2,9.6,2.02,9.6,9.27,9.27,1800,16905.0,2
2026-05-20,65,GBLBS,777.0,1.04,779.5,763.0,779.5,378,291012.1,2
2026-05-20,66,GCIL,422.9,2.15,422.9,406.0,414.1,21916,9127154.0,2
2026-05-20,67,GFCL,628.0,1.78,631.9,620.1,628.9,6187,3877189.7,2
2026-05-20,68,GHL,241.0,2.12,241.9,233.1,233.7,49564,11788362.0,2
2026-05-20,69,GIBF1,10.77,-2.18,10.8,10.68,10.7,653310,7005856.1,2
2026-05-20,70,GILB,1115.0,-0.89,1130.0,1082.0,1130.0,1623,1798349.3,2
