Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-06-17,1,ACLBSL,958.9,0.0,965.0,940.0,965.0,814,768280.4
2026-06-17,2,ADBL,308.4,0.0,317.0,294.0,294.0,10225,3154308.8
2026-06-17,3,AHL,478.9,0.0,482.0,475.0,479.0,14931,7138324.0
2026-06-17,4,AHPC,274.8,0.0,278.5,268.7,273.1,114103,31119247.5
2026-06-17,5,AKJCL,396.9,0.0,405.7,376.0,376.0,402291,159553534.1
2026-06-17,6,AKPL,266.1,0.0,269.0,265.1,268.0,27604,7372017.8
2026-06-17,7,ALBSL,1097.6,0.0,1104.0,1060.0,1060.0,5769,6266200.6
2026-06-17,8,ALICL,448.2,0.0,450.0,442.0,450.0,26729,11871325.4
2026-06-17,9,ANLB,5868.0,0.0,5868.0,5701.0,5707.0,128,737651.0
2026-06-17,10,APHL,692.7,0.0,692.7,620.4,620.4,250,171420.0
2026-06-17,11,API,343.7,0.0,346.0,341.5,345.0,85029,29170416.4
2026-06-17,12,AVYAN,1050.0,0.0,1085.0,1003.7,1003.7,2219,2315772.5
2026-06-17,13,BANDIPUR,817.1,0.0,825.0,811.2,811.2,10101,8262100.5
2026-06-17,14,BARUN,335.0,0.0,340.0,335.0,336.3,32750,11023612.1
2026-06-17,15,BBC,4240.0,0.0,4289.0,4100.0,4100.0,160,677463.0
2026-06-17,16,BEDC,375.0,0.0,388.0,374.6,385.0,94723,36052195.9
2026-06-17,17,BFC,492.0,0.0,515.5,484.0,515.5,32217,15861668.1
2026-06-17,18,BGWT,650.0,0.0,677.3,649.0,677.3,812,529107.5
2026-06-17,19,BHCL,541.0,0.0,558.7,532.0,551.0,53344,28912030.7
2026-06-17,20,BHDC,457.0,0.0,460.0,454.1,455.0,5335,2433024.9
2026-06-17,21,BHL,216.0,0.0,220.0,215.0,220.0,65703,14188909.5
2026-06-17,22,BHPL,528.0,0.0,528.0,522.0,526.0,3365,1768199.5
2026-06-17,23,BJHL,809.0,0.0,854.0,772.0,772.0,5603,4633691.6
2026-06-17,24,BNHC,322.8,0.0,330.0,322.5,324.0,28916,9393707.4
2026-06-17,25,BNT,11555.6,0.0,11611.2,11555.6,11611.2,75,868669.0
2026-06-17,26,BPCL,677.0,0.0,698.0,646.0,646.0,7929,5387713.9
2026-06-17,27,BUNGAL,818.0,0.0,820.0,735.1,750.0,232796,178335352.2
2026-06-17,28,C30MF,10.0,0.0,10.2,10.0,10.15,1300,13185.0
2026-06-17,29,CBBL,913.5,0.0,916.0,910.0,915.0,14144,12900463.8
2026-06-17,30,CBLD88,1225.0,0.0,1225.0,1225.0,1225.0,50,61250.0
2026-06-17,31,CFCL,617.0,0.0,634.4,610.5,622.0,270479,168394334.9
2026-06-17,32,CGH,780.5,0.0,790.0,780.0,781.0,9882,7721286.3
2026-06-17,33,CHCL,482.0,0.0,485.0,480.1,480.1,20472,9885752.2
2026-06-17,34,CHDC,2280.0,0.0,2299.0,2114.0,2114.0,12853,29069452.2
2026-06-17,35,CHL,282.7,0.0,287.0,280.0,285.1,10577,3002282.8
2026-06-17,36,CIT,1732.0,0.0,1739.5,1700.0,1700.0,4128,7165724.2
2026-06-17,37,CITY,423.1,0.0,438.9,420.1,435.0,229225,98646388.1
2026-06-17,38,CKHL,647.5,0.0,647.5,621.0,621.0,382,241350.0
2026-06-17,39,CLI,452.5,0.0,455.0,450.0,450.0,7237,3273501.5
2026-06-17,40,CMF2,10.0,0.0,10.19,9.9,9.9,980,9919.2
2026-06-17,41,CORBL,1750.0,0.0,1789.8,1740.0,1740.0,4481,7926301.3
2026-06-17,42,CREST,1264.9,0.0,1390.0,1230.0,1240.0,13159,16495978.6
2026-06-17,43,CSY,9.19,0.0,9.25,9.16,9.16,13200,121938.0
2026-06-17,44,CYCL,1425.0,0.0,1425.0,1375.0,1375.0,545,762432.2
2026-06-17,45,CZBIL,198.1,0.0,200.0,197.0,197.0,12269,2440429.3
2026-06-17,46,DDBL,835.0,0.0,845.0,835.0,842.0,5861,4905232.5
2026-06-17,47,DHEL,620.0,0.0,630.0,620.0,622.0,7689,4783973.0
2026-06-17,48,DHPL,300.0,0.0,315.0,293.6,315.0,2840,845103.3
2026-06-17,49,DLBS,1272.0,0.0,1293.0,1250.0,1250.0,313,398465.9
2026-06-17,50,DOLTI,375.0,0.0,388.9,372.0,388.9,100538,38107210.0
