Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-13,1,ACLBSL,954.0,0.32,954.0,925.2,950.0,984,933939.2,1
2026-05-13,2,ADBL,310.7,0.23,311.0,305.4,310.0,21106,6511919.5,1
2026-05-13,3,AHL,566.0,11.42,566.0,495.0,508.0,20350,10355201.4,1
2026-05-13,4,AHPC,279.0,-0.36,282.7,275.1,282.0,37677,10470758.6,1
2026-05-13,5,AKJCL,355.0,1.43,367.5,343.0,367.5,193551,67451947.0,1
2026-05-13,6,AKPL,269.0,-0.74,282.5,261.0,282.5,67620,18162049.6,1
2026-05-13,7,ALBSL,1107.4,-0.41,1110.0,1081.0,1090.0,3108,3400544.7,1
2026-05-13,8,ALICL,455.9,0.42,455.9,449.0,449.0,9412,4264440.0,1
2026-05-13,9,ANLB,6050.0,-0.25,6050.0,5500.0,5800.0,2480,13953709.7,1
2026-05-13,10,API,343.8,-0.35,348.0,339.0,345.0,104602,35740372.2,1
2026-05-13,11,AVYAN,1105.0,-2.04,1133.0,1071.6,1071.6,4886,5414367.8,1
2026-05-13,12,BANDIPUR,804.0,-0.37,810.9,795.0,801.1,18876,15148609.2,1
2026-05-13,13,BARUN,344.9,0.55,345.0,338.1,341.0,22078,7570187.2,1
2026-05-13,14,BBC,4800.0,1.41,4833.0,4731.3,4833.0,251,1201860.0,1
2026-05-13,15,BEDC,360.2,-2.25,386.9,358.5,386.9,26901,9725156.2,1
2026-05-13,16,BFC,458.3,0.5,464.0,450.1,464.0,4282,1938849.4,1
2026-05-13,17,BGWT,669.0,2.37,669.0,636.0,636.0,1924,1256729.3,1
2026-05-13,18,BHCL,508.9,-1.38,514.0,503.1,505.0,9235,4682602.9,1
2026-05-13,19,BHDC,463.2,-0.6,464.9,458.0,462.0,11731,5400731.0,1
2026-05-13,20,BHL,222.5,0.23,223.0,218.2,222.0,67274,14880071.9,1
2026-05-13,21,BHPL,522.0,0.19,524.0,495.0,495.0,4561,2366073.7,1
2026-05-13,22,BJHL,960.0,-1.54,1000.0,940.0,999.0,13449,12769142.8,1
2026-05-13,23,BNHC,325.0,-0.46,327.5,317.0,317.0,1260,408978.3,1
2026-05-13,24,BNL,15198.0,2.69,15198.0,14806.0,14809.0,50,748190.0,1
2026-05-13,25,BNT,11895.0,1.71,11900.0,11603.0,11610.0,66,774530.0,1
2026-05-13,26,BPCL,663.1,-0.73,670.0,661.0,661.0,21164,14100385.3,1
2026-05-13,27,BUNGAL,582.0,-0.17,583.0,565.8,570.0,8505,4890602.8,1
2026-05-13,28,C30MF,10.1,0.8,10.1,9.82,9.82,4692,47296.2,1
2026-05-13,29,CBBL,919.0,0.0,925.0,915.0,916.0,9865,9077030.7,1
2026-05-13,30,CCBD88,1237.0,3.0,1237.0,1237.0,1237.0,10,12370.0,1
2026-05-13,31,CFCL,498.0,-0.97,500.3,490.0,491.0,7628,3768103.0,1
2026-05-13,32,CGH,802.9,-0.14,806.0,802.3,805.0,7049,5666761.9,1
2026-05-13,33,CHCL,476.0,-0.04,479.5,472.5,473.0,16783,7994233.1,1
2026-05-13,34,CHDC,2282.0,-0.65,2300.1,2260.0,2300.1,14022,31850993.2,1
2026-05-13,35,CHL,290.0,-1.02,293.0,285.0,285.0,12528,3598654.5,1
2026-05-13,36,CIT,1766.0,-0.24,1775.0,1760.0,1765.0,4188,7387779.3,1
2026-05-13,37,CITY,407.0,-1.93,422.9,404.0,422.9,13841,5629772.4,1
2026-05-13,38,CIZBD90,1157.0,-5.76,1197.0,1157.0,1197.0,50,58990.0,1
2026-05-13,39,CKHL,647.0,-1.97,660.0,645.1,651.0,881,574540.5,1
2026-05-13,40,CLI,455.0,-0.22,456.0,450.3,455.0,8957,4050770.6,1
2026-05-13,41,CMF2,10.1,0.9,10.1,9.91,10.01,9660,97012.0,1
2026-05-13,42,CORBL,2033.0,1.54,2049.0,1970.0,1970.0,9835,19693350.8,1
2026-05-13,43,CREST,1106.0,-2.73,1193.8,1106.0,1193.8,9291,10342248.3,1
2026-05-13,44,CSY,9.25,0.54,9.48,9.2,9.2,3900,36144.0,1
2026-05-13,45,CYCL,1472.0,0.54,1552.2,1443.2,1443.2,521,774799.9,1
2026-05-13,46,CZBIL,203.0,-1.36,206.0,201.7,201.7,39026,7917819.7,1
2026-05-13,47,DDBL,846.2,-0.08,855.0,835.1,841.0,2945,2492491.2,1
2026-05-13,48,DHEL,595.0,-0.34,597.0,587.0,587.0,6354,3764310.5,1
2026-05-13,49,DHPL,293.6,-1.77,297.0,292.6,292.6,4025,1187330.0,1
2026-05-13,50,DLBS,1328.0,-11.17,1420.3,1300.0,1420.3,3640,4814650.8,1
2026-05-13,51,DOLTI,350.5,-0.43,355.0,345.1,355.0,31910,11119022.4,1
2026-05-13,52,DORDI,272.0,-0.22,275.8,271.0,271.4,16683,4536179.6,1
2026-05-13,53,EBL,704.2,-0.25,708.0,699.0,708.0,25413,17827122.7,1
2026-05-13,54,EBLD85,1136.0,-1.22,1136.0,1136.0,1136.0,25,28400.0,1
2026-05-13,55,EBLD86,1075.0,-2.09,1076.0,1076.0,1076.0,25,26895.0,1
2026-05-13,56,EBLD91,1080.0,1.28,1080.0,1080.0,1080.0,35,37800.0,1
2026-05-13,57,EDBL,580.8,0.29,585.0,575.3,579.0,2956,1709070.8,1
2026-05-13,58,EHPL,377.0,-0.87,399.3,375.8,399.3,17175,6500586.4,1
2026-05-13,59,ENL,895.0,-0.43,904.9,890.0,904.9,40,35849.0,1
2026-05-13,60,FMDBL,793.0,-1.49,820.0,780.0,820.0,8108,6423965.8,1
2026-05-13,61,FOWAD,1050.1,-0.93,1076.9,1046.1,1060.0,9850,10410200.9,1
2026-05-13,62,GBBL,415.5,-0.6,418.1,414.2,417.5,11245,4689735.7,1
