Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-03,1,ACLBSL,25.94,921.1,940.0,921.1,939.9,939.9,932.78,572,934.0,533550.6,19,5.9,18.9,0.63,2.05,0.76,964.69,967.55,1175.0,827.9
2026-08-03,2,ADBL,37.61,306.5,326.0,306.5,325.0,325.0,324.1,134712,322.5,43660537.1,268,2.5,19.5,0.78,6.36,0.28,310.69,308.42,344.9,285.2
2026-08-03,3,ADBLD83,26.93,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,110,1025.0,113179.0,2,3.9,0.0,0.38,0.0,0.0,1081.58,1087.56,1132.9,1015.0
2026-08-03,4,AHL,31.37,411.0,425.0,411.0,415.7,415.7,416.55,1270,420.0,529016.3,39,-4.3,14.0,-1.02,3.41,-0.2,497.98,527.17,699.0,405.0
2026-08-03,5,AHPC,28.6,270.0,273.0,268.0,271.0,271.0,270.49,44826,269.0,12124819.4,198,2.0,5.0,0.74,1.87,0.19,280.52,279.0,323.3,250.1
2026-08-03,6,AKJCL,20.02,368.5,370.0,361.2,362.0,362.0,366.29,238164,366.0,87236636.2,483,-4.0,8.8,-1.09,2.44,-1.18,377.5,318.5,461.4,172.9
2026-08-03,7,AKPL,30.25,260.0,264.0,257.0,260.2,260.2,261.11,32452,261.7,8473582.7,151,-1.5,7.0,-0.57,2.72,-0.35,270.22,262.67,317.0,227.5
2026-08-03,8,ALBSL,48.51,1075.0,1140.0,1075.0,1107.7,1107.7,1104.55,18794,1114.8,20758911.9,141,-7.1,65.0,-0.64,6.05,0.28,1123.19,1118.49,1334.0,921.0
2026-08-03,9,ALICL,23.87,431.7,433.6,430.0,432.0,432.0,431.36,6775,431.7,2922479.0,56,0.3,3.6,0.07,0.84,0.15,453.77,459.57,520.0,413.4
2026-08-03,10,ANLB,42.79,5500.0,6050.0,5500.0,5628.0,5628.0,5522.66,7546,5649.0,41673971.5,100,-21.0,550.0,-0.37,10.0,1.87,6186.44,6178.93,7560.0,5450.0
2026-08-03,11,APHL,34.61,815.0,860.0,815.0,838.0,838.0,848.77,21739,839.0,18451513.1,404,-1.0,45.0,-0.12,5.52,-1.29,0.0,0.0,1053.4,299.7
2026-08-03,12,API,25.38,335.3,340.0,332.3,334.5,334.5,334.4,131466,335.3,43961775.5,475,-0.8,7.7,-0.24,2.32,0.03,336.29,320.14,370.0,258.8
2026-08-03,13,AVYAN,23.76,1020.0,1050.0,1020.0,1021.0,1021.0,1031.01,1660,1029.0,1711470.0,34,-8.0,30.0,-0.78,2.94,-0.98,1081.17,1044.68,1366.0,906.0
2026-08-03,14,BANDIPUR,27.22,727.0,739.0,718.0,724.0,724.0,725.28,12012,727.0,8712027.0,320,-3.0,21.0,-0.41,2.92,-0.18,853.08,0.0,1233.0,285.0
