Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-26,1,ACLBSL,41.43,967.0,970.0,942.0,945.0,945.0,955.6,670,950.0,640249.5,27,-5.0,28.0,-0.53,2.97,-1.12,966.02,968.96,1240.0,827.9
2026-07-26,2,ADBL,45.13,317.0,321.4,316.0,320.0,320.0,319.51,113909,317.0,36395473.4,255,3.0,5.4,0.95,1.71,0.15,309.82,308.04,344.9,285.2
2026-07-26,3,ADBLD83,25.53,1034.0,1034.3,1034.0,1034.3,1034.3,1034.3,26406,1062.2,27311652.8,4,-27.9,0.3,-2.63,0.03,0.0,1085.03,1089.53,1132.9,1022.0
2026-07-26,4,AHL,40.48,434.0,439.7,428.0,428.0,428.0,429.44,3436,432.0,1475541.4,52,-4.0,11.7,-0.93,2.73,-0.34,505.53,534.15,700.0,405.0
2026-07-26,5,AHPC,45.26,279.0,279.8,274.0,275.0,275.0,276.6,46828,277.0,12952461.9,225,-2.0,5.8,-0.72,2.12,-0.58,280.62,279.18,334.0,250.1
2026-07-26,6,AKJCL,47.82,405.8,405.8,375.2,379.0,379.0,381.71,515226,386.5,196667184.7,993,-7.5,30.6,-1.94,8.16,-0.72,373.33,312.56,461.4,172.9
2026-07-26,7,AKPL,46.78,268.5,268.7,264.0,265.7,265.7,266.23,58703,266.0,15628458.6,180,-0.3,4.7,-0.11,1.78,-0.2,270.57,261.95,317.0,227.5
2026-07-26,8,ALBSL,42.53,1045.0,1129.9,1045.0,1087.0,1087.0,1090.68,3859,1094.9,4208938.5,72,-7.9,84.9,-0.72,8.12,-0.34,1127.86,1114.49,1334.0,920.0
2026-07-26,9,ALICL,41.84,441.0,446.9,439.5,441.9,441.9,442.15,9351,441.0,4134537.7,84,0.9,7.4,0.2,1.68,-0.06,456.3,460.2,549.0,413.4
2026-07-26,10,ANLB,28.67,5550.0,6659.0,5550.0,6659.0,6659.0,5677.13,3788,5818.0,21504964.1,140,841.0,1109.0,14.46,19.98,14.75,6205.96,6199.93,7560.0,5450.0
2026-07-26,11,APHL,49.47,930.0,952.0,900.0,905.0,905.0,921.69,35842,930.0,33035334.2,775,-25.0,52.0,-2.69,5.78,-1.84,0.0,0.0,1053.4,299.7
2026-07-26,12,API,46.85,325.4,351.0,325.4,344.0,344.0,343.57,242798,342.5,83416927.8,579,1.5,25.6,0.44,7.87,0.13,334.61,318.13,370.0,258.8
2026-07-26,13,AVYAN,44.96,1060.2,1157.0,1060.0,1089.0,1089.0,1080.45,8162,1079.0,8818602.9,107,10.0,97.0,0.93,9.15,0.79,1078.43,1042.46,1366.0,906.0
2026-07-26,14,BANDIPUR,43.18,759.0,795.0,755.7,763.0,763.0,772.39,59743,760.0,46144988.6,681,3.0,39.3,0.39,5.2,-1.23,871.41,0.0,1233.0,285.0
2026-07-26,15,BARUN,45.88,318.3,340.0,318.3,334.0,334.0,335.3,24615,335.0,8253324.3,117,-1.0,21.7,-0.3,6.82,-0.39,349.08,341.65,421.0,292.1
2026-07-26,16,BBC,45.61,4310.0,4389.0,4262.0,4375.0,4375.0,4317.32,126,4390.0,543982.0,13,-15.0,127.0,-0.34,2.98,1.32,4664.22,4737.83,6120.0,4021.1
2026-07-26,17,BEDC,41.07,313.5,339.5,313.5,334.0,334.0,333.57,32031,330.0,10684695.5,183,4.0,26.0,1.21,8.29,0.13,425.07,469.86,872.0,303.1
2026-07-26,18,BFC,45.18,533.0,535.0,525.2,533.0,533.0,530.95,74820,533.0,39725464.0,283,0.0,9.8,0.0,1.87,0.39,485.61,479.5,579.9,411.5
2026-07-26,19,BGWT,43.04,610.0,625.0,600.0,600.1,600.1,605.39,5088,610.0,3080219.8,60,-9.9,25.0,-1.62,4.17,-0.88,695.61,721.74,992.0,516.1
2026-07-26,20,BHCL,40.72,495.0,539.9,495.0,523.9,523.9,525.91,59608,515.0,31348322.7,501,8.9,44.9,1.73,9.07,-0.38,559.27,533.56,699.0,292.1
2026-07-26,21,BHDC,45.74,440.0,450.0,440.0,445.2,445.2,446.17,4356,444.9,1943533.5,51,0.3,10.0,0.07,2.27,-0.22,467.52,476.35,706.0,412.0
2026-07-26,22,BHL,45.13,225.9,225.9,211.2,217.0,217.0,217.21,92366,215.2,20062800.0,353,1.8,14.7,0.84,6.96,-0.1,217.58,204.81,264.4,164.0
2026-07-26,23,BHPL,43.41,490.0,500.0,486.0,486.6,486.6,488.86,5700,491.0,2786518.6,54,-4.4,14.0,-0.9,2.88,-0.47,541.09,566.53,874.9,449.0
2026-07-26,24,BJHL,46.36,780.5,810.0,770.0,793.0,793.0,783.73,28911,790.0,22658406.3,318,3.0,40.0,0.38,5.19,1.17,0.0,0.0,1305.0,270.1
