Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-07-01,1,ACLBSL,941.0,0.0,952.0,920.6,952.0,366,342385.8
2026-07-01,2,ADBL,305.0,0.0,305.0,300.0,300.0,11287,3416381.6
2026-07-01,3,ADBLD83,1056.4,0.0,1057.0,1056.4,1057.0,25,26416.0
2026-07-01,4,AHL,449.0,0.0,471.0,440.0,471.0,6939,3085000.8
2026-07-01,5,AHPC,266.9,0.0,269.3,261.0,261.0,55140,14679301.7
2026-07-01,6,AKJCL,366.0,0.0,368.8,360.0,361.0,472111,172686346.8
2026-07-01,7,AKPL,258.0,0.0,259.9,250.1,250.1,45072,11546931.7
2026-07-01,8,ALBSL,1077.0,0.0,1089.9,1030.0,1030.0,3511,3749657.8
2026-07-01,9,ALICL,438.9,0.0,443.0,435.0,435.0,6732,2944672.6
2026-07-01,10,ANLB,6061.5,0.0,6061.5,5707.0,5707.0,387,2269513.1
2026-07-01,11,APHL,888.0,0.0,907.0,807.5,807.5,29517,25937444.1
2026-07-01,12,API,334.8,0.0,340.0,331.0,333.0,170972,57307604.7
2026-07-01,13,AVYAN,1048.9,0.0,1054.0,1044.7,1053.8,1277,1338465.0
2026-07-01,14,BANDIPUR,759.0,0.0,767.0,711.0,711.0,27614,20753454.4
2026-07-01,15,BARUN,321.0,0.0,326.0,316.0,316.0,31213,10036896.0
2026-07-01,16,BBC,4279.0,0.0,4280.0,4126.1,4234.9,375,1581014.0
2026-07-01,17,BEDC,337.4,0.0,337.5,325.0,325.0,21748,7259219.7
2026-07-01,18,BFC,505.0,0.0,510.0,495.3,499.7,39789,19907455.9
2026-07-01,19,BGWT,597.0,0.0,604.0,587.0,599.2,632,376439.4
2026-07-01,20,BHCL,546.0,0.0,546.5,529.2,529.2,25120,13633762.9
2026-07-01,21,BHDC,443.2,0.0,444.0,430.1,440.0,4654,2046405.8
2026-07-01,22,BHL,210.9,0.0,214.0,205.0,209.0,67517,14201555.0
2026-07-01,23,BHPL,500.0,0.0,501.0,480.0,490.0,6189,3063897.3
2026-07-01,24,BJHL,900.0,0.0,900.0,775.0,795.0,7876,6416383.0
2026-07-01,25,BNHC,314.5,0.0,315.9,309.5,312.0,4489,1404406.5
2026-07-01,26,BNT,11600.0,0.0,11600.0,11600.0,11600.0,10,116000.0
2026-07-01,27,BPCL,642.6,0.0,650.8,637.0,637.0,35359,22780987.7
2026-07-01,28,BUNGAL,637.0,0.0,660.0,621.0,639.0,26572,17165073.4
2026-07-01,29,C30MF,10.25,0.0,10.25,10.2,10.2,1940,19875.0
2026-07-01,30,CBBL,910.0,0.0,911.0,905.0,906.0,13798,12553447.0
2026-07-01,31,CBLD88,1270.0,0.0,1270.0,1235.0,1235.0,87,108753.0
2026-07-01,32,CCBD88,1297.0,0.0,1297.0,1297.0,1297.0,25,32425.0
2026-07-01,33,CFCL,609.9,0.0,609.9,592.0,592.0,67593,40835711.6
2026-07-01,34,CGH,774.0,0.0,775.0,764.0,764.0,37166,28578158.3
2026-07-01,35,CHCL,481.0,0.0,482.9,476.0,477.0,14543,6970295.1
2026-07-01,36,CHDC,2132.0,0.0,2165.0,2116.0,2125.0,32955,70031115.8
2026-07-01,37,CHL,268.0,0.0,272.1,260.0,261.9,12315,3285551.5
2026-07-01,38,CIT,1705.0,0.0,1720.0,1683.0,1685.0,3895,6637666.4
2026-07-01,39,CITY,403.0,0.0,420.0,398.0,420.0,159716,64342138.2
2026-07-01,40,CKHL,610.0,0.0,633.0,585.1,615.0,3079,1877334.6
2026-07-01,41,CLI,448.0,0.0,451.9,440.0,440.0,8478,3797587.3
2026-07-01,42,CMF2,9.69,0.0,10.16,9.61,10.15,5951,57887.38
2026-07-01,43,CORBL,1800.0,0.0,2150.0,1693.1,1804.1,36575,66922942.1
2026-07-01,44,CREST,1196.0,0.0,1227.5,1158.0,1158.0,8432,10043214.6
2026-07-01,45,CSY,9.25,0.0,9.38,9.07,9.07,8245,75862.25
2026-07-01,46,CYCL,1550.0,0.0,1552.7,1289.2,1289.2,3450,4811381.5
2026-07-01,47,CZBIL,196.1,0.0,199.0,194.2,199.0,32911,6433435.7
2026-07-01,48,DDBL,830.0,0.0,840.0,820.0,820.0,41539,34300534.5
2026-07-01,49,DHEL,585.0,0.0,592.5,555.0,565.0,9790,5695639.3
2026-07-01,50,DHPL,286.0,0.0,295.0,280.0,287.2,2955,837429.1
2026-07-01,51,DLBS,1295.0,0.0,1349.5,1235.1,1349.5,1371,1738140.6
2026-07-01,52,DOLTI,345.9,0.0,345.9,330.0,335.0,69764,23561876.9
2026-07-01,53,DORDI,254.8,0.0,255.0,244.1,245.0,27435,6890306.9
2026-07-01,54,EBL,694.0,0.0,700.0,690.0,699.9,25799,17885500.5
2026-07-01,55,EBLD86,1090.0,0.0,1090.0,1090.0,1090.0,25,27250.0
2026-07-01,56,EBLD91,1090.0,0.0,1090.0,1090.0,1090.0,225,245250.0
2026-07-01,57,EDBL,565.0,0.0,568.0,555.2,565.0,2545,1420584.8
2026-07-01,58,EHPL,373.0,0.0,391.6,370.0,391.6,19616,7344988.5
2026-07-01,59,ENL,819.2,0.0,844.0,810.0,810.0,154,126621.0
2026-07-01,60,FMDBL,764.5,0.0,779.0,758.0,779.0,13796,10504300.8
2026-07-01,61,FOWAD,979.9,0.0,985.0,955.0,970.0,1672,1621236.8
2026-07-01,62,GBBD85,1109.0,0.0,1109.0,1070.4,1070.4,101,109355.4
2026-07-01,63,GBBL,404.9,0.0,406.0,400.0,400.0,13064,5276723.4
2026-07-01,64,GBILD86/87,1108.0,0.0,1108.0,1108.0,1108.0,30,33240.0
2026-07-01,65,GBIME,242.0,0.0,253.0,238.0,238.0,335428,80349691.2
2026-07-01,66,GBIMESY2,9.5,0.0,9.5,9.25,9.25,2200,20546.0
2026-07-01,67,GBLBS,754.0,0.0,756.0,745.1,750.0,1793,1347336.9
2026-07-01,68,GCIL,354.7,0.0,357.0,349.0,349.0,11186,3964797.7
2026-07-01,69,GFCL,631.0,0.0,682.5,620.0,682.5,32913,20825059.6
2026-07-01,70,GHL,223.0,0.0,225.0,214.5,215.0,32901,7274227.0
2026-07-01,71,GIBF1,10.59,0.0,10.8,10.56,10.56,6450,68382.0
2026-07-01,72,GILB,1094.0,0.0,1107.0,1075.0,1103.0,562,613627.0
2026-07-01,73,GLBSL,1838.8,0.0,1850.0,1805.0,1838.8,1111,2027784.1
2026-07-01,74,GLH,257.0,0.0,258.0,248.3,251.0,19388,4949299.2
2026-07-01,75,GMFBS,1227.0,0.0,1249.0,1190.0,1190.0,124,149761.0
2026-07-01,76,GMFIL,464.0,0.0,470.0,460.0,469.0,4875,2268661.9
2026-07-01,77,GMLI,1178.5,0.0,1215.0,1147.0,1147.0,510,596771.0
2026-07-01,78,GRDBL,1038.8,0.0,1042.9,1015.0,1015.0,4025,4164965.4
2026-07-01,79,GSY,10.0,0.0,10.09,9.7,9.7,14560,145333.4
2026-07-01,80,GUFL,558.0,0.0,558.0,541.0,550.1,6024,3292218.8
2026-07-01,81,GVL,475.0,0.0,479.0,465.8,467.0,5464,2581013.5
2026-07-01,82,H8020,11.35,0.0,11.58,11.25,11.35,1200,13751.0
2026-07-01,83,HATHY,713.9,0.0,715.8,671.0,671.0,7042,4918436.8
2026-07-01,84,HBL,194.0,0.0,196.2,190.0,190.0,30343,5888932.2
2026-07-01,85,HDHPC,208.5,0.0,209.9,202.0,202.0,103329,21500009.8
2026-07-01,86,HDL,1147.0,0.0,1150.0,1142.0,1142.0,13221,15151356.5
2026-07-01,87,HEI,541.2,0.0,567.5,538.0,551.0,1744,949755.3
2026-07-01,88,HEIP,320.7,0.0,330.6,320.7,330.6,21,6843.6
2026-07-01,89,HFIN,738.2,0.0,745.0,703.1,703.1,34966,25774437.9
2026-07-01,90,HHL,340.0,0.0,344.6,330.0,330.0,14697,4999494.1
2026-07-01,91,HIDCL,254.0,0.0,255.0,250.0,250.0,31442,7966283.6
2026-07-01,92,HIDCLP,189.0,0.0,191.9,186.0,186.0,138036,26109400.7
2026-07-01,93,HIMSTAR,794.0,0.0,818.0,741.0,741.0,6088,4766235.1
2026-07-01,94,HLBSL,875.5,0.0,880.0,858.0,879.9,172,149250.2
2026-07-01,95,HLI,329.0,0.0,329.9,316.0,316.0,27314,8878273.5
2026-07-01,96,HLICF,8.76,0.0,9.0,8.69,8.69,5500,49216.0
2026-07-01,97,HPPL,362.0,0.0,371.0,358.0,358.0,14075,5087916.5
2026-07-01,98,HRL,585.0,0.0,589.8,568.2,568.2,41670,24288892.0
2026-07-01,99,HURJA,237.0,0.0,238.7,231.0,231.0,47776,11232944.3
2026-07-01,100,ICFC,613.2,0.0,621.9,612.0,612.0,5327,3275041.1
2026-07-01,101,ICFCD88,1138.0,0.0,1138.0,1130.1,1130.1,50,56702.5
2026-07-01,102,ICFCD89,1100.0,0.0,1110.0,1094.1,1094.1,200,220007.5
2026-07-01,103,IGI,438.0,0.0,441.0,433.0,441.0,4239,1846952.4
2026-07-01,104,IHL,372.6,0.0,375.9,358.0,363.0,9407,3450615.4
2026-07-01,105,ILBS,897.0,0.0,937.8,878.0,884.0,3317,3050691.3
2026-07-01,106,ILBSP,485.0,0.0,485.0,485.0,485.0,9629,4670065.0
2026-07-01,107,ILI,423.0,0.0,426.9,410.0,410.0,6912,2930293.0
2026-07-01,108,JBBL,338.0,0.0,343.0,333.2,338.0,24688,8351297.3
2026-07-01,109,JBLB,1247.0,0.0,1249.7,1225.1,1236.0,5400,6699324.2
2026-07-01,110,JFL,398.0,0.0,407.8,398.0,407.8,2276,913501.0
2026-07-01,111,JHAPA,1280.0,0.0,1315.0,1232.4,1280.0,14193,17997682.9
2026-07-01,112,JOSHI,267.5,0.0,267.8,252.0,252.0,6827,1805248.1
2026-07-01,113,JSLBB,1015.0,0.0,1020.0,995.0,995.0,129,130275.0
2026-07-01,114,KBL,210.1,0.0,213.0,205.0,205.9,140421,29343195.0
2026-07-01,115,KBLD86,1215.0,0.0,1180.0,1180.0,1180.0,7,8505.0
2026-07-01,116,KBLD90,1215.0,0.0,1215.0,1215.0,1215.0,25,30375.0
2026-07-01,117,KBLPO,100.0,0.0,100.0,100.0,100.0,373303,37330300.0
2026-07-01,118,KBSH,1410.0,0.0,1431.0,1300.0,1300.0,1044,1450176.0
2026-07-01,119,KDBY,10.99,0.0,10.99,10.67,10.67,150202,1649644.6
2026-07-01,120,KDL,765.0,0.0,768.0,748.0,749.1,1262,962590.0
2026-07-01,121,KEF,10.56,0.0,10.57,10.51,10.52,17980,189750.8
2026-07-01,122,KHPL,862.0,0.0,889.0,821.0,830.0,16525,14225575.9
2026-07-01,123,KKHC,264.0,0.0,284.2,246.1,255.0,128603,33530306.9
2026-07-01,124,KMCDB,810.0,0.0,824.0,800.1,816.9,1970,1611792.9
2026-07-01,125,KPCL,475.0,0.0,475.0,470.0,470.0,4462,2109714.2
2026-07-01,126,KSBBL,476.3,0.0,479.5,470.2,473.0,7679,3638063.6
2026-07-01,127,KSY,9.99,0.0,9.99,9.7,9.7,3210,31667.9
2026-07-01,128,LBBL,485.0,0.0,485.0,470.0,471.0,19750,9454499.2
2026-07-01,129,LBLD86,1227.0,0.0,1227.0,1227.0,1227.0,20,24540.0
2026-07-01,130,LEC,212.5,0.0,213.9,208.9,209.0,50709,10710816.9
2026-07-01,131,LICN,799.0,0.0,804.9,790.0,793.0,2859,2273122.5
2026-07-01,132,LLBS,934.0,0.0,934.0,872.0,920.0,1235,1097632.4
2026-07-01,133,LSL,219.0,0.0,219.0,212.5,215.5,1345112,288427133.1
2026-07-01,134,LUK,10.2,0.0,10.2,9.8,10.01,35250,348611.0
2026-07-01,135,LVF2,10.0,0.0,10.0,9.91,9.91,1204,11991.52
2026-07-01,136,MABEL,657.0,0.0,674.6,630.0,630.0,9609,6216854.2
2026-07-01,137,MAKAR,476.9,0.0,477.9,461.0,461.0,2856,1348604.7
2026-07-01,138,MANDU,806.3,0.0,830.0,785.1,786.0,778,632680.0
2026-07-01,139,MATRI,853.0,0.0,869.0,827.1,827.1,423,360390.1
2026-07-01,140,MBJC,277.0,0.0,279.5,271.1,272.0,9594,2648733.8
2026-07-01,141,MBL,243.0,0.0,244.0,240.2,243.9,54300,13171137.2
2026-07-01,142,MBLD2085,1184.5,0.0,1150.0,1150.0,1150.0,5,5922.5
2026-07-01,143,MBLEF,10.0,0.0,10.22,9.92,10.22,5100,50755.0
2026-07-01,144,MCHL,305.0,0.0,308.7,288.1,292.0,6437,1937255.9
2026-07-01,145,MDB,582.0,0.0,597.4,571.1,597.4,6962,4053107.0
2026-07-01,146,MEHL,334.9,0.0,337.6,323.1,337.6,5573,1836029.1
2026-07-01,147,MEL,222.0,0.0,227.0,217.8,220.0,35696,7848326.4
2026-07-01,148,MEN,578.0,0.0,584.8,570.0,578.0,32653,18804366.9
2026-07-01,149,MERO,709.0,0.0,709.0,696.5,708.2,2905,2043548.3
2026-07-01,150,MFIL,779.6,0.0,779.8,760.0,760.0,6891,5346344.8
2026-07-01,151,MFLD85,1115.0,0.0,1120.0,1115.0,1120.0,300,335500.0
2026-07-01,152,MHCL,338.9,0.0,339.0,327.0,339.0,5068,1705998.7
2026-07-01,153,MHL,470.0,0.0,472.0,455.0,455.0,2817,1324704.7
2026-07-01,154,MHNL,244.0,0.0,246.5,241.1,245.0,7320,1782952.2
2026-07-01,155,MKCL,1104.0,0.0,1106.9,1090.0,1099.0,2122,2334583.0
2026-07-01,156,MKHC,303.0,0.0,305.0,293.0,293.0,6715,2031272.1
2026-07-01,157,MKHL,485.0,0.0,485.0,470.0,470.0,2318,1103838.2
2026-07-01,158,MKJC,460.0,0.0,469.8,445.3,445.3,610,281814.0
2026-07-01,159,MLBBL,1140.0,0.0,1155.0,1135.0,1140.0,1016,1161334.0
2026-07-01,160,MLBL,355.5,0.0,360.0,350.2,354.8,15638,5553228.8
2026-07-01,161,MLBLD89,1258.0,0.0,1258.0,1258.0,1258.0,25,31450.0
2026-07-01,162,MLBS,1162.0,0.0,1180.0,1140.0,1169.0,890,1040272.0
2026-07-01,163,MLBSL,1745.0,0.0,1745.0,1700.0,1713.0,294,506915.0
2026-07-01,164,MMF1,9.65,0.0,9.97,9.45,9.71,20200,192758.0
2026-07-01,165,MMKJL,476.0,0.0,478.9,466.0,466.0,2297,1092281.0
2026-07-01,166,MNBBL,367.9,0.0,369.0,362.0,362.0,13722,5031983.3
