Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-07-21,1,ACLBSL,966.8,0.0,968.0,920.0,920.0,786,744169.7
2026-07-21,2,ADBL,314.0,0.0,319.0,310.0,314.9,39052,12310082.9
2026-07-21,3,AHL,435.0,0.0,444.0,427.1,436.0,7840,3436777.4
2026-07-21,4,AHPC,278.0,0.0,283.0,275.1,280.0,112300,31224357.7
2026-07-21,5,AKJCL,385.0,0.0,387.0,360.0,360.0,822835,313740793.2
2026-07-21,6,AKPL,265.0,0.0,280.8,264.0,280.8,67613,18004762.0
2026-07-21,7,ALBSL,1099.1,0.0,1100.0,1045.0,1045.0,6135,6687640.5
2026-07-21,8,ALICL,442.0,0.0,451.9,438.0,451.9,17026,7554131.0
2026-07-21,9,ANLB,5845.0,0.0,6345.0,5620.0,5640.0,2620,14940864.8
2026-07-21,10,APHL,840.2,0.0,873.0,830.0,832.0,46207,39213458.1
2026-07-21,11,API,344.0,0.0,349.6,341.0,346.0,409983,141508304.4
2026-07-21,12,AVYAN,1096.0,0.0,1200.0,1045.0,1075.6,6512,6985585.0
2026-07-21,13,BANDIPUR,745.0,0.0,781.8,735.0,746.0,44061,33253975.1
2026-07-21,14,BARUN,339.0,0.0,340.0,334.0,335.1,33137,11139243.9
2026-07-21,15,BBC,4390.0,0.0,4696.0,4156.0,4299.7,1912,8330179.0
2026-07-21,16,BEDC,334.5,0.0,343.0,330.0,334.0,39992,13342398.9
2026-07-21,17,BFC,530.0,0.0,545.0,513.0,513.0,106044,56827756.2
2026-07-21,18,BGWT,614.9,0.0,662.0,590.0,607.0,7510,4641864.3
2026-07-21,19,BHCL,505.0,0.0,511.9,490.0,500.0,53742,26974785.7
2026-07-21,20,BHDC,447.1,0.0,455.0,444.0,447.6,17153,7709128.3
2026-07-21,21,BHL,217.5,0.0,222.0,216.0,222.0,118595,25930726.1
2026-07-21,22,BHPL,504.0,0.0,510.0,485.0,510.0,18593,9235623.0
2026-07-21,23,BJHL,771.0,0.0,824.0,767.0,808.0,13838,10919169.3
2026-07-21,24,BNHC,294.0,0.0,301.9,291.1,299.0,61070,18047442.2
2026-07-21,25,BNL,15200.0,0.0,15200.0,14500.0,14500.0,60,894744.0
2026-07-21,26,BNT,11621.0,0.0,11800.0,11621.0,11800.0,20,234210.0
