Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-31,1,ACLBSL,26.23,930.0,935.0,910.3,934.0,934.0,915.52,502,930.0,459588.8,22,4.0,24.7,0.43,2.71,1.98,964.84,967.88,1202.0,827.9
2026-07-31,2,ADBL,39.47,318.2,324.0,317.3,322.5,322.5,322.56,147317,320.0,47517908.7,208,2.5,6.7,0.78,2.11,-0.02,310.48,308.34,344.9,285.2
2026-07-31,3,ADBLD83,24.92,1029.7,1029.7,1025.0,1025.0,1025.0,1027.61,45,1020.0,46242.5,2,5.0,4.7,0.49,0.46,-0.25,1082.47,1087.85,1132.9,1015.0
2026-07-31,4,AHL,31.73,411.0,423.0,411.0,420.0,420.0,415.76,1619,420.0,673117.6,47,0.0,12.0,0.0,2.92,1.01,499.34,528.35,699.0,405.0
2026-07-31,5,AHPC,30.11,265.0,269.8,265.0,269.0,269.0,266.91,117686,267.0,31411388.4,196,2.0,4.8,0.75,1.81,0.78,280.53,279.06,323.3,250.1
2026-07-31,6,AKJCL,28.81,360.0,367.9,357.1,366.0,366.0,363.98,223712,360.0,81426269.8,556,6.0,10.8,1.67,3.02,0.55,377.08,317.55,461.4,172.9
2026-07-31,7,AKPL,28.26,255.9,261.7,254.1,261.7,261.7,258.15,54673,256.9,14113758.5,206,4.8,7.6,1.87,2.99,1.36,270.31,262.56,317.0,227.5
2026-07-31,8,ALBSL,45.94,1051.0,1114.8,1051.0,1114.8,1114.8,1081.23,10020,1087.6,10833880.2,113,27.2,63.8,2.5,6.07,3.01,1123.58,1118.26,1334.0,921.0
2026-07-31,9,ALICL,31.42,428.7,433.8,423.5,431.7,431.7,427.62,48252,428.7,20633493.8,91,3.0,10.3,0.7,2.43,0.95,454.14,459.72,531.0,413.4
2026-07-31,10,ANLB,28.37,5500.0,6277.0,5460.0,5649.0,5649.0,5583.69,1810,5697.0,10106477.5,82,-48.0,817.0,-0.84,14.96,1.16,6189.97,6182.11,7560.0,5450.0
2026-07-31,11,APHL,25.08,820.8,844.9,820.8,839.0,839.0,832.96,15695,834.0,13073343.5,295,5.0,24.1,0.6,2.94,0.72,0.0,0.0,1053.4,299.7
2026-07-31,12,API,25.76,334.8,337.0,332.0,335.3,335.3,334.3,126694,333.0,42354011.0,332,2.3,5.0,0.69,1.51,0.3,336.0,319.83,370.0,258.8
2026-07-31,13,AVYAN,23.97,1002.1,1029.0,1002.1,1029.0,1029.0,1015.7,1441,1015.0,1463630.0,35,14.0,26.9,1.38,2.68,1.29,1080.73,1044.39,1366.0,906.0
2026-07-31,14,BANDIPUR,25.69,711.0,728.0,703.1,727.0,727.0,713.5,34075,719.8,24312461.4,409,7.2,24.9,1.0,3.54,1.86,856.04,0.0,1233.0,285.0
2026-07-31,15,BARUN,26.48,321.0,327.0,320.0,323.0,323.0,323.61,21104,323.1,6829566.3,107,-0.1,7.0,-0.03,2.19,-0.19,347.38,342.08,407.1,292.1
2026-07-31,16,BBC,24.2,4201.0,4297.0,4190.0,4280.0,4280.0,4253.4,161,4280.0,684798.0,15,0.0,107.0,0.0,2.55,0.62,4640.53,4723.57,6120.0,3825.0
2026-07-31,17,BEDC,29.07,317.4,323.9,315.0,318.1,318.1,318.72,25955,320.0,8272496.6,121,-1.9,8.9,-0.59,2.83,-0.2,416.06,463.75,836.9,303.1
2026-07-31,18,BFC,25.96,535.0,535.0,501.0,510.0,510.0,508.68,57251,509.8,29122608.5,244,0.2,34.0,0.04,6.79,0.26,486.16,481.61,564.0,411.5
2026-07-31,19,BGWT,24.27,581.0,596.9,565.0,595.0,595.0,587.28,1290,597.0,757594.5,38,-2.0,31.9,-0.34,5.65,1.3,687.57,715.96,957.0,516.1
2026-07-31,20,BHCL,27.01,486.0,506.6,482.0,503.9,503.9,499.5,28242,486.0,14106893.8,283,17.9,24.6,3.68,5.1,0.87,553.9,536.07,699.0,292.1
2026-07-31,21,BHDC,24.04,435.0,435.0,427.1,431.4,431.4,432.03,3261,433.0,1408835.4,52,-1.6,7.9,-0.37,1.85,-0.15,465.33,473.57,620.0,412.0
2026-07-31,22,BHL,27.56,210.0,212.8,209.0,212.4,212.4,210.95,71648,210.5,15114085.3,253,1.9,3.8,0.9,1.82,0.68,218.11,205.79,264.4,164.0
2026-07-31,23,BHPL,33.43,450.0,488.2,450.0,480.0,480.0,467.46,4825,466.3,2255503.6,59,13.7,38.2,2.94,8.49,2.61,536.79,561.2,834.0,449.0
2026-07-31,24,BJHL,25.97,700.0,731.3,700.0,731.3,731.3,713.36,4577,716.0,3265034.0,111,15.3,31.3,2.14,4.47,2.45,0.0,0.0,1305.0,270.1
2026-07-31,25,BNHC,29.06,283.0,283.9,279.0,282.0,282.0,280.17,13889,283.7,3891271.6,106,-1.7,4.9,-0.6,1.76,0.65,350.36,383.37,613.8,261.3
2026-07-31,26,BNT,26.29,11300.0,11300.0,11000.5,11000.5,11000.5,11120.3,25,11620.0,278007.5,2,-619.5,299.5,-5.33,2.72,-1.09,11732.18,11678.58,12861.0,10660.0
2026-07-31,27,BPCL,26.82,645.0,658.0,640.1,655.5,655.5,646.06,20139,650.0,13011026.0,117,5.5,17.9,0.85,2.8,1.44,693.53,709.14,965.0,612.0
2026-07-31,28,BUNGAL,20.29,582.0,597.0,570.2,597.0,597.0,584.35,27776,587.0,16230951.0,285,10.0,26.8,1.7,4.7,2.12,652.13,0.0,895.0,302.4
2026-07-31,29,C30MF,36.3,10.07,10.07,10.07,10.07,10.07,10.07,100,10.07,1007.0,1,0.0,0.0,0.0,0.0,0.0,9.99,9.73,10.71,8.7
2026-07-31,30,CBBL,27.09,932.8,933.7,927.0,932.0,932.0,930.3,14110,928.2,13126509.6,122,3.8,6.7,0.41,0.72,0.18,923.47,944.95,1124.0,882.0
2026-07-31,31,CBLD88,24.98,1180.0,1187.0,1180.0,1187.0,1187.0,1183.5,50,1200.0,59175.0,3,-13.0,7.0,-1.08,0.59,0.29,1218.05,1193.35,1325.0,1108.0
2026-07-31,32,CFCL,35.36,627.1,675.0,627.1,662.0,662.0,663.42,223631,660.1,148361078.6,529,1.9,47.9,0.29,7.64,-0.21,564.94,541.57,699.0,445.1
2026-07-31,33,CGH,24.28,780.0,789.0,777.1,784.0,784.0,780.82,8571,786.0,6692421.2,55,-2.0,11.9,-0.25,1.53,0.41,813.16,834.61,1104.0,748.0
2026-07-31,34,CHCL,31.09,495.0,497.4,492.0,494.1,494.1,495.66,20369,495.0,10096071.6,108,-0.9,5.4,-0.18,1.1,-0.32,484.74,485.68,550.0,450.3
2026-07-31,35,CHDC,28.72,2170.0,2243.0,2170.0,2221.9,2221.9,2218.43,25958,2229.9,57586093.0,203,-8.0,73.0,-0.36,3.36,0.16,2323.99,2319.46,2879.0,1967.0
2026-07-31,36,CHL,36.68,262.6,268.0,260.0,268.0,268.0,262.96,15438,264.0,4059518.0,76,4.0,8.0,1.52,3.08,1.88,286.43,277.96,332.5,223.4
2026-07-31,37,CIT,28.74,1726.0,1726.0,1701.0,1715.0,1715.0,1711.47,4400,1716.0,7530482.8,93,-1.0,25.0,-0.06,1.47,0.21,1761.18,1783.25,2090.0,1630.3
2026-07-31,38,CITY,23.02,348.5,372.0,348.5,368.2,368.2,367.26,72331,366.8,26563930.2,359,1.4,23.5,0.38,6.74,0.26,435.81,459.79,964.0,327.8
2026-07-31,39,CKHL,21.64,570.4,605.6,570.4,605.6,605.6,581.74,943,588.0,548584.6,25,17.6,35.2,2.99,6.17,3.94,669.3,660.06,804.0,525.0
2026-07-31,40,CLI,36.34,441.0,448.0,441.0,448.0,448.0,442.79,9671,444.3,4282178.7,166,3.7,7.0,0.83,1.59,1.16,460.85,467.08,526.0,411.0
2026-07-31,41,CORBL,29.47,1150.0,1189.0,1050.0,1120.0,1120.0,1107.62,98227,1155.0,108797854.0,1659,-35.0,139.0,-3.03,13.24,1.11,1831.58,1781.44,3183.0,1050.0
2026-07-31,42,CREST,27.65,1252.6,1252.6,1174.1,1190.0,1190.0,1178.26,9053,1193.0,10666776.6,107,-3.0,78.5,-0.25,6.69,0.99,1276.97,1276.1,1588.0,985.2
2026-07-31,43,CSY,49.12,9.1,9.34,9.03,9.34,9.34,9.31,24577,9.02,228843.42,40,0.32,0.31,3.55,3.43,0.31,0.0,0.0,10.0,8.78
2026-07-31,44,CYCL,34.04,1300.1,1315.0,1300.0,1310.0,1310.0,1302.97,857,1300.0,1116643.2,24,10.0,15.0,0.77,1.15,0.54,1495.83,1512.37,2021.0,1280.0
2026-07-31,45,CZBIL,29.54,203.1,208.6,203.1,207.9,207.9,206.15,36995,205.9,7626483.9,122,2.0,5.5,0.97,2.71,0.84,203.98,201.09,238.6,183.0
2026-07-31,46,CZBILP,28.89,100.6,100.6,100.0,100.0,100.0,100.0,150000,105.8,15000006.0,2,-5.8,0.6,-5.48,0.6,0.0,151.96,0.0,109.0,100.0
2026-07-31,47,DDBL,26.47,835.0,836.5,830.0,836.5,836.5,832.38,3939,835.0,3278739.6,45,1.5,6.5,0.18,0.78,0.49,844.95,846.68,981.0,793.0
2026-07-31,48,DHEL,25.59,552.5,590.0,552.5,587.9,587.9,582.19,11475,580.0,6680671.0,210,7.9,37.5,1.36,6.79,0.97,647.95,0.0,918.9,402.2
2026-07-31,49,DHPL,17.01,286.5,294.0,283.1,294.0,294.0,288.14,749,295.3,215817.0,13,-1.3,10.9,-0.44,3.85,1.99,302.39,300.23,345.0,254.0
2026-07-31,50,DLBS,35.7,1165.0,1215.0,1165.0,1214.0,1214.0,1181.93,233,1190.0,275389.7,12,24.0,50.0,2.02,4.29,2.64,1300.39,1317.24,1634.0,1083.8
2026-07-31,51,DOLTI,33.53,320.0,325.0,315.0,325.0,325.0,319.38,19315,320.0,6168754.9,120,5.0,10.0,1.56,3.17,1.73,411.83,448.14,619.0,300.1
2026-07-31,52,DORDI,29.08,253.0,257.4,250.1,253.5,253.5,252.74,26615,252.7,6726632.2,120,0.8,7.3,0.32,2.92,0.3,275.98,271.9,327.4,213.1
2026-07-31,53,EBL,32.75,725.0,730.4,720.0,728.6,728.6,728.5,29334,724.0,21369714.5,154,4.6,10.4,0.64,1.44,0.01,698.19,681.75,780.6,619.0
2026-07-31,54,EBLD85,30.4,1135.0,1135.0,1112.4,1130.0,1130.0,1125.2,123,1135.0,138400.0,6,-5.0,22.6,-0.44,2.03,0.42,1165.38,1156.71,1250.0,1097.0
2026-07-31,55,EBLD91,21.45,1063.1,1064.0,1063.1,1064.0,1064.0,1063.4,75,1080.0,79755.0,2,-16.0,0.9,-1.48,0.08,0.06,1088.88,1087.79,1142.4,994.4
2026-07-31,56,ECL,33.2,1195.0,1309.3,1195.0,1309.3,1309.3,1308.7,13500,1138.6,17667452.0,1331,170.7,114.3,14.99,9.56,0.05,0.0,0.0,1309.3,296.6
2026-07-31,57,EDBL,25.42,574.1,582.0,572.0,579.0,579.0,578.42,6814,574.0,3941375.1,23,5.0,10.0,0.87,1.75,0.1,584.71,588.3,690.0,545.0
2026-07-31,58,EHPL,27.03,349.0,349.0,337.0,340.1,340.1,342.1,15290,343.5,5230783.5,97,-3.4,12.0,-0.99,3.56,-0.59,397.0,405.31,660.0,318.3
2026-07-31,59,ENL,24.83,795.1,814.5,795.1,814.5,814.5,797.32,330,806.0,263117.0,13,8.5,19.4,1.05,2.44,2.11,888.03,895.93,1179.9,762.0
2026-07-31,60,FMDBL,27.34,765.0,770.0,756.0,770.0,770.0,763.54,8394,758.0,6409179.0,67,12.0,14.0,1.58,1.85,0.84,799.52,806.37,990.1,730.0
2026-07-31,61,FOWAD,28.06,977.9,977.9,945.0,964.9,964.9,947.14,2220,952.0,2102642.1,49,12.9,32.9,1.36,3.48,1.84,1062.15,1073.13,1364.0,933.0
2026-07-31,62,GBBL,24.19,412.5,420.8,412.5,420.0,420.0,418.2,13519,419.0,5653579.4,78,1.0,8.3,0.24,2.01,0.43,411.21,402.98,466.1,367.4
2026-07-31,63,GBIME,44.61,254.0,265.0,252.0,262.0,262.0,260.31,588735,256.0,153254623.4,989,6.0,13.0,2.34,5.16,0.64,238.28,234.93,270.0,218.9
2026-07-31,64,GBIMEP,30.02,105.9,105.9,104.7,104.7,104.7,105.06,386068,111.4,40558514.4,3,-6.7,1.2,-6.01,1.15,-0.34,106.23,122.11,131.0,100.0
2026-07-31,65,GBIMESY2,29.44,9.24,9.27,9.0,9.25,9.25,9.23,3900,9.04,36004.0,7,0.21,0.27,2.32,3.0,0.2,9.4,9.27,10.78,8.5
2026-07-31,66,GBLBS,27.42,726.1,748.0,726.1,748.0,748.0,739.97,1829,748.0,1353409.5,36,0.0,21.9,0.0,3.02,1.07,769.28,774.15,908.5,698.0
2026-07-31,67,GCIL,23.59,354.1,360.9,354.1,359.0,359.0,358.22,8094,359.8,2899467.7,120,-0.8,6.8,-0.22,1.92,0.22,407.72,415.63,537.0,315.5
2026-07-31,68,GFCL,24.51,612.0,615.0,603.5,613.1,613.1,610.91,5156,612.0,3149873.5,43,1.1,11.5,0.18,1.91,0.36,639.62,628.59,748.6,528.3
2026-07-31,69,GHL,26.03,213.5,228.0,213.5,226.8,226.8,225.12,22211,224.7,5000091.9,81,2.1,14.5,0.93,6.79,0.74,239.92,231.57,290.0,197.1
2026-07-31,70,GIBF1,34.9,10.55,10.86,10.55,10.86,10.86,10.65,1300,10.66,13845.0,6,0.2,0.31,1.88,2.94,1.93,10.82,10.62,11.68,9.3
