Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-21,1,ACLBSL,-,892.0,918.0,892.0,911.0,911.0,902.99,803,909.0,725099.6,22,2.0,26.0,0.22,2.91,0.88,959.0,961.23,1157.0,827.9
2026-08-21,2,ADBL,-,300.1,302.4,299.0,301.0,301.0,300.48,31051,300.1,9330234.1,118,0.9,3.4,0.3,1.14,0.17,311.87,307.79,340.0,285.2
2026-08-21,3,ADBLD83,-,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,19,1039.0,19741.0,1,0.0,0.0,0.0,0.0,0.0,1076.13,1084.82,1132.9,1015.0
2026-08-21,4,AHL,-,395.0,404.0,395.0,396.0,396.0,401.51,1848,401.0,741989.8,23,-5.0,9.0,-1.25,2.28,-1.39,480.8,511.55,699.0,387.6
2026-08-21,5,AHPC,-,264.0,264.7,260.0,260.9,260.9,261.2,81447,260.5,21273593.9,249,0.4,4.7,0.15,1.81,-0.11,279.02,277.53,323.3,250.1
2026-08-21,6,AKJCL,-,355.9,357.9,347.9,348.9,348.9,351.87,303459,355.0,106777890.9,657,-6.1,10.0,-1.72,2.87,-0.85,378.13,331.78,461.4,172.9
2026-08-21,7,AKPL,-,250.0,252.3,247.0,249.0,249.0,249.37,51718,249.8,12896887.6,169,-0.8,5.3,-0.32,2.15,-0.15,268.54,263.32,317.0,227.5
2026-08-21,8,ALBSL,-,1067.0,1110.0,1067.0,1079.0,1079.0,1084.06,4049,1105.0,4389340.9,76,-26.0,43.0,-2.35,4.03,-0.47,1120.41,1127.32,1334.0,930.0
2026-08-21,9,ALICL,-,418.1,420.0,415.1,415.2,415.2,416.56,8641,419.9,3599463.2,83,-4.7,4.9,-1.12,1.18,-0.33,448.83,455.64,507.0,413.1
2026-08-21,10,ANLB,-,5000.0,5292.0,5000.0,5140.0,5140.0,5062.74,791,5138.0,4004630.5,40,2.0,292.0,0.04,5.84,1.5,6099.57,6115.26,7560.0,4956.0
2026-08-21,11,APHL,-,760.0,795.0,728.0,738.0,738.0,740.05,8515,750.0,6301515.8,187,-12.0,67.0,-1.6,9.2,-0.28,0.0,0.0,1053.4,299.7
