Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-26,1,ACLBSL,-,892.0,892.0,866.1,880.0,880.0,872.97,757,892.0,660835.7,32,-12.0,25.9,-1.35,2.99,0.8,956.88,959.72,1100.0,827.9
2026-08-26,2,ADBL,-,299.1,301.0,295.1,296.0,296.0,296.32,30400,298.8,9008129.2,152,-2.8,5.9,-0.94,2.0,-0.11,311.94,307.53,340.0,285.2
2026-08-26,3,ADBLD83,-,1039.9,1039.9,1039.9,1039.9,1039.9,1039.9,37,1039.0,38476.3,1,0.9,0.0,0.09,0.0,0.0,1075.63,1084.48,1132.9,1015.0
2026-08-26,4,AHL,-,400.0,400.0,382.2,395.5,395.5,388.6,1670,398.0,648968.8,27,-2.5,17.8,-0.63,4.66,1.74,478.22,508.11,699.0,382.2
2026-08-26,5,AHPC,-,257.0,258.0,249.5,251.5,251.5,252.58,179592,257.5,45361085.5,498,-6.0,8.5,-2.33,3.41,-0.43,278.53,277.14,323.3,249.5
2026-08-26,6,AKJCL,-,364.4,364.4,337.1,338.0,338.0,341.13,270728,347.1,92353559.1,717,-9.1,27.3,-2.62,8.1,-0.93,377.82,334.36,461.4,172.9
2026-08-26,7,AKPL,-,245.0,245.1,240.0,241.0,241.0,241.6,114466,247.0,27655100.5,335,-6.0,5.1,-2.43,2.13,-0.25,268.14,263.35,317.0,227.5
2026-08-26,8,ALBSL,-,1065.0,1130.0,1065.0,1086.5,1086.5,1081.47,15197,1100.0,16435062.2,66,-13.5,65.0,-1.23,6.1,0.46,1120.54,1128.06,1334.0,930.0
2026-08-26,9,ALICL,-,410.0,410.0,399.0,404.8,404.8,401.28,34634,410.6,13897796.4,192,-5.8,11.0,-1.41,2.76,0.87,448.01,454.88,507.0,399.0
2026-08-26,10,ANLB,-,5003.0,5097.0,5001.5,5001.5,5001.5,5007.05,865,5085.0,4331096.8,27,-83.5,95.5,-1.64,1.91,-0.11,6067.67,6096.9,7560.0,4956.0
2026-08-26,11,APHL,-,694.0,710.0,670.0,672.1,672.1,681.88,11600,694.0,7909758.7,217,-21.9,40.0,-3.16,5.97,-1.45,0.0,0.0,1053.4,299.7
2026-08-26,12,API,-,329.0,332.0,325.0,327.5,327.5,326.16,168054,329.8,54811918.7,597,-2.3,7.0,-0.7,2.15,0.41,340.8,324.83,370.0,258.8
2026-08-26,13,AVYAN,-,1011.0,1022.0,1004.0,1010.0,1010.0,1008.9,1667,1020.0,1681838.0,26,-10.0,18.0,-0.98,1.79,0.11,1092.76,1048.62,1366.0,906.0
2026-08-26,14,BANDIPUR,-,653.1,655.0,642.1,653.5,653.5,647.38,29564,656.0,19139031.7,372,-2.5,12.9,-0.38,2.01,0.94,808.28,833.15,1233.0,285.0
2026-08-26,15,BARUN,-,315.0,316.9,310.0,310.0,310.0,312.65,32146,318.0,10050428.5,151,-8.0,6.9,-2.52,2.23,-0.85,341.29,340.47,401.5,292.1
2026-08-26,16,BBC,-,4128.0,4128.0,4030.0,4050.0,4050.0,4051.3,189,4052.0,765695.0,11,-2.0,98.0,-0.05,2.43,-0.03,4548.19,4647.4,5600.0,3825.0
2026-08-26,17,BEDC,-,300.0,300.0,280.4,288.5,288.5,287.6,33606,298.0,9665059.6,239,-9.5,19.6,-3.19,6.99,0.31,384.01,435.56,743.0,280.4
2026-08-26,18,BFC,-,455.1,460.0,445.0,454.9,454.9,451.39,22165,455.0,10004982.4,148,-0.1,15.0,-0.02,3.37,0.77,488.22,482.88,562.0,411.5
2026-08-26,19,BGWT,-,514.6,514.6,485.1,489.9,489.9,491.01,4523,500.0,2220816.7,61,-10.1,29.5,-2.02,6.08,-0.23,652.48,692.36,944.0,485.1
2026-08-26,20,BHCL,-,553.0,560.9,540.0,552.8,552.8,548.38,65198,553.0,35753274.4,395,-0.2,20.9,-0.04,3.87,0.8,542.56,543.66,699.0,394.0
