Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-07-10,1,ACLBSL,905.0,0.0,920.5,903.0,920.5,667,608834.5
2026-07-10,2,ADBL,303.2,0.0,308.9,288.8,288.8,17742,5384439.1
2026-07-10,3,ADBLD83,1090.0,0.0,1090.0,1090.0,1090.0,10,10900.0
2026-07-10,4,AHL,421.0,0.0,421.0,415.0,420.0,2658,1110346.0
2026-07-10,5,AHPC,261.5,0.0,264.0,260.2,263.0,34581,9023268.1
2026-07-10,6,AKJCL,348.7,0.0,354.7,330.0,330.0,296296,104135088.6
2026-07-10,7,AKPL,252.4,0.0,254.0,247.0,247.0,33869,8530087.6
2026-07-10,8,ALBSL,1061.0,0.0,1076.0,1031.0,1031.0,8403,8755101.5
2026-07-10,9,ALICL,422.4,0.0,430.0,419.0,430.0,52075,22169840.2
2026-07-10,10,ANLB,6416.0,0.0,6416.0,5560.0,5676.0,1203,6940382.4
2026-07-10,11,APHL,879.9,0.0,921.0,849.1,850.0,45663,40926453.3
2026-07-10,12,API,325.5,0.0,332.8,325.0,329.0,258635,84612269.8
2026-07-10,13,AVYAN,1041.0,0.0,1054.0,1038.3,1040.0,1386,1443601.2
2026-07-10,14,BANDIPUR,701.1,0.0,721.0,701.0,701.0,22188,15729041.6
2026-07-10,15,BARUN,314.0,0.0,317.5,310.0,310.0,23299,7322494.2
2026-07-10,16,BBC,4168.0,0.0,4198.9,4100.0,4195.0,205,847833.0
2026-07-10,17,BEDC,318.1,0.0,325.0,318.0,318.0,14329,4584155.9
2026-07-10,18,BFC,512.3,0.0,544.1,510.0,544.1,45872,23838583.6
2026-07-10,19,BGWT,516.1,0.0,558.0,516.1,532.0,5738,3111093.7
2026-07-10,20,BHCL,474.0,0.0,493.0,473.0,474.0,35162,16913650.5
2026-07-10,21,BHDC,430.0,0.0,435.0,425.2,434.9,11509,4933181.4
2026-07-10,22,BHL,203.0,0.0,207.9,202.2,207.0,86456,17684133.8
2026-07-10,23,BHPL,489.0,0.0,499.0,484.0,499.0,2432,1186756.0
2026-07-10,24,BJHL,699.8,0.0,746.0,688.8,740.0,5344,3836836.0
2026-07-10,25,BNHC,297.2,0.0,302.0,297.0,300.1,4076,1218416.8
2026-07-10,26,BOKD86KA,1146.5,0.0,1149.0,1142.0,1142.0,145730,166865535.0
2026-07-10,27,BPCL,650.0,0.0,658.0,636.0,653.0,19571,12656601.0
2026-07-10,28,BUNGAL,600.1,0.0,609.0,571.1,571.1,39341,23470169.9
2026-07-10,29,C30MF,10.01,0.0,10.01,10.01,10.01,200,2002.0
2026-07-10,30,CBBL,911.0,0.0,914.5,910.0,910.0,10358,9438657.0
2026-07-10,31,CCBD88,1230.0,0.0,1230.0,1200.0,1211.0,10010,12018300.0
2026-07-10,32,CFCL,610.0,0.0,622.5,605.0,622.5,41982,25665929.5
2026-07-10,33,CGH,775.0,0.0,781.0,775.0,775.0,113957,88353423.1
2026-07-10,34,CHCL,478.0,0.0,480.0,475.1,477.0,37671,17994394.8
2026-07-10,35,CHDC,2117.0,0.0,2126.0,2100.0,2110.0,11804,24953854.7
2026-07-10,36,CHL,255.1,0.0,260.1,254.0,254.0,8310,2126048.5
2026-07-10,37,CIT,1684.0,0.0,1700.0,1680.0,1700.0,5398,9095589.8
2026-07-10,38,CITY,356.8,0.0,369.6,345.8,345.8,192387,69184457.4
2026-07-10,39,CIZBD86,1130.0,0.0,1178.6,1130.0,1178.6,38024,42974806.5
2026-07-10,40,CIZBD90,1225.0,0.0,1225.0,1195.0,1210.0,4705,5692915.0
2026-07-10,41,CKHL,562.0,0.0,570.0,560.0,570.0,310,174638.0
2026-07-10,42,CLI,444.9,0.0,445.0,441.0,441.0,3912,1734748.2
2026-07-10,43,CORBL,1647.0,0.0,1880.0,1595.0,1690.0,73552,120784071.7
2026-07-10,44,CREST,1189.8,0.0,1215.0,1170.0,1180.0,6962,8171105.7
2026-07-10,45,CSY,9.05,0.0,9.27,9.0,9.02,3500,31626.2
2026-07-10,46,CYCL,1320.0,0.0,1380.0,1311.0,1348.8,1615,2147236.4
2026-07-10,47,CZBIL,196.2,0.0,197.9,186.0,186.0,18811,3675781.7
2026-07-10,48,DDBL,820.0,0.0,829.0,813.1,829.0,6310,5157375.5
2026-07-10,49,DHEL,575.0,0.0,584.0,557.0,557.0,12300,6970196.7
2026-07-10,50,DHPL,275.0,0.0,284.1,275.0,281.0,945,261616.0
2026-07-10,51,DLBS,1200.0,0.0,1235.9,1169.0,1169.0,279,332827.0
2026-07-10,52,DOLTI,323.0,0.0,328.0,316.1,320.5,17925,5798873.0
2026-07-10,53,DORDI,250.0,0.0,252.0,246.0,246.0,20947,5221687.9
2026-07-10,54,EBL,695.0,0.0,705.0,695.0,705.0,34233,23872406.1
2026-07-10,55,EBLD85,1147.0,0.0,1147.0,1103.3,1104.0,331,373797.3
2026-07-10,56,EBLD86,1100.0,0.0,1100.0,1095.0,1095.0,45,49375.0
2026-07-10,57,EBLD91,1110.0,0.0,1090.0,1090.0,1090.0,26,28360.0
2026-07-10,58,EDBL,558.0,0.0,584.0,556.2,567.0,1120,628196.0
2026-07-10,59,EHPL,346.0,0.0,369.6,345.0,369.6,20219,7028003.5
2026-07-10,60,ENL,800.0,0.0,800.0,784.0,785.0,566,444591.0
2026-07-10,61,FMDBL,760.0,0.0,764.5,751.0,760.0,6910,5251930.6
2026-07-10,62,FOWAD,960.0,0.0,988.0,956.0,988.0,1475,1418837.8
2026-07-10,63,GBBD85,1090.0,0.0,1090.0,1090.0,1090.0,25,27250.0
2026-07-10,64,GBBL,398.0,0.0,402.0,397.5,402.0,29466,11759773.6
2026-07-10,65,GBILD84/85,1120.0,0.0,1125.0,1120.0,1125.0,130017,145979440.0
2026-07-10,66,GBILD86/87,1140.0,0.0,1140.0,1120.0,1120.0,90,101800.0
2026-07-10,67,GBIME,239.5,0.0,244.3,238.0,242.0,206018,49633631.4
2026-07-10,68,GBIMESY2,9.09,0.0,9.54,9.09,9.31,1600,14693.0
2026-07-10,69,GBLBS,737.0,0.0,748.5,722.5,730.0,1305,954105.6
2026-07-10,70,GCIL,334.7,0.0,335.0,326.0,329.0,20772,6859778.8
2026-07-10,71,GFCL,605.0,0.0,610.0,600.3,603.0,8569,5177606.3
2026-07-10,72,GHL,218.9,0.0,220.8,215.4,215.4,13133,2872634.0
2026-07-10,73,GIBF1,10.5,0.0,10.5,10.3,10.3,1300,13547.0
2026-07-10,74,GILB,1090.0,0.0,1114.9,1051.0,1114.9,1741,1875481.5
2026-07-10,75,GLBSL,1770.0,0.0,1785.1,1739.0,1739.0,53,93130.0
2026-07-10,76,GLH,247.2,0.0,253.0,246.1,246.1,33842,8397197.8
2026-07-10,77,GMFBS,1199.0,0.0,1220.0,1183.5,1220.0,388,461480.0
2026-07-10,78,GMFIL,455.0,0.0,466.5,455.0,456.0,15923,7281716.4
2026-07-10,79,GMLI,1149.0,0.0,1179.8,1116.0,1116.0,356,402857.8
2026-07-10,80,GRDBL,1039.0,0.0,1047.0,1015.3,1015.3,4683,4858229.7
2026-07-10,81,GSY,10.0,0.0,10.1,9.95,10.1,4500,44945.0
2026-07-10,82,GUFL,545.0,0.0,559.9,544.0,544.0,6630,3627525.8
2026-07-10,83,GVL,469.8,0.0,480.0,461.0,461.0,4931,2318788.0
2026-07-10,84,GWFD83,1072.5,0.0,1100.0,1072.5,1100.0,300,326265.0
2026-07-10,85,H8020,11.8,0.0,11.95,11.65,11.65,22706,268279.8
2026-07-10,86,HATHY,689.8,0.0,693.0,675.0,675.0,3429,2347011.2
2026-07-10,87,HBL,192.8,0.0,197.0,190.0,190.0,42614,8245293.7
2026-07-10,88,HBLD83,1017.0,0.0,1021.0,1017.0,1021.0,620,630981.0
2026-07-10,89,HBLD86,1210.0,0.0,1210.0,1210.0,1210.0,170,205700.0
2026-07-10,90,HDHPC,205.0,0.0,210.0,203.1,203.1,87148,17962888.3
2026-07-10,91,HDL,1142.6,0.0,1147.5,1142.0,1145.0,17488,20014825.7
2026-07-10,92,HEI,510.0,0.0,533.0,510.0,518.0,16277,8380396.0
2026-07-10,93,HEIP,328.3,0.0,336.7,319.0,336.7,1846,591479.5
2026-07-10,94,HFIN,654.0,0.0,677.0,650.1,658.9,22186,14691029.1
2026-07-10,95,HHL,333.8,0.0,340.0,330.6,333.2,21448,7125258.5
2026-07-10,96,HIDCL,247.4,0.0,251.9,246.7,246.8,72974,18135938.9
2026-07-10,97,HIDCLP,184.5,0.0,187.5,184.4,186.6,103028,19126249.6
2026-07-10,98,HIMSTAR,670.0,0.0,696.9,660.1,677.9,2758,1863555.0
2026-07-10,99,HLBSL,871.9,0.0,873.3,848.5,865.0,311,267302.7
2026-07-10,100,HLI,318.2,0.0,324.9,318.0,320.0,20729,6617306.1
2026-07-10,101,HLICF,8.73,0.0,9.01,8.49,8.49,2832,25009.99
2026-07-10,102,HPPL,365.0,0.0,366.0,357.5,363.0,29137,10531043.0
2026-07-10,103,HRL,561.0,0.0,570.3,559.0,561.1,36765,20695057.1
2026-07-10,104,HURJA,226.0,0.0,231.0,225.0,230.0,56263,12763846.1
2026-07-10,105,ICFC,598.0,0.0,608.0,597.2,605.0,8273,4976998.8
2026-07-10,106,ICFCD89,1113.0,0.0,1113.0,1113.0,1113.0,25,27825.0
2026-07-10,107,IGI,427.8,0.0,440.0,426.0,440.0,8062,3443522.4
2026-07-10,108,IHL,345.0,0.0,351.5,343.0,350.0,6784,2355739.9
2026-07-10,109,ILBS,847.0,0.0,900.0,847.0,900.0,3353,2911989.4
2026-07-10,110,ILI,415.0,0.0,419.4,414.0,415.9,8894,3695796.7
2026-07-10,111,JBBD87,1130.0,0.0,1130.0,1130.0,1130.0,10000,11300000.0
2026-07-10,112,JBBL,335.7,0.0,340.0,335.0,335.0,8670,2917355.2
2026-07-10,113,JBLB,1235.0,0.0,1250.0,1232.0,1240.0,3574,4412722.7
2026-07-10,114,JFL,376.2,0.0,400.0,375.0,396.0,6866,2636761.4
2026-07-10,115,JHAPA,1077.0,0.0,1128.0,1070.7,1094.2,8329,9174471.5
2026-07-10,116,JOSHI,256.0,0.0,261.0,253.4,261.0,6106,1568604.6
2026-07-10,117,JSLBB,1028.0,0.0,1028.0,999.0,999.0,271,273159.0
2026-07-10,118,KAHL,510.0,0.0,535.6,465.0,477.0,51203,26146678.0
2026-07-10,119,KBL,210.4,0.0,212.0,209.2,210.0,81682,17191252.8
2026-07-10,120,KBLD89,1299.8,0.0,1255.0,1224.2,1255.0,147306,184160846.8
2026-07-10,121,KBSH,1319.0,0.0,1350.0,1300.0,1339.0,214,281108.0
2026-07-10,122,KDBY,10.68,0.0,10.87,10.52,10.6,6650,71293.5
2026-07-10,123,KDL,775.1,0.0,779.9,770.0,771.0,2429,1873804.5
2026-07-10,124,KEF,11.16,0.0,11.16,10.14,10.14,20500,213258.0
2026-07-10,125,KHPL,897.9,0.0,904.0,880.0,892.9,6756,6017350.3
2026-07-10,126,KKHC,249.0,0.0,256.0,247.0,256.0,25227,6322797.7
2026-07-10,127,KMCDB,800.0,0.0,837.9,780.0,813.6,1186,941706.5
2026-07-10,128,KPCL,461.2,0.0,470.0,461.2,467.5,8910,4128242.9
2026-07-10,129,KSBBL,468.5,0.0,475.0,467.1,470.0,26190,12292181.6
2026-07-10,130,KSY,9.7,0.0,9.7,9.7,9.7,1500,14550.0
2026-07-10,131,LBBL,477.9,0.0,484.0,473.0,484.0,9726,4624977.6
2026-07-10,132,LBBLD89,1315.0,0.0,1320.0,1315.0,1320.0,307,403990.0
2026-07-10,133,LBLD86,1228.0,0.0,1228.0,1118.0,1202.8,49862,56651589.9
2026-07-10,134,LEC,206.6,0.0,217.4,196.5,196.5,57416,11867761.0
2026-07-10,135,LICN,776.0,0.0,782.9,770.0,779.7,12912,9991949.3
2026-07-10,136,LLBS,918.3,0.0,918.3,892.0,892.0,54,48431.0
2026-07-10,137,LSL,218.0,0.0,227.8,213.1,227.8,100709,21931892.1
2026-07-10,138,LUK,10.0,0.0,10.1,10.0,10.0,1600,16050.0
2026-07-10,139,LVF2,9.75,0.0,9.8,9.75,9.75,700,6835.0
2026-07-10,140,MABEL,584.0,0.0,600.0,575.0,575.0,5674,3325205.7
2026-07-10,141,MAKAR,463.0,0.0,463.1,455.8,455.8,1536,709440.8
2026-07-10,142,MANDU,809.0,0.0,809.0,797.1,800.0,910,727042.0
2026-07-10,143,MATRI,820.1,0.0,839.5,818.3,825.0,381,313715.3
2026-07-10,144,MBJC,270.0,0.0,272.0,264.0,264.0,5027,1356747.6
2026-07-10,145,MBL,245.3,0.0,248.0,233.0,233.0,81586,19996744.4
2026-07-10,146,MBLD87,1145.1,0.0,1145.0,1136.0,1136.0,100003,114053435.3
2026-07-10,147,MBLEF,10.0,0.0,10.15,9.83,9.83,1000,9965.0
2026-07-10,148,MCHL,274.6,0.0,282.2,274.6,276.0,3577,986798.9
2026-07-10,149,MDB,567.0,0.0,573.0,565.2,573.0,3392,1929397.0
2026-07-10,150,MEHL,310.0,0.0,315.0,305.0,312.4,4569,1419035.2
2026-07-10,151,MEL,214.8,0.0,216.0,211.2,211.2,8809,1879539.4
2026-07-10,152,MEN,560.0,0.0,568.0,555.0,568.0,96493,54054609.4
2026-07-10,153,MERO,683.0,0.0,694.9,671.0,690.0,7572,5108140.0
2026-07-10,154,MFIL,775.0,0.0,779.0,767.5,771.0,30764,23710434.5
2026-07-10,155,MHCL,317.0,0.0,322.0,313.5,317.1,1410,445182.5
2026-07-10,156,MHL,471.9,0.0,475.0,464.0,475.0,1377,645166.0
2026-07-10,157,MHNL,235.0,0.0,237.9,226.0,226.0,39780,9148852.5
2026-07-10,158,MKCL,1083.0,0.0,1085.0,1060.0,1082.0,1863,1981609.7
2026-07-10,159,MKHC,294.7,0.0,296.3,291.0,295.2,6432,1897914.0
2026-07-10,160,MKHL,477.0,0.0,497.9,472.0,490.0,5085,2443465.0
2026-07-10,161,MKJC,449.8,0.0,457.0,438.2,448.0,2568,1147056.4
2026-07-10,162,MLBBL,1129.9,0.0,1135.0,1115.2,1125.3,486,546285.4
2026-07-10,163,MLBL,345.4,0.0,353.9,345.3,351.0,15835,5492721.8
2026-07-10,164,MLBLD89,1310.0,0.0,1310.0,1310.0,1310.0,100,131000.0
2026-07-10,165,MLBLPO,201.0,0.0,201.0,201.0,201.0,10454,2101254.0
2026-07-10,166,MLBS,1169.0,0.0,1169.0,1135.0,1135.0,30,34490.0
2026-07-10,167,MLBSL,1700.0,0.0,1700.0,1686.2,1686.2,301,510521.0
2026-07-10,168,MMF1,9.6,0.0,9.7,9.5,9.7,34230,327933.2
2026-07-10,169,MMKJL,455.0,0.0,462.0,454.0,454.0,1633,743960.0
2026-07-10,170,MNBBL,362.0,0.0,366.7,362.0,366.7,36985,13429039.2
2026-07-10,171,MND84/85,1100.0,0.0,1100.0,1090.0,1090.0,88579,96553110.0
2026-07-10,172,MNMF1,9.85,0.0,9.9,9.8,9.8,85300,837645.0
2026-07-10,173,MPFL,609.9,0.0,610.0,591.0,591.0,12428,7486740.3
2026-07-10,174,MSHL,610.0,0.0,650.0,587.0,587.0,703,425337.5
2026-07-10,175,MSLB,1232.6,0.0,1237.0,1201.0,1201.0,1798,2200636.8
2026-07-10,176,NABBC,720.0,0.0,735.4,700.2,712.0,21002,15075635.5
2026-07-10,177,NABIL,527.8,0.0,534.0,527.0,534.0,53475,28320509.5
2026-07-10,178,NABILD2089,1090.3,0.0,1090.3,1090.3,1090.3,25,27257.5
2026-07-10,179,NADEP,724.9,0.0,725.0,707.0,725.0,618,447600.9
2026-07-10,180,NBBD2085,1105.0,0.0,1105.1,1100.3,1105.1,16800,18531391.5
2026-07-10,181,NBF2,9.9,0.0,10.0,9.7,9.99,12315,121867.5
2026-07-10,182,NBF3,10.1,0.0,10.1,9.7,9.7,47740,477027.0
2026-07-10,183,NBL,264.5,0.0,266.5,251.0,251.0,32108,8475770.0
2026-07-10,184,NBLD87,1174.5,0.0,1152.0,1125.0,1125.0,781151,899104980.0
2026-07-10,185,NESDO,1509.1,0.0,1514.0,1477.0,1500.0,1175,1749752.0
2026-07-10,186,NFS,567.1,0.0,652.0,567.0,575.0,10979,6311074.4
2026-07-10,187,NGPL,406.9,0.0,413.0,403.3,409.8,115383,46843114.4
2026-07-10,188,NHDL,641.0,0.0,642.8,622.1,631.0,33801,21051424.2
2026-07-10,189,NHPC,253.0,0.0,257.7,251.0,256.0,148326,37682758.3
2026-07-10,190,NIBD84,1062.0,0.0,1062.1,1062.0,1062.0,48206,51195779.5
2026-07-10,191,NIBLGF,9.5,0.0,9.5,9.02,9.02,500,4633.0
2026-07-10,192,NIBLSTF,8.47,0.0,9.5,8.47,9.5,120850,1028359.5
2026-07-10,193,NIBSF2,8.86,0.0,8.87,8.83,8.87,20300,179742.04
2026-07-10,194,NICA,326.7,0.0,336.0,313.5,313.5,65546,21529034.9
2026-07-10,195,NICAD2091,1074.0,0.0,1074.0,1060.1,1060.1,200,214290.0
2026-07-10,196,NICAD85/86,1150.0,0.0,1150.0,1125.2,1125.2,75,85010.0
2026-07-10,197,NICBF,9.1,0.0,9.12,9.1,9.12,3000,27330.0
2026-07-10,198,NICFC,9.6,0.0,9.6,9.14,9.14,2750,25382.5
2026-07-10,199,NICGF2,9.1,0.0,9.22,9.01,9.12,6950,62871.0
2026-07-10,200,NICL,509.1,0.0,535.0,505.0,505.0,20350,10455732.8
2026-07-10,201,NICLBSL,551.0,0.0,554.0,548.0,552.6,3126,1719848.4
2026-07-10,202,NICSF,9.35,0.0,9.4,9.3,9.3,39725,371151.25
2026-07-10,203,NIFRA,246.0,0.0,249.0,243.0,244.0,30253,7461030.7
2026-07-10,204,NIFRAGED,1050.0,0.0,1050.0,1040.0,1040.0,163,170900.0
2026-07-10,205,NIL,614.9,0.0,625.0,608.3,625.0,4517,2756886.7
2026-07-10,206,NIMB,190.3,0.0,198.1,189.5,198.1,91492,17427267.1
2026-07-10,207,NIMBD90,1248.3,0.0,1248.3,1248.3,1248.3,300,374490.0
2026-07-10,208,NIMBPO,139.0,0.0,145.0,139.0,141.2,6314,889593.5
2026-07-10,209,NLG,569.8,0.0,575.0,566.2,575.0,4916,2791631.6
2026-07-10,210,NLIC,741.0,0.0,750.0,738.3,750.0,24299,18132908.9
2026-07-10,211,NLICL,573.0,0.0,622.0,568.1,580.0,74867,44053596.2
2026-07-10,212,NMB,236.5,0.0,240.0,235.2,240.0,19929,4703168.2
2026-07-10,213,NMB50,10.25,0.0,10.4,10.25,10.25,2986,30756.5
2026-07-10,214,NMBD2085,1131.0,0.0,1131.0,1131.0,1131.0,15,16965.0
2026-07-10,215,NMBD87/88,1155.0,0.0,1155.0,1110.1,1120.0,340,388336.5
2026-07-10,216,NMBD89/90,1313.0,0.0,1313.0,1313.0,1313.0,139614,183313182.0
2026-07-10,217,NMBHF2,9.78,0.0,9.78,9.39,9.39,3799,36402.02
2026-07-10,218,NMBMF,599.0,0.0,605.0,596.1,596.4,266,159036.7
2026-07-10,219,NMFBS,1106.1,0.0,1111.0,1104.2,1104.2,4215,4677753.6
2026-07-10,220,NMFBSP,610.0,0.0,610.0,610.0,610.0,8130,4959300.0
2026-07-10,221,NMIC,912.0,0.0,945.0,906.0,906.0,2998,2749856.0
2026-07-10,222,NMLBBL,531.2,0.0,544.0,525.0,535.0,6390,3423970.9
2026-07-10,223,NRIC,937.9,0.0,959.9,935.0,940.0,15390,14482028.4
2026-07-10,224,NRM,318.0,0.0,325.6,316.4,320.0,6711,2142139.2
2026-07-10,225,NRN,1376.0,0.0,1395.0,1361.1,1371.0,63259,86990515.1
