Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover
2026-07-03,1,ACLBSL,925.0,0.0,942.9,916.0,916.0,512,477462.8
2026-07-03,2,ADBL,307.0,0.0,310.0,304.0,310.0,10218,3127809.5
2026-07-03,3,ADBLB,1000.0,0.0,1000.0,1000.0,1000.0,430000,430000000.0
2026-07-03,4,ADBLD83,1070.0,0.0,1070.0,1056.2,1056.2,10526,11136958.1
2026-07-03,5,AHL,437.0,0.0,453.7,435.5,435.5,2107,929158.4
2026-07-03,6,AHPC,264.0,0.0,267.0,263.0,266.0,87859,23284341.2
2026-07-03,7,AKJCL,358.0,0.0,364.2,356.0,363.9,230860,83048904.4
2026-07-03,8,AKPL,256.1,0.0,259.8,255.0,259.7,26934,6905511.3
2026-07-03,9,ALBSL,1098.0,0.0,1158.0,1065.0,1065.0,9852,10686622.2
2026-07-03,10,ALICL,437.1,0.0,439.0,435.0,436.5,24533,10720052.6
2026-07-03,11,ANLB,7006.6,0.0,7006.6,7006.6,7006.6,10,70066.0
2026-07-03,12,APHL,898.0,0.0,954.8,859.8,859.8,25254,22694076.7
2026-07-03,13,API,334.9,0.0,335.9,332.5,333.0,139836,46725557.0
2026-07-03,14,AVYAN,1067.0,0.0,1096.0,1059.0,1096.0,4295,4624022.0
2026-07-03,15,BANDIPUR,746.0,0.0,756.0,745.1,749.0,12987,9746860.5
2026-07-03,16,BARUN,323.5,0.0,324.9,321.5,323.0,12129,3923839.4
2026-07-03,17,BBC,4286.0,0.0,4298.9,4201.0,4298.9,127,541756.5
2026-07-03,18,BEDC,334.0,0.0,340.0,333.0,340.0,21770,7313873.0
2026-07-03,19,BFC,535.0,0.0,537.9,497.8,497.8,187575,100092721.5
2026-07-03,20,BGWT,559.0,0.0,585.4,559.0,585.4,4345,2485286.5
2026-07-03,21,BHCL,526.2,0.0,540.0,525.0,535.0,53824,28633300.7
2026-07-03,22,BHDC,443.0,0.0,444.9,436.0,441.0,6224,2751451.9
2026-07-03,23,BHL,210.0,0.0,213.3,208.1,208.1,49877,10500664.5
2026-07-03,24,BHPL,498.0,0.0,512.8,495.0,512.8,4400,2192315.9
2026-07-03,25,BJHL,832.0,0.0,840.0,775.0,775.0,7754,6351204.6
2026-07-03,26,BNHC,311.0,0.0,314.0,306.2,308.0,9307,2881028.3
2026-07-03,27,BNT,11600.1,0.0,11600.1,11510.2,11510.2,40,463105.0
2026-07-03,28,BOKD86,1086.5,0.0,1088.1,1086.1,1088.1,9600,10428741.0
2026-07-03,29,BPCL,665.0,0.0,692.8,646.4,692.8,18917,12347192.3
2026-07-03,30,BUNGAL,665.1,0.0,669.7,652.0,652.0,33322,22149801.7
2026-07-03,31,C30MF,10.18,0.0,10.18,10.0,10.0,2400,24069.0
