Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-30,1,ACLBSL,35.4,900.1,940.0,900.1,930.0,930.0,928.57,632,926.2,586858.3,15,3.8,39.9,0.41,4.43,0.15,965.02,968.11,1240.0,827.9
2026-07-30,2,ADBL,34.32,306.0,325.0,306.0,320.0,320.0,319.68,44241,321.1,14142952.3,126,-1.1,19.0,-0.34,6.21,0.1,310.32,308.3,344.9,285.2
2026-07-30,3,ADBLD83,18.24,1015.0,1020.0,1015.0,1020.0,1020.0,1019.44,225,1034.3,229375.0,2,-14.3,5.0,-1.38,0.49,0.05,1083.32,1088.26,1132.9,1015.0
2026-07-30,4,AHL,29.65,417.0,420.0,416.5,420.0,420.0,417.78,1836,417.0,767036.7,23,3.0,3.5,0.72,0.84,0.53,500.82,529.46,699.0,405.0
2026-07-30,5,AHPC,23.82,267.6,270.0,266.2,267.0,267.0,267.75,26286,268.3,7038160.8,124,-1.3,3.8,-0.48,1.43,-0.28,280.52,279.12,323.3,250.1
2026-07-30,6,AKJCL,29.21,366.0,368.0,358.0,360.0,360.0,361.31,246031,365.0,88893869.0,593,-5.0,10.0,-1.37,2.79,-0.36,376.57,316.59,461.4,172.9
2026-07-30,7,AKPL,23.28,255.2,259.8,255.2,256.9,256.9,256.73,17297,258.9,4440634.0,107,-2.0,4.6,-0.77,1.8,0.07,270.35,262.45,317.0,227.5
2026-07-30,8,ALBSL,28.02,1051.0,1096.0,1051.0,1087.6,1087.6,1070.83,4356,1084.9,4664516.1,57,2.7,45.0,0.25,4.28,1.54,1124.08,1117.56,1334.0,921.0
2026-07-30,9,ALICL,27.05,436.0,436.0,426.0,428.7,428.7,428.25,14001,436.0,5995951.3,75,-7.3,10.0,-1.67,2.35,0.1,454.52,459.9,540.0,413.4
2026-07-30,10,ANLB,32.94,5500.0,6134.0,5489.0,5697.0,5697.0,5598.18,3867,5658.0,21648155.6,74,39.0,645.0,0.69,11.75,1.73,6193.94,6185.48,7560.0,5450.0
2026-07-30,11,APHL,24.92,846.0,865.0,821.2,834.0,834.0,831.69,15135,846.0,12587702.9,326,-12.0,43.8,-1.42,5.33,0.28,0.0,0.0,1053.4,299.7
2026-07-30,12,API,24.14,339.0,339.0,332.0,333.0,333.0,333.75,88031,335.0,29380425.9,283,-2.0,7.0,-0.6,2.11,-0.23,335.69,319.53,370.0,258.8
2026-07-30,13,AVYAN,27.56,1013.0,1030.0,1013.0,1015.0,1015.0,1019.35,3048,1013.0,3106983.0,51,2.0,17.0,0.2,1.68,-0.43,1080.35,1044.17,1366.0,906.0
2026-07-30,14,BANDIPUR,22.41,729.0,735.0,710.6,719.8,719.8,718.34,17645,722.2,12675183.8,273,-2.4,24.4,-0.33,3.43,0.2,859.44,0.0,1233.0,285.0
2026-07-30,15,BARUN,26.52,325.0,329.9,323.0,323.1,323.1,324.2,21015,325.9,6813094.2,92,-2.8,6.9,-0.86,2.14,-0.34,347.77,342.06,409.0,292.1
2026-07-30,16,BBC,29.09,4186.0,4400.0,3825.0,4280.0,4280.0,4253.97,706,4300.0,3003300.0,35,-20.0,575.0,-0.47,15.03,0.61,4645.33,4726.46,6120.0,3825.0
2026-07-30,17,BEDC,24.87,321.1,325.0,318.0,320.0,320.0,320.9,11462,322.1,3678181.1,95,-2.1,7.0,-0.65,2.2,-0.28,417.94,465.12,872.0,303.1
2026-07-30,18,BFC,23.73,485.0,562.0,485.0,509.8,509.8,510.29,34113,509.0,17407474.0,195,0.8,77.0,0.16,15.88,-0.1,486.0,481.26,571.0,411.5
2026-07-30,19,BGWT,25.02,580.1,597.0,580.0,597.0,597.0,583.64,1583,597.0,923897.6,31,0.0,17.0,0.0,2.93,2.24,689.23,717.09,977.9,516.1
2026-07-30,20,BHCL,24.15,491.2,497.7,483.0,486.0,486.0,489.56,22600,495.1,11064077.3,254,-9.1,14.7,-1.84,3.04,-0.73,555.28,535.6,699.0,292.1
2026-07-30,21,BHDC,23.84,433.9,440.0,424.0,433.0,433.0,430.52,3106,433.9,1337182.8,49,-0.9,16.0,-0.21,3.77,0.57,465.79,474.16,620.0,412.0
2026-07-30,22,BHL,26.19,213.0,214.0,210.2,210.5,210.5,211.7,56897,213.0,12045366.5,263,-2.5,3.8,-1.17,1.81,-0.57,217.99,205.62,264.4,164.0
2026-07-30,23,BHPL,25.21,476.0,477.0,465.0,466.3,466.3,469.65,3538,472.1,1661618.2,50,-5.8,12.0,-1.23,2.58,-0.72,537.82,562.34,836.0,449.0
2026-07-30,24,BJHL,23.79,688.3,730.0,688.3,716.0,716.0,715.36,9417,724.5,6736500.4,112,-8.5,41.7,-1.17,6.06,0.09,0.0,0.0,1305.0,270.1
2026-07-30,25,BNHC,29.02,280.3,287.0,280.0,283.7,283.7,282.09,10658,285.8,3006520.3,91,-2.1,7.0,-0.73,2.5,0.57,352.92,384.19,613.8,261.3
2026-07-30,26,BNT,49.86,11750.0,11850.0,11620.0,11620.0,11620.0,11700.84,304,11750.0,3557054.0,12,-130.0,230.0,-1.11,1.98,-0.7,11738.01,11678.09,13085.0,10660.0
2026-07-30,27,BPCL,27.45,693.0,693.0,645.0,650.0,650.0,648.32,22963,660.0,14887351.6,179,-10.0,48.0,-1.52,7.44,0.26,694.51,709.6,983.0,612.0
2026-07-30,28,BUNGAL,18.53,593.0,599.5,585.0,587.0,587.0,590.74,17807,593.0,10519337.9,226,-6.0,14.5,-1.01,2.48,-0.64,653.59,0.0,895.0,302.4
2026-07-30,29,C30MF,27.84,9.8,10.07,9.8,10.07,10.07,10.07,10100,10.07,101680.0,4,0.0,0.27,0.0,2.76,0.03,9.98,9.73,10.71,8.7
2026-07-30,30,CBBL,26.92,938.0,943.0,928.0,928.2,928.2,932.97,10317,938.0,9625454.5,134,-9.8,15.0,-1.04,1.62,-0.51,923.53,945.18,1124.0,882.0
2026-07-30,31,CBLD88,33.92,1201.0,1205.0,1200.0,1200.0,1200.0,1202.41,54,1221.0,64930.0,4,-21.0,5.0,-1.72,0.42,-0.2,1217.5,1193.04,1325.0,1108.0
2026-07-30,32,CCBD88,24.86,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,10,1215.4,11900.0,1,-25.4,0.0,-2.09,0.0,0.0,1215.73,1195.26,1326.0,1126.0
2026-07-30,33,CFCL,34.32,611.0,661.7,611.0,660.1,660.1,653.93,133292,642.5,87163901.2,406,17.6,50.7,2.74,8.3,0.93,564.35,540.57,699.0,445.1
2026-07-30,34,CGH,22.86,790.0,790.0,785.0,786.0,786.0,787.01,3690,790.0,2904062.7,54,-4.0,5.0,-0.51,0.64,-0.13,814.09,834.95,1109.0,748.0
2026-07-30,35,CHCL,36.14,494.0,495.9,490.0,495.0,495.0,493.25,63422,494.0,31283175.5,137,1.0,5.9,0.2,1.2,0.35,484.58,485.66,563.9,450.3
2026-07-30,36,CHDC,33.12,2231.0,2255.0,2215.0,2229.9,2229.9,2233.84,9047,2243.0,20209507.0,138,-13.1,40.0,-0.58,1.81,-0.18,2326.02,2319.71,2913.0,1967.0
2026-07-30,37,CHL,30.38,267.0,267.0,256.5,264.0,264.0,260.05,24389,263.7,6342473.5,82,0.3,10.5,0.11,4.09,1.49,286.55,277.83,333.9,223.4
2026-07-30,38,CIT,24.39,1710.0,1724.9,1710.0,1716.0,1716.0,1716.02,1962,1720.0,3366832.5,82,-4.0,14.9,-0.23,0.87,0.0,1761.75,1784.06,2168.0,1630.3
2026-07-30,39,CITY,22.56,374.0,374.0,362.1,366.8,366.8,365.04,84701,370.0,30919248.6,445,-3.2,11.9,-0.86,3.29,0.48,436.79,460.68,965.0,327.8
2026-07-30,40,CKHL,19.94,585.0,601.5,571.0,588.0,588.0,579.85,273,585.0,158297.8,19,3.0,30.5,0.51,5.34,1.39,670.34,659.97,804.0,525.0
2026-07-30,41,CLI,26.95,425.0,446.1,425.0,444.3,444.3,445.36,6750,447.0,3006190.4,128,-2.7,21.1,-0.6,4.96,-0.24,461.09,467.1,527.0,411.0
2026-07-30,42,CORBL,35.22,1382.8,1382.8,1147.0,1155.0,1155.0,1212.56,126446,1317.0,153323966.0,1982,-162.0,235.8,-12.3,20.56,-4.98,1840.55,1785.11,3183.0,1147.0
2026-07-30,43,CREST,22.84,1190.0,1224.9,1160.0,1193.0,1193.0,1183.35,3224,1199.7,3815124.0,65,-6.7,64.9,-0.56,5.59,0.81,1279.42,1276.9,1588.0,985.2
2026-07-30,44,CSY,33.62,9.0,9.28,9.0,9.02,9.02,9.05,3750,9.01,33950.0,15,0.01,0.28,0.11,3.11,-0.37,0.0,0.0,10.0,8.78
