Date,#,Symbol,Conf.,Open,High,Low,Close,LTP,VWAP,Qty.,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-09-02,1,ACLBSL,36.73,865.0,913.0,865.0,894.8,894.8,888.62,243,888.9,215934.0,12,5.9,48.0,0.66,5.55,0.69,954.22,957.15,1095.0,827.9
2026-09-02,2,ADBL,31.94,311.8,311.8,295.0,296.6,296.6,296.19,14551,297.0,4309921.9,100,-0.4,16.8,-0.13,5.69,0.14,311.41,306.96,340.0,285.2
2026-09-02,3,AHL,20.18,363.0,368.0,363.0,363.8,363.8,364.24,210,373.8,76489.5,12,-10.0,5.0,-2.68,1.38,-0.12,473.44,502.87,699.0,358.0
2026-09-02,4,AHPC,32.65,250.0,250.5,245.8,248.5,248.5,248.11,39183,247.5,9721554.3,156,1.0,4.7,0.4,1.91,0.16,277.01,276.34,323.3,245.8
2026-09-02,5,AKJCL,38.71,358.0,358.0,333.3,344.3,344.3,345.45,174884,342.6,60414425.1,352,1.7,24.7,0.5,7.41,-0.34,376.66,337.67,461.4,172.9
2026-09-02,6,AKPL,38.57,242.0,243.9,241.0,243.0,243.0,242.7,52121,242.5,12649823.8,131,0.5,2.9,0.21,1.2,0.12,266.82,263.21,317.0,227.5
2026-09-02,7,ALBSL,38.15,1070.0,1100.0,1070.0,1098.9,1098.9,1088.74,4295,1110.0,4676141.4,46,-11.1,30.0,-1.0,2.8,0.92,1119.09,1127.97,1334.0,930.0
2026-09-02,8,ALICL,32.69,385.1,398.0,385.1,398.0,398.0,395.7,11261,395.0,4455922.5,77,3.0,12.9,0.76,3.35,0.58,445.75,452.79,505.0,381.4
2026-09-02,9,ANLB,40.64,4810.0,5350.0,4755.0,5350.0,5350.0,4887.48,1484,4859.0,7253027.0,77,491.0,595.0,10.1,12.51,8.65,6021.45,6066.8,7560.0,4755.0
2026-09-02,10,APHL,33.71,667.0,688.2,660.1,677.0,677.0,678.02,4303,678.9,2917516.0,112,-1.9,28.1,-0.28,4.26,-0.15,0.0,0.0,1053.4,299.7
2026-09-02,11,API,38.57,327.0,329.2,325.0,329.2,329.2,326.67,78284,325.6,25572780.0,289,3.6,4.2,1.11,1.29,0.77,340.71,325.63,370.0,258.8
2026-09-02,12,AVYAN,29.09,1010.0,1016.0,985.6,1000.0,1000.0,999.67,2446,987.1,2445194.0,40,12.9,30.4,1.31,3.08,0.03,1092.52,1048.75,1366.0,906.0
2026-09-02,13,BANDIPUR,30.89,642.0,647.0,636.5,642.0,642.0,640.99,9073,642.0,5815671.5,211,0.0,10.5,0.0,1.65,0.16,796.78,830.53,1233.0,285.0
2026-09-02,14,BARUN,31.23,301.4,309.0,301.4,308.5,308.5,307.01,6097,307.0,1871861.6,60,1.5,7.6,0.49,2.52,0.48,339.39,339.57,401.5,292.1
2026-09-02,15,BBC,31.44,3952.0,4044.0,3952.0,4034.0,4034.0,3996.41,88,4003.0,351684.0,8,31.0,92.0,0.77,2.33,0.93,4522.42,4627.13,5600.0,3825.0
2026-09-02,16,BEDC,33.11,281.5,285.0,274.0,285.0,285.0,282.5,10134,281.9,2862820.9,72,3.1,11.0,1.1,4.01,0.88,375.74,429.09,728.0,270.0
2026-09-02,17,BFC,34.31,463.0,463.0,453.0,459.9,459.9,458.02,9008,453.0,4125807.0,62,6.9,10.0,1.52,2.21,0.41,487.19,482.43,562.0,411.5
2026-09-02,18,BGWT,33.92,468.0,485.0,454.1,485.0,485.0,470.13,4309,467.0,2025779.1,63,18.0,30.9,3.85,6.8,3.07,642.87,685.97,944.0,454.1
2026-09-02,19,BHCL,19.45,520.0,550.0,520.0,543.0,543.0,542.37,14166,544.0,7683223.1,169,-1.0,30.0,-0.18,5.77,0.12,540.53,545.12,699.0,394.0
2026-09-02,20,BHDC,32.29,409.7,413.0,401.1,412.5,412.5,410.59,7307,409.7,3000213.2,52,2.8,11.9,0.68,2.97,0.46,454.48,463.29,616.0,401.1
